fid,id,left,top,right,bottom,row_index,col_index,CNN_30m_51mean
"71778","71778",341233.875535156,6533095.8492533,341263.875535156,6533065.8492533,"293","222",1.86297962502978
"71779","71779",341233.875535156,6533065.8492533,341263.875535156,6533035.8492533,"294","222",0.546034386763588
"71780","71780",341233.875535156,6533035.8492533,341263.875535156,6533005.8492533,"295","222",0.411485987005259
"72079","72079",341263.875535156,6533725.8492533,341293.875535156,6533695.8492533,"272","223",0.379050352126886
"72080","72080",341263.875535156,6533695.8492533,341293.875535156,6533665.8492533,"273","223",0.348545327674215
"72081","72081",341263.875535156,6533665.8492533,341293.875535156,6533635.8492533,"274","223",0.431986506056921
"72082","72082",341263.875535156,6533635.8492533,341293.875535156,6533605.8492533,"275","223",0.439539832717891
"72083","72083",341263.875535156,6533605.8492533,341293.875535156,6533575.8492533,"276","223",0.416344955181464
"72084","72084",341263.875535156,6533575.8492533,341293.875535156,6533545.8492533,"277","223",1.58364046730341
"72085","72085",341263.875535156,6533545.8492533,341293.875535156,6533515.8492533,"278","223",1.78595481761906
"72086","72086",341263.875535156,6533515.8492533,341293.875535156,6533485.8492533,"279","223",0.80669009058731
"72087","72087",341263.875535156,6533485.8492533,341293.875535156,6533455.8492533,"280","223",0.828419040318656
"72088","72088",341263.875535156,6533455.8492533,341293.875535156,6533425.8492533,"281","223",1.72689624858345
"72089","72089",341263.875535156,6533425.8492533,341293.875535156,6533395.8492533,"282","223",0.559918956683606
"72090","72090",341263.875535156,6533395.8492533,341293.875535156,6533365.8492533,"283","223",0.906794158182888
"72091","72091",341263.875535156,6533365.8492533,341293.875535156,6533335.8492533,"284","223",0.739984293882634
"72092","72092",341263.875535156,6533335.8492533,341293.875535156,6533305.8492533,"285","223",1.34933342756335
"72093","72093",341263.875535156,6533305.8492533,341293.875535156,6533275.8492533,"286","223",2.74501449404931
"72094","72094",341263.875535156,6533275.8492533,341293.875535156,6533245.8492533,"287","223",2.36111427456978
"72095","72095",341263.875535156,6533245.8492533,341293.875535156,6533215.8492533,"288","223",2.31989671113696
"72096","72096",341263.875535156,6533215.8492533,341293.875535156,6533185.8492533,"289","223",1.95710320686212
"72097","72097",341263.875535156,6533185.8492533,341293.875535156,6533155.8492533,"290","223",1.51077374034998
"72098","72098",341263.875535156,6533155.8492533,341293.875535156,6533125.8492533,"291","223",0.95470918584958
"72099","72099",341263.875535156,6533125.8492533,341293.875535156,6533095.8492533,"292","223",0.717094621553
"72100","72100",341263.875535156,6533095.8492533,341293.875535156,6533065.8492533,"293","223",0.964777531543333
"72101","72101",341263.875535156,6533065.8492533,341293.875535156,6533035.8492533,"294","223",0.805729633405491
"72102","72102",341263.875535156,6533035.8492533,341293.875535156,6533005.8492533,"295","223",1.90974672501668
"72401","72401",341293.875535156,6533725.8492533,341323.875535156,6533695.8492533,"272","224",0.527188658714294
"72402","72402",341293.875535156,6533695.8492533,341323.875535156,6533665.8492533,"273","224",0.789894248795146
"72403","72403",341293.875535156,6533665.8492533,341323.875535156,6533635.8492533,"274","224",0.58213376064442
"72404","72404",341293.875535156,6533635.8492533,341323.875535156,6533605.8492533,"275","224",0.768017079276629
"72405","72405",341293.875535156,6533605.8492533,341323.875535156,6533575.8492533,"276","224",1.03816943724014
"72406","72406",341293.875535156,6533575.8492533,341323.875535156,6533545.8492533,"277","224",1.84081288263888
"72407","72407",341293.875535156,6533545.8492533,341323.875535156,6533515.8492533,"278","224",2.78112706807296
"72408","72408",341293.875535156,6533515.8492533,341323.875535156,6533485.8492533,"279","224",0.948949891844806
"72409","72409",341293.875535156,6533485.8492533,341323.875535156,6533455.8492533,"280","224",0.55859097183139
"72410","72410",341293.875535156,6533455.8492533,341323.875535156,6533425.8492533,"281","224",0.593700402754679
"72411","72411",341293.875535156,6533425.8492533,341323.875535156,6533395.8492533,"282","224",2.27956805866506
"72412","72412",341293.875535156,6533395.8492533,341323.875535156,6533365.8492533,"283","224",1.42734495456358
"72413","72413",341293.875535156,6533365.8492533,341323.875535156,6533335.8492533,"284","224",0.805947034164351
"72414","72414",341293.875535156,6533335.8492533,341323.875535156,6533305.8492533,"285","224",2.14614644421812
"72415","72415",341293.875535156,6533305.8492533,341323.875535156,6533275.8492533,"286","224",4.49298751287084
"72416","72416",341293.875535156,6533275.8492533,341323.875535156,6533245.8492533,"287","224",3.36010693710989
"72417","72417",341293.875535156,6533245.8492533,341323.875535156,6533215.8492533,"288","224",3.25577089000876
"72418","72418",341293.875535156,6533215.8492533,341323.875535156,6533185.8492533,"289","224",1.40886107380625
"72419","72419",341293.875535156,6533185.8492533,341323.875535156,6533155.8492533,"290","224",1.23286857581945
"72420","72420",341293.875535156,6533155.8492533,341323.875535156,6533125.8492533,"291","224",1.04547973753087
"72421","72421",341293.875535156,6533125.8492533,341323.875535156,6533095.8492533,"292","224",0.341336043665233
"72422","72422",341293.875535156,6533095.8492533,341323.875535156,6533065.8492533,"293","224",1.01457512407372
"72423","72423",341293.875535156,6533065.8492533,341323.875535156,6533035.8492533,"294","224",1.20118877457381
"72424","72424",341293.875535156,6533035.8492533,341323.875535156,6533005.8492533,"295","224",0.849136176695163
"72425","72425",341293.875535156,6533005.8492533,341323.875535156,6532975.8492533,"296","224",0.57959221409539
"72426","72426",341293.875535156,6532975.8492533,341323.875535156,6532945.8492533,"297","224",0.587679853864475
"72724","72724",341323.875535156,6533695.8492533,341353.875535156,6533665.8492533,"273","225",1.91006652937561
"72725","72725",341323.875535156,6533665.8492533,341353.875535156,6533635.8492533,"274","225",2.01014349442509
"72726","72726",341323.875535156,6533635.8492533,341353.875535156,6533605.8492533,"275","225",1.65982910650083
"72727","72727",341323.875535156,6533605.8492533,341353.875535156,6533575.8492533,"276","225",2.00123653917573
"72728","72728",341323.875535156,6533575.8492533,341353.875535156,6533545.8492533,"277","225",1.09940978930696
"72729","72729",341323.875535156,6533545.8492533,341353.875535156,6533515.8492533,"278","225",1.88057136584064
"72730","72730",341323.875535156,6533515.8492533,341353.875535156,6533485.8492533,"279","225",2.02123924373619
"72731","72731",341323.875535156,6533485.8492533,341353.875535156,6533455.8492533,"280","225",0.403130535995281
"72732","72732",341323.875535156,6533455.8492533,341353.875535156,6533425.8492533,"281","225",0.576395063527128
"72733","72733",341323.875535156,6533425.8492533,341353.875535156,6533395.8492533,"282","225",2.02223277058031
"72734","72734",341323.875535156,6533395.8492533,341353.875535156,6533365.8492533,"283","225",2.10099728214435
"72735","72735",341323.875535156,6533365.8492533,341353.875535156,6533335.8492533,"284","225",1.23479934805167
"72736","72736",341323.875535156,6533335.8492533,341353.875535156,6533305.8492533,"285","225",4.28454059855892
"72737","72737",341323.875535156,6533305.8492533,341353.875535156,6533275.8492533,"286","225",4.25918382284791
"72738","72738",341323.875535156,6533275.8492533,341353.875535156,6533245.8492533,"287","225",4.37046035601675
"72739","72739",341323.875535156,6533245.8492533,341353.875535156,6533215.8492533,"288","225",2.05847724885541
"72740","72740",341323.875535156,6533215.8492533,341353.875535156,6533185.8492533,"289","225",1.22571400572961
"72741","72741",341323.875535156,6533185.8492533,341353.875535156,6533155.8492533,"290","225",0.940316583615978
"72742","72742",341323.875535156,6533155.8492533,341353.875535156,6533125.8492533,"291","225",0.518090627460166
"72743","72743",341323.875535156,6533125.8492533,341353.875535156,6533095.8492533,"292","225",0.286795656328316
"72744","72744",341323.875535156,6533095.8492533,341353.875535156,6533065.8492533,"293","225",0.73756524021193
"72745","72745",341323.875535156,6533065.8492533,341353.875535156,6533035.8492533,"294","225",0.837511851258769
"72746","72746",341323.875535156,6533035.8492533,341353.875535156,6533005.8492533,"295","225",0.991312941022886
"72747","72747",341323.875535156,6533005.8492533,341353.875535156,6532975.8492533,"296","225",0.579831572605182
"72748","72748",341323.875535156,6532975.8492533,341353.875535156,6532945.8492533,"297","225",0.616962581725271
"72749","72749",341323.875535156,6532945.8492533,341353.875535156,6532915.8492533,"298","225",0.0837614069051574
"72750","72750",341323.875535156,6532915.8492533,341353.875535156,6532885.8492533,"299","225",0.228840279430151
"73047","73047",341353.875535156,6533665.8492533,341383.875535156,6533635.8492533,"274","226",1.47761065275111
"73048","73048",341353.875535156,6533635.8492533,341383.875535156,6533605.8492533,"275","226",2.37923194833887
"73049","73049",341353.875535156,6533605.8492533,341383.875535156,6533575.8492533,"276","226",1.64815146849467
"73050","73050",341353.875535156,6533575.8492533,341383.875535156,6533545.8492533,"277","226",1.72197681074657
"73051","73051",341353.875535156,6533545.8492533,341383.875535156,6533515.8492533,"278","226",1.85280684921413
"73052","73052",341353.875535156,6533515.8492533,341383.875535156,6533485.8492533,"279","226",1.20134363318596
"73053","73053",341353.875535156,6533485.8492533,341383.875535156,6533455.8492533,"280","226",0.338165268689007
"73054","73054",341353.875535156,6533455.8492533,341383.875535156,6533425.8492533,"281","226",0.559853646754259
"73055","73055",341353.875535156,6533425.8492533,341383.875535156,6533395.8492533,"282","226",1.98918422505415
"73056","73056",341353.875535156,6533395.8492533,341383.875535156,6533365.8492533,"283","226",3.06367881862485
"73057","73057",341353.875535156,6533365.8492533,341383.875535156,6533335.8492533,"284","226",2.38635340183249
"73058","73058",341353.875535156,6533335.8492533,341383.875535156,6533305.8492533,"285","226",2.72241616258644
"73059","73059",341353.875535156,6533305.8492533,341383.875535156,6533275.8492533,"286","226",2.36699695307626
"73060","73060",341353.875535156,6533275.8492533,341383.875535156,6533245.8492533,"287","226",1.56685579515491
"73061","73061",341353.875535156,6533245.8492533,341383.875535156,6533215.8492533,"288","226",1.21363871080604
"73062","73062",341353.875535156,6533215.8492533,341383.875535156,6533185.8492533,"289","226",0.535297705099369
"73063","73063",341353.875535156,6533185.8492533,341383.875535156,6533155.8492533,"290","226",0.329458040054376
"73064","73064",341353.875535156,6533155.8492533,341383.875535156,6533125.8492533,"291","226",0.414109130196467
"73065","73065",341353.875535156,6533125.8492533,341383.875535156,6533095.8492533,"292","226",0.793179622870195
"73066","73066",341353.875535156,6533095.8492533,341383.875535156,6533065.8492533,"293","226",0.868484327808405
"73067","73067",341353.875535156,6533065.8492533,341383.875535156,6533035.8492533,"294","226",1.24097379890048
"73068","73068",341353.875535156,6533035.8492533,341383.875535156,6533005.8492533,"295","226",1.19904025210102
"73069","73069",341353.875535156,6533005.8492533,341383.875535156,6532975.8492533,"296","226",2.18568764458196
"73070","73070",341353.875535156,6532975.8492533,341383.875535156,6532945.8492533,"297","226",0.619185924398584
"73071","73071",341353.875535156,6532945.8492533,341383.875535156,6532915.8492533,"298","226",0.0623811528595377
"73072","73072",341353.875535156,6532915.8492533,341383.875535156,6532885.8492533,"299","226",1.2161537028115
"73073","73073",341353.875535156,6532885.8492533,341383.875535156,6532855.8492533,"300","226",4.15128913947514
"73369","73369",341383.875535156,6533665.8492533,341413.875535156,6533635.8492533,"274","227",2.84345984458923
"73370","73370",341383.875535156,6533635.8492533,341413.875535156,6533605.8492533,"275","227",2.23874406852353
"73371","73371",341383.875535156,6533605.8492533,341413.875535156,6533575.8492533,"276","227",2.86658699283454
"73372","73372",341383.875535156,6533575.8492533,341413.875535156,6533545.8492533,"277","227",2.25553564638652
"73373","73373",341383.875535156,6533545.8492533,341413.875535156,6533515.8492533,"278","227",2.33243973817849
"73374","73374",341383.875535156,6533515.8492533,341413.875535156,6533485.8492533,"279","227",1.40244821731403
"73375","73375",341383.875535156,6533485.8492533,341413.875535156,6533455.8492533,"280","227",1.24296110187326
"73376","73376",341383.875535156,6533455.8492533,341413.875535156,6533425.8492533,"281","227",1.08896700742293
"73377","73377",341383.875535156,6533425.8492533,341413.875535156,6533395.8492533,"282","227",0.790242267620226
"73378","73378",341383.875535156,6533395.8492533,341413.875535156,6533365.8492533,"283","227",3.3563289159546
"73379","73379",341383.875535156,6533365.8492533,341413.875535156,6533335.8492533,"284","227",1.75039192342375
"73380","73380",341383.875535156,6533335.8492533,341413.875535156,6533305.8492533,"285","227",1.60819285655508
"73381","73381",341383.875535156,6533305.8492533,341413.875535156,6533275.8492533,"286","227",4.61010069820145
"73382","73382",341383.875535156,6533275.8492533,341413.875535156,6533245.8492533,"287","227",3.43390503082888
"73383","73383",341383.875535156,6533245.8492533,341413.875535156,6533215.8492533,"288","227",2.78231241741488
"73384","73384",341383.875535156,6533215.8492533,341413.875535156,6533185.8492533,"289","227",1.29804172751189
"73385","73385",341383.875535156,6533185.8492533,341413.875535156,6533155.8492533,"290","227",2.07749951337396
"73386","73386",341383.875535156,6533155.8492533,341413.875535156,6533125.8492533,"291","227",1.27103399370036
"73387","73387",341383.875535156,6533125.8492533,341413.875535156,6533095.8492533,"292","227",0.922022872704726
"73388","73388",341383.875535156,6533095.8492533,341413.875535156,6533065.8492533,"293","227",1.14350251769942
"73389","73389",341383.875535156,6533065.8492533,341413.875535156,6533035.8492533,"294","227",1.44430908772938
"73390","73390",341383.875535156,6533035.8492533,341413.875535156,6533005.8492533,"295","227",0.919615103923578
"73391","73391",341383.875535156,6533005.8492533,341413.875535156,6532975.8492533,"296","227",1.13656602674103
"73392","73392",341383.875535156,6532975.8492533,341413.875535156,6532945.8492533,"297","227",1.08978749325031
"73393","73393",341383.875535156,6532945.8492533,341413.875535156,6532915.8492533,"298","227",0.409489533803076
"73394","73394",341383.875535156,6532915.8492533,341413.875535156,6532885.8492533,"299","227",2.14761483658544
"73395","73395",341383.875535156,6532885.8492533,341413.875535156,6532855.8492533,"300","227",4.43647321770268
"73396","73396",341383.875535156,6532855.8492533,341413.875535156,6532825.8492533,"301","227",3.62979656457901
"73693","73693",341413.875535156,6533605.8492533,341443.875535156,6533575.8492533,"276","228",0.691432219310703
"73694","73694",341413.875535156,6533575.8492533,341443.875535156,6533545.8492533,"277","228",0.810383278174677
"73695","73695",341413.875535156,6533545.8492533,341443.875535156,6533515.8492533,"278","228",1.96420555646691
"73696","73696",341413.875535156,6533515.8492533,341443.875535156,6533485.8492533,"279","228",1.54134143036239
"73697","73697",341413.875535156,6533485.8492533,341443.875535156,6533455.8492533,"280","228",2.54045116332817
"73698","73698",341413.875535156,6533455.8492533,341443.875535156,6533425.8492533,"281","228",2.7833790636101
"73699","73699",341413.875535156,6533425.8492533,341443.875535156,6533395.8492533,"282","228",3.92674344049773
"73700","73700",341413.875535156,6533395.8492533,341443.875535156,6533365.8492533,"283","228",2.89497163286014
"73701","73701",341413.875535156,6533365.8492533,341443.875535156,6533335.8492533,"284","228",2.91716172227182
"73702","73702",341413.875535156,6533335.8492533,341443.875535156,6533305.8492533,"285","228",1.76898444624361
"73703","73703",341413.875535156,6533305.8492533,341443.875535156,6533275.8492533,"286","228",5.4063655660577
"73704","73704",341413.875535156,6533275.8492533,341443.875535156,6533245.8492533,"287","228",5.68760282068836
"73705","73705",341413.875535156,6533245.8492533,341443.875535156,6533215.8492533,"288","228",3.1928041848706
"73706","73706",341413.875535156,6533215.8492533,341443.875535156,6533185.8492533,"289","228",2.56946186940706
"73707","73707",341413.875535156,6533185.8492533,341443.875535156,6533155.8492533,"290","228",1.65768192279137
"73708","73708",341413.875535156,6533155.8492533,341443.875535156,6533125.8492533,"291","228",0.63324578229974
"73709","73709",341413.875535156,6533125.8492533,341443.875535156,6533095.8492533,"292","228",1.94644573716047
"73710","73710",341413.875535156,6533095.8492533,341443.875535156,6533065.8492533,"293","228",2.53999905456439
"73711","73711",341413.875535156,6533065.8492533,341443.875535156,6533035.8492533,"294","228",1.85586408209162
"73712","73712",341413.875535156,6533035.8492533,341443.875535156,6533005.8492533,"295","228",1.96882599601893
"73713","73713",341413.875535156,6533005.8492533,341443.875535156,6532975.8492533,"296","228",1.57008813239874
"73714","73714",341413.875535156,6532975.8492533,341443.875535156,6532945.8492533,"297","228",1.24884804455732
"73715","73715",341413.875535156,6532945.8492533,341443.875535156,6532915.8492533,"298","228",1.09301757836769
"73716","73716",341413.875535156,6532915.8492533,341443.875535156,6532885.8492533,"299","228",2.30354641279876
"73717","73717",341413.875535156,6532885.8492533,341443.875535156,6532855.8492533,"300","228",3.88482159965957
"73718","73718",341413.875535156,6532855.8492533,341443.875535156,6532825.8492533,"301","228",3.1871598072438
"73719","73719",341413.875535156,6532825.8492533,341443.875535156,6532795.8492533,"302","228",2.01429962467748
"74015","74015",341443.875535156,6533605.8492533,341473.875535156,6533575.8492533,"276","229",0.425209213705624
"74016","74016",341443.875535156,6533575.8492533,341473.875535156,6533545.8492533,"277","229",0.586445465461116
"74017","74017",341443.875535156,6533545.8492533,341473.875535156,6533515.8492533,"278","229",0.887607909419793
"74018","74018",341443.875535156,6533515.8492533,341473.875535156,6533485.8492533,"279","229",0.726364169671724
"74019","74019",341443.875535156,6533485.8492533,341473.875535156,6533455.8492533,"280","229",1.65702556091648
"74020","74020",341443.875535156,6533455.8492533,341473.875535156,6533425.8492533,"281","229",3.68391896296521
"74021","74021",341443.875535156,6533425.8492533,341473.875535156,6533395.8492533,"282","229",5.3987486537567
"74022","74022",341443.875535156,6533395.8492533,341473.875535156,6533365.8492533,"283","229",2.10076701228693
"74023","74023",341443.875535156,6533365.8492533,341473.875535156,6533335.8492533,"284","229",2.75366010298948
"74024","74024",341443.875535156,6533335.8492533,341473.875535156,6533305.8492533,"285","229",1.9633256341
"74025","74025",341443.875535156,6533305.8492533,341473.875535156,6533275.8492533,"286","229",3.52824995348803
"74026","74026",341443.875535156,6533275.8492533,341473.875535156,6533245.8492533,"287","229",2.54025583825825
"74027","74027",341443.875535156,6533245.8492533,341473.875535156,6533215.8492533,"288","229",3.53784324085645
"74028","74028",341443.875535156,6533215.8492533,341473.875535156,6533185.8492533,"289","229",5.16217322777729
"74029","74029",341443.875535156,6533185.8492533,341473.875535156,6533155.8492533,"290","229",3.49262705014066
"74030","74030",341443.875535156,6533155.8492533,341473.875535156,6533125.8492533,"291","229",0.942877546636116
"74031","74031",341443.875535156,6533125.8492533,341473.875535156,6533095.8492533,"292","229",2.23509786897686
"74032","74032",341443.875535156,6533095.8492533,341473.875535156,6533065.8492533,"293","229",2.52157903668935
"74033","74033",341443.875535156,6533065.8492533,341473.875535156,6533035.8492533,"294","229",1.30202609065836
"74034","74034",341443.875535156,6533035.8492533,341473.875535156,6533005.8492533,"295","229",1.52483029222622
"74035","74035",341443.875535156,6533005.8492533,341473.875535156,6532975.8492533,"296","229",1.49191032049128
"74036","74036",341443.875535156,6532975.8492533,341473.875535156,6532945.8492533,"297","229",1.73215080971842
"74037","74037",341443.875535156,6532945.8492533,341473.875535156,6532915.8492533,"298","229",1.29885649316361
"74038","74038",341443.875535156,6532915.8492533,341473.875535156,6532885.8492533,"299","229",2.979595499352
"74039","74039",341443.875535156,6532885.8492533,341473.875535156,6532855.8492533,"300","229",3.9803208172078
"74040","74040",341443.875535156,6532855.8492533,341473.875535156,6532825.8492533,"301","229",3.90867013452894
"74041","74041",341443.875535156,6532825.8492533,341473.875535156,6532795.8492533,"302","229",3.42256165680775
"74042","74042",341443.875535156,6532795.8492533,341473.875535156,6532765.8492533,"303","229",1.99877113454482
"74338","74338",341473.875535156,6533575.8492533,341503.875535156,6533545.8492533,"277","230",0.505298038624389
"74339","74339",341473.875535156,6533545.8492533,341503.875535156,6533515.8492533,"278","230",1.21592993201064
"74340","74340",341473.875535156,6533515.8492533,341503.875535156,6533485.8492533,"279","230",0.846226786279175
"74341","74341",341473.875535156,6533485.8492533,341503.875535156,6533455.8492533,"280","230",1.28903977451448
"74342","74342",341473.875535156,6533455.8492533,341503.875535156,6533425.8492533,"281","230",1.72015457521298
"74343","74343",341473.875535156,6533425.8492533,341503.875535156,6533395.8492533,"282","230",2.06625186608047
"74344","74344",341473.875535156,6533395.8492533,341503.875535156,6533365.8492533,"283","230",1.89855666588764
"74345","74345",341473.875535156,6533365.8492533,341503.875535156,6533335.8492533,"284","230",3.93572056043935
"74346","74346",341473.875535156,6533335.8492533,341503.875535156,6533305.8492533,"285","230",2.15313532351488
"74347","74347",341473.875535156,6533305.8492533,341503.875535156,6533275.8492533,"286","230",1.70180817077308
"74348","74348",341473.875535156,6533275.8492533,341503.875535156,6533245.8492533,"287","230",1.69841663596581
"74349","74349",341473.875535156,6533245.8492533,341503.875535156,6533215.8492533,"288","230",5.12921105484407
"74350","74350",341473.875535156,6533215.8492533,341503.875535156,6533185.8492533,"289","230",5.14023726689067
"74351","74351",341473.875535156,6533185.8492533,341503.875535156,6533155.8492533,"290","230",3.73240071520632
"74352","74352",341473.875535156,6533155.8492533,341503.875535156,6533125.8492533,"291","230",1.97710340295519
"74353","74353",341473.875535156,6533125.8492533,341503.875535156,6533095.8492533,"292","230",2.5095934742627
"74354","74354",341473.875535156,6533095.8492533,341503.875535156,6533065.8492533,"293","230",1.50041167254613
"74355","74355",341473.875535156,6533065.8492533,341503.875535156,6533035.8492533,"294","230",0.92876877096276
"74356","74356",341473.875535156,6533035.8492533,341503.875535156,6533005.8492533,"295","230",0.691158468742681
"74357","74357",341473.875535156,6533005.8492533,341503.875535156,6532975.8492533,"296","230",1.56220213784261
"74358","74358",341473.875535156,6532975.8492533,341503.875535156,6532945.8492533,"297","230",1.8582180163195
"74359","74359",341473.875535156,6532945.8492533,341503.875535156,6532915.8492533,"298","230",2.67154856934839
"74360","74360",341473.875535156,6532915.8492533,341503.875535156,6532885.8492533,"299","230",2.74881542982793
"74361","74361",341473.875535156,6532885.8492533,341503.875535156,6532855.8492533,"300","230",4.00120711671855
"74362","74362",341473.875535156,6532855.8492533,341503.875535156,6532825.8492533,"301","230",3.45066075510917
"74363","74363",341473.875535156,6532825.8492533,341503.875535156,6532795.8492533,"302","230",1.79274602666193
"74364","74364",341473.875535156,6532795.8492533,341503.875535156,6532765.8492533,"303","230",1.52670710145806
"74661","74661",341503.875535156,6533545.8492533,341533.875535156,6533515.8492533,"278","231",0.790780742963155
"74662","74662",341503.875535156,6533515.8492533,341533.875535156,6533485.8492533,"279","231",1.35714332244613
"74663","74663",341503.875535156,6533485.8492533,341533.875535156,6533455.8492533,"280","231",1.08607797604584
"74664","74664",341503.875535156,6533455.8492533,341533.875535156,6533425.8492533,"281","231",1.45186684104507
"74665","74665",341503.875535156,6533425.8492533,341533.875535156,6533395.8492533,"282","231",3.38166319670743
"74666","74666",341503.875535156,6533395.8492533,341533.875535156,6533365.8492533,"283","231",2.87294614439409
"74667","74667",341503.875535156,6533365.8492533,341533.875535156,6533335.8492533,"284","231",5.25730496239894
"74668","74668",341503.875535156,6533335.8492533,341533.875535156,6533305.8492533,"285","231",4.24577640095536
"74669","74669",341503.875535156,6533305.8492533,341533.875535156,6533275.8492533,"286","231",0.718151254431548
"74670","74670",341503.875535156,6533275.8492533,341533.875535156,6533245.8492533,"287","231",1.62074860488927
"74671","74671",341503.875535156,6533245.8492533,341533.875535156,6533215.8492533,"288","231",4.4199006346868
"74672","74672",341503.875535156,6533215.8492533,341533.875535156,6533185.8492533,"289","231",5.47443309538127
"74673","74673",341503.875535156,6533185.8492533,341533.875535156,6533155.8492533,"290","231",5.0955982458515
"74674","74674",341503.875535156,6533155.8492533,341533.875535156,6533125.8492533,"291","231",4.644035939334
"74675","74675",341503.875535156,6533125.8492533,341533.875535156,6533095.8492533,"292","231",3.31561060430169
"74676","74676",341503.875535156,6533095.8492533,341533.875535156,6533065.8492533,"293","231",0.933152874804281
"74677","74677",341503.875535156,6533065.8492533,341533.875535156,6533035.8492533,"294","231",0.788533005955889
"74678","74678",341503.875535156,6533035.8492533,341533.875535156,6533005.8492533,"295","231",0.754715207940148
"74679","74679",341503.875535156,6533005.8492533,341533.875535156,6532975.8492533,"296","231",2.08420676980727
"74680","74680",341503.875535156,6532975.8492533,341533.875535156,6532945.8492533,"297","231",4.68457113398855
"74681","74681",341503.875535156,6532945.8492533,341533.875535156,6532915.8492533,"298","231",3.74545012348838
"74682","74682",341503.875535156,6532915.8492533,341533.875535156,6532885.8492533,"299","231",3.41418237209704
"74683","74683",341503.875535156,6532885.8492533,341533.875535156,6532855.8492533,"300","231",2.56415189060625
"74684","74684",341503.875535156,6532855.8492533,341533.875535156,6532825.8492533,"301","231",2.58617849206617
"74685","74685",341503.875535156,6532825.8492533,341533.875535156,6532795.8492533,"302","231",2.09185485424243
"74686","74686",341503.875535156,6532795.8492533,341533.875535156,6532765.8492533,"303","231",0.913867177720042
"74687","74687",341503.875535156,6532765.8492533,341533.875535156,6532735.8492533,"304","231",0.946355917624065
"74985","74985",341533.875535156,6533485.8492533,341563.875535156,6533455.8492533,"280","232",1.17249537894019
"74986","74986",341533.875535156,6533455.8492533,341563.875535156,6533425.8492533,"281","232",1.52259518225917
"74987","74987",341533.875535156,6533425.8492533,341563.875535156,6533395.8492533,"282","232",2.31363390149674
"74988","74988",341533.875535156,6533395.8492533,341563.875535156,6533365.8492533,"283","232",1.6056084080889
"74989","74989",341533.875535156,6533365.8492533,341563.875535156,6533335.8492533,"284","232",2.50525168061544
"74990","74990",341533.875535156,6533335.8492533,341563.875535156,6533305.8492533,"285","232",1.49212918379142
"74991","74991",341533.875535156,6533305.8492533,341563.875535156,6533275.8492533,"286","232",1.80078007184066
"74992","74992",341533.875535156,6533275.8492533,341563.875535156,6533245.8492533,"287","232",2.91438122331514
"74993","74993",341533.875535156,6533245.8492533,341563.875535156,6533215.8492533,"288","232",3.62561377240069
"74994","74994",341533.875535156,6533215.8492533,341563.875535156,6533185.8492533,"289","232",5.29706477811755
"74995","74995",341533.875535156,6533185.8492533,341563.875535156,6533155.8492533,"290","232",4.57141395877959
"74996","74996",341533.875535156,6533155.8492533,341563.875535156,6533125.8492533,"291","232",3.9631440699634
"74997","74997",341533.875535156,6533125.8492533,341563.875535156,6533095.8492533,"292","232",4.30958732676048
"74998","74998",341533.875535156,6533095.8492533,341563.875535156,6533065.8492533,"293","232",2.14682232852517
"74999","74999",341533.875535156,6533065.8492533,341563.875535156,6533035.8492533,"294","232",1.14039158898577
"75000","75000",341533.875535156,6533035.8492533,341563.875535156,6533005.8492533,"295","232",0.65279333915126
"75001","75001",341533.875535156,6533005.8492533,341563.875535156,6532975.8492533,"296","232",0.607845052431465
"75002","75002",341533.875535156,6532975.8492533,341563.875535156,6532945.8492533,"297","232",3.48245525283012
"75003","75003",341533.875535156,6532945.8492533,341563.875535156,6532915.8492533,"298","232",3.82652689101345
"75004","75004",341533.875535156,6532915.8492533,341563.875535156,6532885.8492533,"299","232",4.34419634006012
"75005","75005",341533.875535156,6532885.8492533,341563.875535156,6532855.8492533,"300","232",2.54495250471891
"75006","75006",341533.875535156,6532855.8492533,341563.875535156,6532825.8492533,"301","232",1.58342017887481
"75007","75007",341533.875535156,6532825.8492533,341563.875535156,6532795.8492533,"302","232",2.51097630688192
"75008","75008",341533.875535156,6532795.8492533,341563.875535156,6532765.8492533,"303","232",1.14743293080353
"75009","75009",341533.875535156,6532765.8492533,341563.875535156,6532735.8492533,"304","232",1.61353373732354
"75308","75308",341563.875535156,6533455.8492533,341593.875535156,6533425.8492533,"281","233",1.01379603616835
"75309","75309",341563.875535156,6533425.8492533,341593.875535156,6533395.8492533,"282","233",0.753378103109403
"75310","75310",341563.875535156,6533395.8492533,341593.875535156,6533365.8492533,"283","233",0.708626965044399
"75311","75311",341563.875535156,6533365.8492533,341593.875535156,6533335.8492533,"284","233",0.604464068097255
"75312","75312",341563.875535156,6533335.8492533,341593.875535156,6533305.8492533,"285","233",0.490881209782471
"75313","75313",341563.875535156,6533305.8492533,341593.875535156,6533275.8492533,"286","233",1.30305894080037
"75314","75314",341563.875535156,6533275.8492533,341593.875535156,6533245.8492533,"287","233",3.07431989984757
"75315","75315",341563.875535156,6533245.8492533,341593.875535156,6533215.8492533,"288","233",3.75841504039563
"75316","75316",341563.875535156,6533215.8492533,341593.875535156,6533185.8492533,"289","233",3.77327443000657
"75317","75317",341563.875535156,6533185.8492533,341593.875535156,6533155.8492533,"290","233",3.9434077695741
