id,left,top,right,bottom,CNN_20m_0mean
"133487",16175324.9785,-3675384.1298,16175344.9785,-3675404.1298,5.56244535326958
"133488",16175324.9785,-3675404.1298,16175344.9785,-3675424.1298,5.78591761469841
"133489",16175324.9785,-3675424.1298,16175344.9785,-3675444.1298,5.12292843818665
"133490",16175324.9785,-3675444.1298,16175344.9785,-3675464.1298,4.8156189852953
"133491",16175324.9785,-3675464.1298,16175344.9785,-3675484.1298,3.5723772162199
"133492",16175324.9785,-3675484.1298,16175344.9785,-3675504.1298,3.25874821990728
"133493",16175324.9785,-3675504.1298,16175344.9785,-3675524.1298,3.79462882518768
"133494",16175324.9785,-3675524.1298,16175344.9785,-3675544.1298,4.84828540980816
"133495",16175324.9785,-3675544.1298,16175344.9785,-3675564.1298,5.24149541735649
"133496",16175324.9785,-3675564.1298,16175344.9785,-3675584.1298,5.03125320672989
"133497",16175324.9785,-3675584.1298,16175344.9785,-3675604.1298,4.86423543334007
"133498",16175324.9785,-3675604.1298,16175344.9785,-3675624.1298,4.76132946491241
"133499",16175324.9785,-3675624.1298,16175344.9785,-3675644.1298,5.37197031259537
"133500",16175324.9785,-3675644.1298,16175344.9785,-3675664.1298,5.24318325281143
"133501",16175324.9785,-3675664.1298,16175344.9785,-3675684.1298,5.17949809551239
"133502",16175324.9785,-3675684.1298,16175344.9785,-3675704.1298,2.95975024014711
"133503",16175324.9785,-3675704.1298,16175344.9785,-3675724.1298,2.76255820244551
"133504",16175324.9785,-3675724.1298,16175344.9785,-3675744.1298,3.85823023676872
"133505",16175324.9785,-3675744.1298,16175344.9785,-3675764.1298,3.7318335211277
"133506",16175324.9785,-3675764.1298,16175344.9785,-3675784.1298,4.70226022422314
"133507",16175324.9785,-3675784.1298,16175344.9785,-3675804.1298,2.42651578903198
"133508",16175324.9785,-3675804.1298,16175344.9785,-3675824.1298,0.382946149148047
"133509",16175324.9785,-3675824.1298,16175344.9785,-3675844.1298,0.227610319927335
"133510",16175324.9785,-3675844.1298,16175344.9785,-3675864.1298,0.21563023366034
"133511",16175324.9785,-3675864.1298,16175344.9785,-3675884.1298,1.07662395920604
"133512",16175324.9785,-3675884.1298,16175344.9785,-3675904.1298,1.07182271707803
"133513",16175324.9785,-3675904.1298,16175344.9785,-3675924.1298,2.27375186622143
"133514",16175324.9785,-3675924.1298,16175344.9785,-3675944.1298,3.29425332725048
"133515",16175324.9785,-3675944.1298,16175344.9785,-3675964.1298,1.67936403393745
"133516",16175324.9785,-3675964.1298,16175344.9785,-3675984.1298,0.713776481226087
"133517",16175324.9785,-3675984.1298,16175344.9785,-3676004.1298,1.0570171982795
"133518",16175324.9785,-3676004.1298,16175344.9785,-3676024.1298,1.11671581214125
"133999",16175344.9785,-3674404.1298,16175364.9785,-3674424.1298,4.1258508216251
"134000",16175344.9785,-3674424.1298,16175364.9785,-3674444.1298,4.41765256404877
"134001",16175344.9785,-3674444.1298,16175364.9785,-3674464.1298,4.91612673997879
"134002",16175344.9785,-3674464.1298,16175364.9785,-3674484.1298,3.51179949611425
"134003",16175344.9785,-3674484.1298,16175364.9785,-3674504.1298,1.63900237411261
"134004",16175344.9785,-3674504.1298,16175364.9785,-3674524.1298,2.83753836721182
"134005",16175344.9785,-3674524.1298,16175364.9785,-3674544.1298,2.77385068714619
"134006",16175344.9785,-3674544.1298,16175364.9785,-3674564.1298,3.50844374239445
"134007",16175344.9785,-3674564.1298,16175364.9785,-3674584.1298,3.07353292733431
"134008",16175344.9785,-3674584.1298,16175364.9785,-3674604.1298,3.31621364027262
"134009",16175344.9785,-3674604.1298,16175364.9785,-3674624.1298,3.42506109178066
"134010",16175344.9785,-3674624.1298,16175364.9785,-3674644.1298,3.28712508559227
"134011",16175344.9785,-3674644.1298,16175364.9785,-3674664.1298,2.84429109871387
"134012",16175344.9785,-3674664.1298,16175364.9785,-3674684.1298,3.89775981009007
"134013",16175344.9785,-3674684.1298,16175364.9785,-3674704.1298,3.52856090724468
"134014",16175344.9785,-3674704.1298,16175364.9785,-3674724.1298,3.12014309585094
"134015",16175344.9785,-3674724.1298,16175364.9785,-3674744.1298,4.58577371776104
"134016",16175344.9785,-3674744.1298,16175364.9785,-3674764.1298,4.97752066791058
"134017",16175344.9785,-3674764.1298,16175364.9785,-3674784.1298,4.06659515440464
"134018",16175344.9785,-3674784.1298,16175364.9785,-3674804.1298,4.45353482484817
"134019",16175344.9785,-3674804.1298,16175364.9785,-3674824.1298,4.14194683969021
"134020",16175344.9785,-3674824.1298,16175364.9785,-3674844.1298,4.82648625612259
"134021",16175344.9785,-3674844.1298,16175364.9785,-3674864.1298,3.60865298271179
"134022",16175344.9785,-3674864.1298,16175364.9785,-3674884.1298,4.251962043643
"134023",16175344.9785,-3674884.1298,16175364.9785,-3674904.1298,4.65896006882191
"134024",16175344.9785,-3674904.1298,16175364.9785,-3674924.1298,4.26451902389526
"134025",16175344.9785,-3674924.1298,16175364.9785,-3674944.1298,4.93988481879234
"134026",16175344.9785,-3674944.1298,16175364.9785,-3674964.1298,3.90949704766274
"134027",16175344.9785,-3674964.1298,16175364.9785,-3674984.1298,2.94534911394119
"134028",16175344.9785,-3674984.1298,16175364.9785,-3675004.1298,3.27126395940781
"134029",16175344.9785,-3675004.1298,16175364.9785,-3675024.1298,2.19763776093721
"134030",16175344.9785,-3675024.1298,16175364.9785,-3675044.1298,3.21752846688032
"134031",16175344.9785,-3675044.1298,16175364.9785,-3675064.1298,3.31821798801422
"134032",16175344.9785,-3675064.1298,16175364.9785,-3675084.1298,0.823575830794871
"134033",16175344.9785,-3675084.1298,16175364.9785,-3675104.1298,0.976115208975971
"134034",16175344.9785,-3675104.1298,16175364.9785,-3675124.1298,2.15795724853873
"134035",16175344.9785,-3675124.1298,16175364.9785,-3675144.1298,3.68740648508072
"134036",16175344.9785,-3675144.1298,16175364.9785,-3675164.1298,4.65106023788452
"134037",16175344.9785,-3675164.1298,16175364.9785,-3675184.1298,4.32797088205814
"134038",16175344.9785,-3675184.1298,16175364.9785,-3675204.1298,4.13942826330662
"134039",16175344.9785,-3675204.1298,16175364.9785,-3675224.1298,6.19120390295982
"134040",16175344.9785,-3675224.1298,16175364.9785,-3675244.1298,5.36264510035515
"134041",16175344.9785,-3675244.1298,16175364.9785,-3675264.1298,5.27651833891869
"134042",16175344.9785,-3675264.1298,16175364.9785,-3675284.1298,3.81919449925423
"134043",16175344.9785,-3675284.1298,16175364.9785,-3675304.1298,2.78532618105412
"134044",16175344.9785,-3675304.1298,16175364.9785,-3675324.1298,4.6905526226759
"134045",16175344.9785,-3675324.1298,16175364.9785,-3675344.1298,2.966595505476
"134046",16175344.9785,-3675344.1298,16175364.9785,-3675364.1298,2.2532414367795
"134047",16175344.9785,-3675364.1298,16175364.9785,-3675384.1298,2.79018656373024
"134048",16175344.9785,-3675384.1298,16175364.9785,-3675404.1298,3.09330347806215
"134049",16175344.9785,-3675404.1298,16175364.9785,-3675424.1298,3.06320933371782
"134050",16175344.9785,-3675424.1298,16175364.9785,-3675444.1298,2.6233169528842
"134051",16175344.9785,-3675444.1298,16175364.9785,-3675464.1298,3.69433830648661
"134052",16175344.9785,-3675464.1298,16175364.9785,-3675484.1298,4.32875069916248
"134053",16175344.9785,-3675484.1298,16175364.9785,-3675504.1298,4.88772443532944
"134054",16175344.9785,-3675504.1298,16175364.9785,-3675524.1298,4.99042762637138
"134055",16175344.9785,-3675524.1298,16175364.9785,-3675544.1298,4.53030514001846
"134056",16175344.9785,-3675544.1298,16175364.9785,-3675564.1298,4.92477994918823
"134057",16175344.9785,-3675564.1298,16175364.9785,-3675584.1298,4.58847786068916
"134058",16175344.9785,-3675584.1298,16175364.9785,-3675604.1298,4.69827339410782
"134059",16175344.9785,-3675604.1298,16175364.9785,-3675624.1298,4.76418494641781
"134060",16175344.9785,-3675624.1298,16175364.9785,-3675644.1298,4.47725810348988
"134061",16175344.9785,-3675644.1298,16175364.9785,-3675664.1298,4.22795619130135
"134062",16175344.9785,-3675664.1298,16175364.9785,-3675684.1298,6.01863716363907
"134063",16175344.9785,-3675684.1298,16175364.9785,-3675704.1298,2.75770394131541
"134064",16175344.9785,-3675704.1298,16175364.9785,-3675724.1298,1.98806234315038
"134065",16175344.9785,-3675724.1298,16175364.9785,-3675744.1298,4.05416557431221
"134066",16175344.9785,-3675744.1298,16175364.9785,-3675764.1298,2.04092986404896
"134067",16175344.9785,-3675764.1298,16175364.9785,-3675784.1298,2.45298914402723
"134068",16175344.9785,-3675784.1298,16175364.9785,-3675804.1298,1.49454741634429
"134069",16175344.9785,-3675804.1298,16175364.9785,-3675824.1298,0.286811043322086
"134070",16175344.9785,-3675824.1298,16175364.9785,-3675844.1298,0.468972148299217
"134071",16175344.9785,-3675844.1298,16175364.9785,-3675864.1298,0.329113509654999
"134072",16175344.9785,-3675864.1298,16175364.9785,-3675884.1298,0.112964701480232
"134073",16175344.9785,-3675884.1298,16175364.9785,-3675904.1298,0.101771477637812
"134074",16175344.9785,-3675904.1298,16175364.9785,-3675924.1298,1.51405464507639
"134075",16175344.9785,-3675924.1298,16175364.9785,-3675944.1298,3.76084378361702
"134076",16175344.9785,-3675944.1298,16175364.9785,-3675964.1298,1.8393098282814
"134077",16175344.9785,-3675964.1298,16175364.9785,-3675984.1298,0.257988674677908
"134078",16175344.9785,-3675984.1298,16175364.9785,-3676004.1298,0.144449812499806
"134079",16175344.9785,-3676004.1298,16175364.9785,-3676024.1298,0.196657509255138
"134560",16175364.9785,-3674404.1298,16175384.9785,-3674424.1298,3.4616216928765
"134561",16175364.9785,-3674424.1298,16175384.9785,-3674444.1298,3.20957938790321
"134562",16175364.9785,-3674444.1298,16175384.9785,-3674464.1298,4.08097734987736
"134563",16175364.9785,-3674464.1298,16175384.9785,-3674484.1298,2.97072796940804
"134564",16175364.9785,-3674484.1298,16175384.9785,-3674504.1298,0.933632354438305
"134565",16175364.9785,-3674504.1298,16175384.9785,-3674524.1298,2.39032495886087
"134566",16175364.9785,-3674524.1298,16175384.9785,-3674544.1298,3.60409695982933
"134567",16175364.9785,-3674544.1298,16175384.9785,-3674564.1298,3.99107277393341
"134568",16175364.9785,-3674564.1298,16175384.9785,-3674584.1298,5.00046351611614
"134569",16175364.9785,-3674584.1298,16175384.9785,-3674604.1298,4.50615264713764
"134570",16175364.9785,-3674604.1298,16175384.9785,-3674624.1298,2.74629585653543
"134571",16175364.9785,-3674624.1298,16175384.9785,-3674644.1298,4.35950814068317
"134572",16175364.9785,-3674644.1298,16175384.9785,-3674664.1298,4.46283509373665
"134573",16175364.9785,-3674664.1298,16175384.9785,-3674684.1298,4.25132407724857
"134574",16175364.9785,-3674684.1298,16175384.9785,-3674704.1298,4.28007607460022
"134575",16175364.9785,-3674704.1298,16175384.9785,-3674724.1298,2.67998151481152
"134576",16175364.9785,-3674724.1298,16175384.9785,-3674744.1298,3.2946674066782
"134577",16175364.9785,-3674744.1298,16175384.9785,-3674764.1298,2.82507181063294
"134578",16175364.9785,-3674764.1298,16175384.9785,-3674784.1298,2.25749697864056
"134579",16175364.9785,-3674784.1298,16175384.9785,-3674804.1298,4.22711645781994
"134580",16175364.9785,-3674804.1298,16175384.9785,-3674824.1298,5.47528288125992
"134581",16175364.9785,-3674824.1298,16175384.9785,-3674844.1298,5.07289728403091
"134582",16175364.9785,-3674844.1298,16175384.9785,-3674864.1298,5.09325453519821
"134583",16175364.9785,-3674864.1298,16175384.9785,-3674884.1298,5.45606035113335
"134584",16175364.9785,-3674884.1298,16175384.9785,-3674904.1298,3.9167523753643
"134585",16175364.9785,-3674904.1298,16175384.9785,-3674924.1298,1.90943139687181
"134586",16175364.9785,-3674924.1298,16175384.9785,-3674944.1298,1.63064964130521
"134587",16175364.9785,-3674944.1298,16175384.9785,-3674964.1298,2.24936608731747
"134588",16175364.9785,-3674964.1298,16175384.9785,-3674984.1298,3.5304132682085
"134589",16175364.9785,-3674984.1298,16175384.9785,-3675004.1298,2.99658415585756
"134590",16175364.9785,-3675004.1298,16175384.9785,-3675024.1298,1.44049156844616
"134591",16175364.9785,-3675024.1298,16175384.9785,-3675044.1298,2.78192276626825
"134592",16175364.9785,-3675044.1298,16175384.9785,-3675064.1298,2.56669790007174
"134593",16175364.9785,-3675064.1298,16175384.9785,-3675084.1298,0.606686926223338
"134594",16175364.9785,-3675084.1298,16175384.9785,-3675104.1298,0.536506849825382
"134595",16175364.9785,-3675104.1298,16175384.9785,-3675124.1298,0.787169655412436
"134596",16175364.9785,-3675124.1298,16175384.9785,-3675144.1298,3.16815106481314
"134597",16175364.9785,-3675144.1298,16175384.9785,-3675164.1298,4.44908003747463
"134598",16175364.9785,-3675164.1298,16175384.9785,-3675184.1298,4.02791980743408
"134599",16175364.9785,-3675184.1298,16175384.9785,-3675204.1298,3.95194812893868
"134600",16175364.9785,-3675204.1298,16175384.9785,-3675224.1298,4.75930652976036
"134601",16175364.9785,-3675224.1298,16175384.9785,-3675244.1298,4.77285948395729
"134602",16175364.9785,-3675244.1298,16175384.9785,-3675264.1298,6.54027537941933
"134603",16175364.9785,-3675264.1298,16175384.9785,-3675284.1298,5.07849038004875
"134604",16175364.9785,-3675284.1298,16175384.9785,-3675304.1298,4.47926093280315
"134605",16175364.9785,-3675304.1298,16175384.9785,-3675324.1298,4.84950005412102
"134606",16175364.9785,-3675324.1298,16175384.9785,-3675344.1298,3.16481615245342
"134607",16175364.9785,-3675344.1298,16175384.9785,-3675364.1298,2.86483192384243
"134608",16175364.9785,-3675364.1298,16175384.9785,-3675384.1298,3.02661448091269
"134609",16175364.9785,-3675384.1298,16175384.9785,-3675404.1298,1.77552441507578
"134610",16175364.9785,-3675404.1298,16175384.9785,-3675424.1298,1.78836042493582
"134611",16175364.9785,-3675424.1298,16175384.9785,-3675444.1298,1.47677508801222
"134612",16175364.9785,-3675444.1298,16175384.9785,-3675464.1298,2.22440410107374
"134613",16175364.9785,-3675464.1298,16175384.9785,-3675484.1298,4.05535848617554
"134614",16175364.9785,-3675484.1298,16175384.9785,-3675504.1298,4.3069248688221
"134615",16175364.9785,-3675504.1298,16175384.9785,-3675524.1298,4.06055474042892
"134616",16175364.9785,-3675524.1298,16175384.9785,-3675544.1298,3.79914351701736
"134617",16175364.9785,-3675544.1298,16175384.9785,-3675564.1298,4.10948343634605
"134618",16175364.9785,-3675564.1298,16175384.9785,-3675584.1298,3.28723598301411
"134619",16175364.9785,-3675584.1298,16175384.9785,-3675604.1298,3.05097274839878
"134620",16175364.9785,-3675604.1298,16175384.9785,-3675624.1298,3.08614066570997
"134621",16175364.9785,-3675624.1298,16175384.9785,-3675644.1298,1.87991313368082
"134622",16175364.9785,-3675644.1298,16175384.9785,-3675664.1298,2.74602012813091
"134623",16175364.9785,-3675664.1298,16175384.9785,-3675684.1298,5.241531291008
"134624",16175364.9785,-3675684.1298,16175384.9785,-3675704.1298,3.87053500652313
"134625",16175364.9785,-3675704.1298,16175384.9785,-3675724.1298,3.48344439744949
"134626",16175364.9785,-3675724.1298,16175384.9785,-3675744.1298,6.55573516607285
"134627",16175364.9785,-3675744.1298,16175384.9785,-3675764.1298,4.41222372204065
"134628",16175364.9785,-3675764.1298,16175384.9785,-3675784.1298,0.879726602435112
"134629",16175364.9785,-3675784.1298,16175384.9785,-3675804.1298,0.86019668623805
"134630",16175364.9785,-3675804.1298,16175384.9785,-3675824.1298,1.22072570741177
"134631",16175364.9785,-3675824.1298,16175384.9785,-3675844.1298,0.351592520438135
"134632",16175364.9785,-3675844.1298,16175384.9785,-3675864.1298,0.222651390247047
"134633",16175364.9785,-3675864.1298,16175384.9785,-3675884.1298,0.0936115756863728
"134634",16175364.9785,-3675884.1298,16175384.9785,-3675904.1298,0.0563473754306324
"134635",16175364.9785,-3675904.1298,16175384.9785,-3675924.1298,0.14316873837437
"134636",16175364.9785,-3675924.1298,16175384.9785,-3675944.1298,0.592809058092535
"134637",16175364.9785,-3675944.1298,16175384.9785,-3675964.1298,0.420829863715917
"134638",16175364.9785,-3675964.1298,16175384.9785,-3675984.1298,0.161739751491696
"134639",16175364.9785,-3675984.1298,16175384.9785,-3676004.1298,0.171673549190164
"134640",16175364.9785,-3676004.1298,16175384.9785,-3676024.1298,0.216951480643316
"135121",16175384.9785,-3674404.1298,16175404.9785,-3674424.1298,3.58456670544135
"135122",16175384.9785,-3674424.1298,16175404.9785,-3674444.1298,2.94558523237705
"135123",16175384.9785,-3674444.1298,16175404.9785,-3674464.1298,2.1916261446476
"135124",16175384.9785,-3674464.1298,16175404.9785,-3674484.1298,1.88622995972633
"135125",16175384.9785,-3674484.1298,16175404.9785,-3674504.1298,1.96035628691316
"135126",16175384.9785,-3674504.1298,16175404.9785,-3674524.1298,3.27185442507267
"135127",16175384.9785,-3674524.1298,16175404.9785,-3674544.1298,4.05169655382633
"135128",16175384.9785,-3674544.1298,16175404.9785,-3674564.1298,3.73661538183689
"135129",16175384.9785,-3674564.1298,16175404.9785,-3674584.1298,4.20018969595432
"135130",16175384.9785,-3674584.1298,16175404.9785,-3674604.1298,4.17304281532764
"135131",16175384.9785,-3674604.1298,16175404.9785,-3674624.1298,3.5268088144064
"135132",16175384.9785,-3674624.1298,16175404.9785,-3674644.1298,5.5535998916626
"135133",16175384.9785,-3674644.1298,16175404.9785,-3674664.1298,5.76844029426575
"135134",16175384.9785,-3674664.1298,16175404.9785,-3674684.1298,3.62340532958508
"135135",16175384.9785,-3674684.1298,16175404.9785,-3674704.1298,4.13943915426731
"135136",16175384.9785,-3674704.1298,16175404.9785,-3674724.1298,4.31369794070721
"135137",16175384.9785,-3674724.1298,16175404.9785,-3674744.1298,3.51844235122204
"135138",16175384.9785,-3674744.1298,16175404.9785,-3674764.1298,1.84193088650703
"135139",16175384.9785,-3674764.1298,16175404.9785,-3674784.1298,2.03468871325254
"135140",16175384.9785,-3674784.1298,16175404.9785,-3674804.1298,4.31450750231743
"135141",16175384.9785,-3674804.1298,16175404.9785,-3674824.1298,5.68258630156517
"135142",16175384.9785,-3674824.1298,16175404.9785,-3674844.1298,5.65648739218712
"135143",16175384.9785,-3674844.1298,16175404.9785,-3674864.1298,4.6884833753109
"135144",16175384.9785,-3674864.1298,16175404.9785,-3674884.1298,5.91240107178688
"135145",16175384.9785,-3674884.1298,16175404.9785,-3674904.1298,4.0310944378376
"135146",16175384.9785,-3674904.1298,16175404.9785,-3674924.1298,1.66029831975698
"135147",16175384.9785,-3674924.1298,16175404.9785,-3674944.1298,1.74389056533575
"135148",16175384.9785,-3674944.1298,16175404.9785,-3674964.1298,3.53806230485439
"135149",16175384.9785,-3674964.1298,16175404.9785,-3674984.1298,3.313803601861
"135150",16175384.9785,-3674984.1298,16175404.9785,-3675004.1298,3.50342558920383
"135151",16175384.9785,-3675004.1298,16175404.9785,-3675024.1298,2.75255514621735
"135152",16175384.9785,-3675024.1298,16175404.9785,-3675044.1298,1.41076785519719
"135153",16175384.9785,-3675044.1298,16175404.9785,-3675064.1298,0.574705518372357
"135154",16175384.9785,-3675064.1298,16175404.9785,-3675084.1298,1.23689486764371
"135155",16175384.9785,-3675084.1298,16175404.9785,-3675104.1298,3.29591677993536
"135156",16175384.9785,-3675104.1298,16175404.9785,-3675124.1298,2.37471775978804
"135157",16175384.9785,-3675124.1298,16175404.9785,-3675144.1298,1.80470224678516
"135158",16175384.9785,-3675144.1298,16175404.9785,-3675164.1298,3.85351560860872
"135159",16175384.9785,-3675164.1298,16175404.9785,-3675184.1298,3.03051720112562
"135160",16175384.9785,-3675184.1298,16175404.9785,-3675204.1298,2.08852973848581
"135161",16175384.9785,-3675204.1298,16175404.9785,-3675224.1298,2.32798864215612
"135162",16175384.9785,-3675224.1298,16175404.9785,-3675244.1298,2.71346329182386
"135163",16175384.9785,-3675244.1298,16175404.9785,-3675264.1298,4.87968692839146
"135164",16175384.9785,-3675264.1298,16175404.9785,-3675284.1298,5.48403953671455
"135165",16175384.9785,-3675284.1298,16175404.9785,-3675304.1298,5.95324904441834
"135166",16175384.9785,-3675304.1298,16175404.9785,-3675324.1298,4.79947743177414
"135167",16175384.9785,-3675324.1298,16175404.9785,-3675344.1298,3.5405894356966
"135168",16175384.9785,-3675344.1298,16175404.9785,-3675364.1298,2.84161999613047
"135169",16175384.9785,-3675364.1298,16175404.9785,-3675384.1298,2.86202684819698
"135170",16175384.9785,-3675384.1298,16175404.9785,-3675404.1298,1.99031907498837
"135171",16175384.9785,-3675404.1298,16175404.9785,-3675424.1298,1.41337765395641
"135172",16175384.9785,-3675424.1298,16175404.9785,-3675444.1298,1.72126188725233
"135173",16175384.9785,-3675444.1298,16175404.9785,-3675464.1298,3.25527730405331
"135174",16175384.9785,-3675464.1298,16175404.9785,-3675484.1298,4.84286059439182
"135175",16175384.9785,-3675484.1298,16175404.9785,-3675504.1298,3.37599897325039
"135176",16175384.9785,-3675504.1298,16175404.9785,-3675524.1298,2.69946801304817
"135177",16175384.9785,-3675524.1298,16175404.9785,-3675544.1298,2.97254519224167
"135178",16175384.9785,-3675544.1298,16175404.9785,-3675564.1298,2.32063450202346
"135179",16175384.9785,-3675564.1298,16175404.9785,-3675584.1298,0.753278025463223
"135180",16175384.9785,-3675584.1298,16175404.9785,-3675604.1298,0.762106162756681
"135181",16175384.9785,-3675604.1298,16175404.9785,-3675624.1298,1.93443957880139
"135182",16175384.9785,-3675624.1298,16175404.9785,-3675644.1298,1.70308692574501
"135183",16175384.9785,-3675644.1298,16175404.9785,-3675664.1298,3.05056194156408
"135184",16175384.9785,-3675664.1298,16175404.9785,-3675684.1298,5.0923095703125
"135185",16175384.9785,-3675684.1298,16175404.9785,-3675704.1298,5.11315599679947
"135186",16175384.9785,-3675704.1298,16175404.9785,-3675724.1298,4.78480257034302
"135187",16175384.9785,-3675724.1298,16175404.9785,-3675744.1298,5.2503901553154
"135188",16175384.9785,-3675744.1298,16175404.9785,-3675764.1298,3.98646015226841
"135189",16175384.9785,-3675764.1298,16175404.9785,-3675784.1298,0.704828486964107
"135190",16175384.9785,-3675784.1298,16175404.9785,-3675804.1298,2.04131221152842
"135191",16175384.9785,-3675804.1298,16175404.9785,-3675824.1298,2.99626634597778
"135192",16175384.9785,-3675824.1298,16175404.9785,-3675844.1298,1.0723262909241
"135193",16175384.9785,-3675844.1298,16175404.9785,-3675864.1298,0.223169005662203
"135194",16175384.9785,-3675864.1298,16175404.9785,-3675884.1298,0.0937098681367934
"135195",16175384.9785,-3675884.1298,16175404.9785,-3675904.1298,0.0601774687506259
"135196",16175384.9785,-3675904.1298,16175404.9785,-3675924.1298,0.355020735808648
"135197",16175384.9785,-3675924.1298,16175404.9785,-3675944.1298,1.07159025653265
"135198",16175384.9785,-3675944.1298,16175404.9785,-3675964.1298,0.570399851817638
"135199",16175384.9785,-3675964.1298,16175404.9785,-3675984.1298,0.15550005691126
"135200",16175384.9785,-3675984.1298,16175404.9785,-3676004.1298,0.145985341481864
"135201",16175384.9785,-3676004.1298,16175404.9785,-3676024.1298,0.314061337099834
"135682",16175404.9785,-3674404.1298,16175424.9785,-3674424.1298,3.169943968455
"135683",16175404.9785,-3674424.1298,16175424.9785,-3674444.1298,2.24791177206261
"135684",16175404.9785,-3674444.1298,16175424.9785,-3674464.1298,1.4528306969349
"135685",16175404.9785,-3674464.1298,16175424.9785,-3674484.1298,1.05130050863538
"135686",16175404.9785,-3674484.1298,16175424.9785,-3674504.1298,4.13381781900563
"135687",16175404.9785,-3674504.1298,16175424.9785,-3674524.1298,3.99274714112282
"135688",16175404.9785,-3674524.1298,16175424.9785,-3674544.1298,4.60365981817245
"135689",16175404.9785,-3674544.1298,16175424.9785,-3674564.1298,5.17395285579646
"135690",16175404.9785,-3674564.1298,16175424.9785,-3674584.1298,5.10241342288012
"135691",16175404.9785,-3674584.1298,16175424.9785,-3674604.1298,2.96742306411266
"135692",16175404.9785,-3674604.1298,16175424.9785,-3674624.1298,3.6387925517559
"135693",16175404.9785,-3674624.1298,16175424.9785,-3674644.1298,4.81940368354321
"135694",16175404.9785,-3674644.1298,16175424.9785,-3674664.1298,4.74053879129714
"135695",16175404.9785,-3674664.1298,16175424.9785,-3674684.1298,3.03758644492705
"135696",16175404.9785,-3674684.1298,16175424.9785,-3674704.1298,3.87053808938889
"135697",16175404.9785,-3674704.1298,16175424.9785,-3674724.1298,5.96918497822149
"135698",16175404.9785,-3674724.1298,16175424.9785,-3674744.1298,3.17194098149631
"135699",16175404.9785,-3674744.1298,16175424.9785,-3674764.1298,1.60455796203978
"135700",16175404.9785,-3674764.1298,16175424.9785,-3674784.1298,3.75797314081133
"135701",16175404.9785,-3674784.1298,16175424.9785,-3674804.1298,5.71507293884068
"135702",16175404.9785,-3674804.1298,16175424.9785,-3674824.1298,5.25488598081801
"135703",16175404.9785,-3674824.1298,16175424.9785,-3674844.1298,5.39124840171776
"135704",16175404.9785,-3674844.1298,16175424.9785,-3674864.1298,5.18238791965303
"135705",16175404.9785,-3674864.1298,16175424.9785,-3674884.1298,5.27803053228979
"135706",16175404.9785,-3674884.1298,16175424.9785,-3674904.1298,4.77243992630041
"135707",16175404.9785,-3674904.1298,16175424.9785,-3674924.1298,2.88686564414188
"135708",16175404.9785,-3674924.1298,16175424.9785,-3674944.1298,3.3397648526291
"135709",16175404.9785,-3674944.1298,16175424.9785,-3674964.1298,4.66277022480965
"135710",16175404.9785,-3674964.1298,16175424.9785,-3674984.1298,3.07999835848808
"135711",16175404.9785,-3674984.1298,16175424.9785,-3675004.1298,3.59957592397928
"135712",16175404.9785,-3675004.1298,16175424.9785,-3675024.1298,2.13832481577992
"135713",16175404.9785,-3675024.1298,16175424.9785,-3675044.1298,2.2537860840559
"135714",16175404.9785,-3675044.1298,16175424.9785,-3675064.1298,1.0268365066871
"135715",16175404.9785,-3675064.1298,16175424.9785,-3675084.1298,0.767179719172418
"135716",16175404.9785,-3675084.1298,16175424.9785,-3675104.1298,3.80437926054001
"135717",16175404.9785,-3675104.1298,16175424.9785,-3675124.1298,3.39724263638258
"135718",16175404.9785,-3675124.1298,16175424.9785,-3675144.1298,1.44906935036182
"135719",16175404.9785,-3675144.1298,16175424.9785,-3675164.1298,1.52855080604553
"135720",16175404.9785,-3675164.1298,16175424.9785,-3675184.1298,1.23554130390286
"135721",16175404.9785,-3675184.1298,16175424.9785,-3675204.1298,1.23687846302986
"135722",16175404.9785,-3675204.1298,16175424.9785,-3675224.1298,2.42293731004
"135723",16175404.9785,-3675224.1298,16175424.9785,-3675244.1298,1.94056612432003
"135724",16175404.9785,-3675244.1298,16175424.9785,-3675264.1298,3.44642508506775
"135725",16175404.9785,-3675264.1298,16175424.9785,-3675284.1298,5.69752019762993
"135726",16175404.9785,-3675284.1298,16175424.9785,-3675304.1298,6.28016548871994
"135727",16175404.9785,-3675304.1298,16175424.9785,-3675324.1298,5.25671985983849
"135728",16175404.9785,-3675324.1298,16175424.9785,-3675344.1298,3.6379964953661
"135729",16175404.9785,-3675344.1298,16175424.9785,-3675364.1298,1.56351727411151
"135730",16175404.9785,-3675364.1298,16175424.9785,-3675384.1298,1.26267556518316
"135731",16175404.9785,-3675384.1298,16175424.9785,-3675404.1298,1.75783564150333
"135732",16175404.9785,-3675404.1298,16175424.9785,-3675424.1298,2.09326519817114
"135733",16175404.9785,-3675424.1298,16175424.9785,-3675444.1298,3.12553268373013
"135734",16175404.9785,-3675444.1298,16175424.9785,-3675464.1298,4.89301641523838
"135735",16175404.9785,-3675464.1298,16175424.9785,-3675484.1298,4.72387477934361
"135736",16175404.9785,-3675484.1298,16175424.9785,-3675504.1298,2.52252934157848
"135737",16175404.9785,-3675504.1298,16175424.9785,-3675524.1298,1.44909425199032
"135738",16175404.9785,-3675524.1298,16175424.9785,-3675544.1298,1.02022156395018
