id,left,top,right,bottom,ALS_20m_0mean
"100058",16174144.9785,-3668784.1298,16174164.9785,-3668804.1298,2.0481120286739
"100059",16174144.9785,-3668804.1298,16174164.9785,-3668824.1298,3.53308394852879
"100060",16174144.9785,-3668824.1298,16174164.9785,-3668844.1298,2.86419613293882
"100061",16174144.9785,-3668844.1298,16174164.9785,-3668864.1298,1.85298872207984
"100062",16174144.9785,-3668864.1298,16174164.9785,-3668884.1298,1.69933294526681
"100063",16174144.9785,-3668884.1298,16174164.9785,-3668904.1298,1.01573729301658
"100064",16174144.9785,-3668904.1298,16174164.9785,-3668924.1298,0.725802330976951
"100065",16174144.9785,-3668924.1298,16174164.9785,-3668944.1298,1.04705728170199
"100066",16174144.9785,-3668944.1298,16174164.9785,-3668964.1298,2.60601895913533
"100067",16174144.9785,-3668964.1298,16174164.9785,-3668984.1298,3.89869841604941
"100068",16174144.9785,-3668984.1298,16174164.9785,-3669004.1298,3.91987240953841
"100069",16174144.9785,-3669004.1298,16174164.9785,-3669024.1298,3.69436868235596
"100070",16174144.9785,-3669024.1298,16174164.9785,-3669044.1298,5.93503950768276
"100071",16174144.9785,-3669044.1298,16174164.9785,-3669064.1298,7.07741780525599
"100072",16174144.9785,-3669064.1298,16174164.9785,-3669084.1298,4.83108793657956
"100073",16174144.9785,-3669084.1298,16174164.9785,-3669104.1298,4.10879483345227
"100074",16174144.9785,-3669104.1298,16174164.9785,-3669124.1298,4.21870166923635
"100075",16174144.9785,-3669124.1298,16174164.9785,-3669144.1298,5.19514655272845
"100076",16174144.9785,-3669144.1298,16174164.9785,-3669164.1298,3.75189899763291
"100077",16174144.9785,-3669164.1298,16174164.9785,-3669184.1298,2.81548548622491
"100078",16174144.9785,-3669184.1298,16174164.9785,-3669204.1298,3.68979189510411
"100079",16174144.9785,-3669204.1298,16174164.9785,-3669224.1298,4.81271451266538
"100080",16174144.9785,-3669224.1298,16174164.9785,-3669244.1298,4.0375854517027
"100081",16174144.9785,-3669244.1298,16174164.9785,-3669264.1298,2.86091054409973
"100082",16174144.9785,-3669264.1298,16174164.9785,-3669284.1298,3.33047478953726
"100083",16174144.9785,-3669284.1298,16174164.9785,-3669304.1298,3.20651023443451
"100084",16174144.9785,-3669304.1298,16174164.9785,-3669324.1298,2.59971332163864
"100085",16174144.9785,-3669324.1298,16174164.9785,-3669344.1298,2.41124007566105
"100086",16174144.9785,-3669344.1298,16174164.9785,-3669364.1298,1.61523178661876
"100087",16174144.9785,-3669364.1298,16174164.9785,-3669384.1298,1.02057514793926
"100088",16174144.9785,-3669384.1298,16174164.9785,-3669404.1298,0.955090106603427
"100089",16174144.9785,-3669404.1298,16174164.9785,-3669424.1298,1.13326937450051
"100090",16174144.9785,-3669424.1298,16174164.9785,-3669444.1298,1.50345539914237
"100091",16174144.9785,-3669444.1298,16174164.9785,-3669464.1298,1.74554204579868
"100092",16174144.9785,-3669464.1298,16174164.9785,-3669484.1298,2.10249831350441
"100093",16174144.9785,-3669484.1298,16174164.9785,-3669504.1298,1.31533673238218
"100094",16174144.9785,-3669504.1298,16174164.9785,-3669524.1298,1.94720426336938
"100095",16174144.9785,-3669524.1298,16174164.9785,-3669544.1298,2.40884470662166
"100096",16174144.9785,-3669544.1298,16174164.9785,-3669564.1298,2.10968706875682
"100097",16174144.9785,-3669564.1298,16174164.9785,-3669584.1298,1.99517800432797
"100098",16174144.9785,-3669584.1298,16174164.9785,-3669604.1298,1.4409087490441
"100099",16174144.9785,-3669604.1298,16174164.9785,-3669624.1298,2.17714506377522
"100100",16174144.9785,-3669624.1298,16174164.9785,-3669644.1298,2.18405994878156
"100101",16174144.9785,-3669644.1298,16174164.9785,-3669664.1298,1.15025601925093
"100102",16174144.9785,-3669664.1298,16174164.9785,-3669684.1298,1.72981581143264
"100103",16174144.9785,-3669684.1298,16174164.9785,-3669704.1298,0.884476959985067
"100104",16174144.9785,-3669704.1298,16174164.9785,-3669724.1298,0.681949565207989
"100105",16174144.9785,-3669724.1298,16174164.9785,-3669744.1298,0.686873867014366
"100106",16174144.9785,-3669744.1298,16174164.9785,-3669764.1298,0.59483666918171
"100107",16174144.9785,-3669764.1298,16174164.9785,-3669784.1298,0.741581570828098
"100108",16174144.9785,-3669784.1298,16174164.9785,-3669804.1298,0.70920267701149
"100561",16174164.9785,-3667624.1298,16174184.9785,-3667644.1298,0.261627880954117
"100562",16174164.9785,-3667644.1298,16174184.9785,-3667664.1298,0.117261116977396
"100563",16174164.9785,-3667664.1298,16174184.9785,-3667684.1298,0.268901821629216
"100564",16174164.9785,-3667684.1298,16174184.9785,-3667704.1298,0.55280532098413
"100565",16174164.9785,-3667704.1298,16174184.9785,-3667724.1298,0.675911961639425
"100566",16174164.9785,-3667724.1298,16174184.9785,-3667744.1298,1.48959050433609
"100567",16174164.9785,-3667744.1298,16174184.9785,-3667764.1298,2.78117959117564
"100568",16174164.9785,-3667764.1298,16174184.9785,-3667784.1298,4.21103600575247
"100569",16174164.9785,-3667784.1298,16174184.9785,-3667804.1298,3.41066934653167
"100570",16174164.9785,-3667804.1298,16174184.9785,-3667824.1298,2.80674560000036
"100571",16174164.9785,-3667824.1298,16174184.9785,-3667844.1298,2.35107381641865
"100572",16174164.9785,-3667844.1298,16174184.9785,-3667864.1298,2.65001438160566
"100573",16174164.9785,-3667864.1298,16174184.9785,-3667884.1298,3.41293753513451
"100574",16174164.9785,-3667884.1298,16174184.9785,-3667904.1298,3.25218081801746
"100575",16174164.9785,-3667904.1298,16174184.9785,-3667924.1298,2.56117166217141
"100576",16174164.9785,-3667924.1298,16174184.9785,-3667944.1298,2.97904719881815
"100577",16174164.9785,-3667944.1298,16174184.9785,-3667964.1298,3.42294650683131
"100578",16174164.9785,-3667964.1298,16174184.9785,-3667984.1298,4.63822152879503
"100579",16174164.9785,-3667984.1298,16174184.9785,-3668004.1298,4.71142176543214
"100580",16174164.9785,-3668004.1298,16174184.9785,-3668024.1298,3.33586385996039
"100581",16174164.9785,-3668024.1298,16174184.9785,-3668044.1298,1.84838089449652
"100582",16174164.9785,-3668044.1298,16174184.9785,-3668064.1298,1.19529827518878
"100583",16174164.9785,-3668064.1298,16174184.9785,-3668084.1298,1.11996006708721
"100584",16174164.9785,-3668084.1298,16174184.9785,-3668104.1298,2.93951862714803
"100585",16174164.9785,-3668104.1298,16174184.9785,-3668124.1298,4.55399125192163
"100586",16174164.9785,-3668124.1298,16174184.9785,-3668144.1298,2.67063028316465
"100587",16174164.9785,-3668144.1298,16174184.9785,-3668164.1298,1.36785863060906
"100588",16174164.9785,-3668164.1298,16174184.9785,-3668184.1298,0.580958310901814
"100589",16174164.9785,-3668184.1298,16174184.9785,-3668204.1298,0.723526336689448
"100590",16174164.9785,-3668204.1298,16174184.9785,-3668224.1298,0.787186660559104
"100591",16174164.9785,-3668224.1298,16174184.9785,-3668244.1298,1.18410902805049
"100592",16174164.9785,-3668244.1298,16174184.9785,-3668264.1298,1.35224138697841
"100593",16174164.9785,-3668264.1298,16174184.9785,-3668284.1298,1.66655816121163
"100594",16174164.9785,-3668284.1298,16174184.9785,-3668304.1298,1.31794459356088
"100595",16174164.9785,-3668304.1298,16174184.9785,-3668324.1298,1.04867307806056
"100596",16174164.9785,-3668324.1298,16174184.9785,-3668344.1298,1.33465935791712
"100597",16174164.9785,-3668344.1298,16174184.9785,-3668364.1298,2.21215593580507
"100598",16174164.9785,-3668364.1298,16174184.9785,-3668384.1298,2.21002835839677
"100599",16174164.9785,-3668384.1298,16174184.9785,-3668404.1298,1.8253043284783
"100600",16174164.9785,-3668404.1298,16174184.9785,-3668424.1298,1.86365423111767
"100601",16174164.9785,-3668424.1298,16174184.9785,-3668444.1298,1.33384742363206
"100602",16174164.9785,-3668444.1298,16174184.9785,-3668464.1298,1.6102107600779
"100603",16174164.9785,-3668464.1298,16174184.9785,-3668484.1298,1.60932643055509
"100604",16174164.9785,-3668484.1298,16174184.9785,-3668504.1298,1.48809923950968
"100605",16174164.9785,-3668504.1298,16174184.9785,-3668524.1298,1.87902774908437
"100606",16174164.9785,-3668524.1298,16174184.9785,-3668544.1298,2.26846331579095
"100607",16174164.9785,-3668544.1298,16174184.9785,-3668564.1298,2.80353737202373
"100608",16174164.9785,-3668564.1298,16174184.9785,-3668584.1298,2.88329236815716
"100609",16174164.9785,-3668584.1298,16174184.9785,-3668604.1298,2.27475573342647
"100610",16174164.9785,-3668604.1298,16174184.9785,-3668624.1298,3.06505580190121
"100611",16174164.9785,-3668624.1298,16174184.9785,-3668644.1298,2.92319714114682
"100612",16174164.9785,-3668644.1298,16174184.9785,-3668664.1298,2.11402296121037
"100613",16174164.9785,-3668664.1298,16174184.9785,-3668684.1298,2.77287434477663
"100614",16174164.9785,-3668684.1298,16174184.9785,-3668704.1298,1.83489044224971
"100615",16174164.9785,-3668704.1298,16174184.9785,-3668724.1298,2.97512474802674
"100616",16174164.9785,-3668724.1298,16174184.9785,-3668744.1298,3.58518722872449
"100617",16174164.9785,-3668744.1298,16174184.9785,-3668764.1298,2.17574029201867
"100618",16174164.9785,-3668764.1298,16174184.9785,-3668784.1298,2.7324098248767
"100619",16174164.9785,-3668784.1298,16174184.9785,-3668804.1298,2.99995316848623
"100620",16174164.9785,-3668804.1298,16174184.9785,-3668824.1298,5.37787880050535
"100621",16174164.9785,-3668824.1298,16174184.9785,-3668844.1298,3.5066182772181
"100622",16174164.9785,-3668844.1298,16174184.9785,-3668864.1298,1.58811980750826
"100623",16174164.9785,-3668864.1298,16174184.9785,-3668884.1298,2.47619480327751
"100624",16174164.9785,-3668884.1298,16174184.9785,-3668904.1298,2.17378956487036
"100625",16174164.9785,-3668904.1298,16174184.9785,-3668924.1298,1.32700518995035
"100626",16174164.9785,-3668924.1298,16174184.9785,-3668944.1298,2.07449728133532
"100627",16174164.9785,-3668944.1298,16174184.9785,-3668964.1298,3.10800122865616
"100628",16174164.9785,-3668964.1298,16174184.9785,-3668984.1298,2.8859489941373
"100629",16174164.9785,-3668984.1298,16174184.9785,-3669004.1298,3.84996234601874
"100630",16174164.9785,-3669004.1298,16174184.9785,-3669024.1298,3.96443543952178
"100631",16174164.9785,-3669024.1298,16174184.9785,-3669044.1298,5.14673805870691
"100632",16174164.9785,-3669044.1298,16174184.9785,-3669064.1298,6.28916677835162
"100633",16174164.9785,-3669064.1298,16174184.9785,-3669084.1298,5.0453162996178
"100634",16174164.9785,-3669084.1298,16174184.9785,-3669104.1298,4.24907383935162
"100635",16174164.9785,-3669104.1298,16174184.9785,-3669124.1298,2.90151102774786
"100636",16174164.9785,-3669124.1298,16174184.9785,-3669144.1298,3.10059201192815
"100637",16174164.9785,-3669144.1298,16174184.9785,-3669164.1298,3.81476619852393
"100638",16174164.9785,-3669164.1298,16174184.9785,-3669184.1298,4.48700823792124
"100639",16174164.9785,-3669184.1298,16174184.9785,-3669204.1298,5.09283265578441
"100640",16174164.9785,-3669204.1298,16174184.9785,-3669224.1298,5.77512220074149
"100641",16174164.9785,-3669224.1298,16174184.9785,-3669244.1298,4.56612550723247
"100642",16174164.9785,-3669244.1298,16174184.9785,-3669264.1298,3.67669077356794
"100643",16174164.9785,-3669264.1298,16174184.9785,-3669284.1298,3.24464387812166
"100644",16174164.9785,-3669284.1298,16174184.9785,-3669304.1298,1.96947337527176
"100645",16174164.9785,-3669304.1298,16174184.9785,-3669324.1298,2.25104034965874
"100646",16174164.9785,-3669324.1298,16174184.9785,-3669344.1298,2.3423756663925
"100647",16174164.9785,-3669344.1298,16174184.9785,-3669364.1298,0.757136165432893
"100648",16174164.9785,-3669364.1298,16174184.9785,-3669384.1298,0.889094383191898
"100649",16174164.9785,-3669384.1298,16174184.9785,-3669404.1298,1.15422039413371
"100650",16174164.9785,-3669404.1298,16174184.9785,-3669424.1298,1.17527409314496
"100651",16174164.9785,-3669424.1298,16174184.9785,-3669444.1298,2.1918979567008
"100652",16174164.9785,-3669444.1298,16174184.9785,-3669464.1298,2.37071348603104
"100653",16174164.9785,-3669464.1298,16174184.9785,-3669484.1298,2.45515335437148
"100654",16174164.9785,-3669484.1298,16174184.9785,-3669504.1298,1.39712297560715
"100655",16174164.9785,-3669504.1298,16174184.9785,-3669524.1298,1.79379163398323
"100656",16174164.9785,-3669524.1298,16174184.9785,-3669544.1298,2.66908716219684
"100657",16174164.9785,-3669544.1298,16174184.9785,-3669564.1298,1.98566114665929
"100658",16174164.9785,-3669564.1298,16174184.9785,-3669584.1298,1.25229161092853
"100659",16174164.9785,-3669584.1298,16174184.9785,-3669604.1298,0.718936420154983
"100660",16174164.9785,-3669604.1298,16174184.9785,-3669624.1298,1.18821290786356
"100661",16174164.9785,-3669624.1298,16174184.9785,-3669644.1298,1.17169643731187
"100662",16174164.9785,-3669644.1298,16174184.9785,-3669664.1298,0.887270563535201
"100663",16174164.9785,-3669664.1298,16174184.9785,-3669684.1298,1.36342604458332
"100664",16174164.9785,-3669684.1298,16174184.9785,-3669704.1298,1.3039573752982
"100665",16174164.9785,-3669704.1298,16174184.9785,-3669724.1298,0.983521608412008
"100666",16174164.9785,-3669724.1298,16174184.9785,-3669744.1298,1.29089786605615
"100667",16174164.9785,-3669744.1298,16174184.9785,-3669764.1298,1.57687379959328
"100668",16174164.9785,-3669764.1298,16174184.9785,-3669784.1298,1.08432392685024
"101122",16174184.9785,-3667624.1298,16174204.9785,-3667644.1298,0.588440497375392
"101123",16174184.9785,-3667644.1298,16174204.9785,-3667664.1298,0.420102953300124
"101124",16174184.9785,-3667664.1298,16174204.9785,-3667684.1298,0.896676745214691
"101125",16174184.9785,-3667684.1298,16174204.9785,-3667704.1298,1.29417363075915
"101126",16174184.9785,-3667704.1298,16174204.9785,-3667724.1298,1.32775203209578
"101127",16174184.9785,-3667724.1298,16174204.9785,-3667744.1298,2.75891914336978
"101128",16174184.9785,-3667744.1298,16174204.9785,-3667764.1298,3.65943299378946
"101129",16174184.9785,-3667764.1298,16174204.9785,-3667784.1298,4.1883560157802
"101130",16174184.9785,-3667784.1298,16174204.9785,-3667804.1298,3.29454664567421
"101131",16174184.9785,-3667804.1298,16174204.9785,-3667824.1298,2.8925340114652
"101132",16174184.9785,-3667824.1298,16174204.9785,-3667844.1298,2.47089628957469
"101133",16174184.9785,-3667844.1298,16174204.9785,-3667864.1298,2.0273396957653
"101134",16174184.9785,-3667864.1298,16174204.9785,-3667884.1298,2.86634729782055
"101135",16174184.9785,-3667884.1298,16174204.9785,-3667904.1298,3.02964480358586
"101136",16174184.9785,-3667904.1298,16174204.9785,-3667924.1298,2.78175531461321
"101137",16174184.9785,-3667924.1298,16174204.9785,-3667944.1298,3.39592934346443
"101138",16174184.9785,-3667944.1298,16174204.9785,-3667964.1298,4.37369056426246
"101139",16174184.9785,-3667964.1298,16174204.9785,-3667984.1298,4.99586337850527
"101140",16174184.9785,-3667984.1298,16174204.9785,-3668004.1298,5.03553313196888
"101141",16174184.9785,-3668004.1298,16174204.9785,-3668024.1298,2.89437142784333
"101142",16174184.9785,-3668024.1298,16174204.9785,-3668044.1298,2.46392963391717
"101143",16174184.9785,-3668044.1298,16174204.9785,-3668064.1298,2.02005645500062
"101144",16174184.9785,-3668064.1298,16174204.9785,-3668084.1298,1.25772906540798
"101145",16174184.9785,-3668084.1298,16174204.9785,-3668104.1298,2.95174816023127
"101146",16174184.9785,-3668104.1298,16174204.9785,-3668124.1298,3.46062077923394
"101147",16174184.9785,-3668124.1298,16174204.9785,-3668144.1298,2.82049474884434
"101148",16174184.9785,-3668144.1298,16174204.9785,-3668164.1298,2.3124466372067
"101149",16174184.9785,-3668164.1298,16174204.9785,-3668184.1298,1.63391068124812
"101150",16174184.9785,-3668184.1298,16174204.9785,-3668204.1298,1.702104941902
"101151",16174184.9785,-3668204.1298,16174204.9785,-3668224.1298,1.86813297161388
"101152",16174184.9785,-3668224.1298,16174204.9785,-3668244.1298,1.55885937392915
"101153",16174184.9785,-3668244.1298,16174204.9785,-3668264.1298,1.19473958842713
"101154",16174184.9785,-3668264.1298,16174204.9785,-3668284.1298,1.62133996427669
"101155",16174184.9785,-3668284.1298,16174204.9785,-3668304.1298,1.52253797704336
"101156",16174184.9785,-3668304.1298,16174204.9785,-3668324.1298,1.42176004403286
"101157",16174184.9785,-3668324.1298,16174204.9785,-3668344.1298,1.14749428838157
"101158",16174184.9785,-3668344.1298,16174204.9785,-3668364.1298,1.23393412710557
"101159",16174184.9785,-3668364.1298,16174204.9785,-3668384.1298,1.46943385848925
"101160",16174184.9785,-3668384.1298,16174204.9785,-3668404.1298,1.88981877233061
"101161",16174184.9785,-3668404.1298,16174204.9785,-3668424.1298,2.1423582325302
"101162",16174184.9785,-3668424.1298,16174204.9785,-3668444.1298,1.4480133483697
"101163",16174184.9785,-3668444.1298,16174204.9785,-3668464.1298,1.27335014908584
"101164",16174184.9785,-3668464.1298,16174204.9785,-3668484.1298,1.47870152104985
"101165",16174184.9785,-3668484.1298,16174204.9785,-3668504.1298,1.70117444475901
"101166",16174184.9785,-3668504.1298,16174204.9785,-3668524.1298,2.76138225254216
"101167",16174184.9785,-3668524.1298,16174204.9785,-3668544.1298,3.49926798392649
"101168",16174184.9785,-3668544.1298,16174204.9785,-3668564.1298,3.1612642579334
"101169",16174184.9785,-3668564.1298,16174204.9785,-3668584.1298,2.48807380199432
"101170",16174184.9785,-3668584.1298,16174204.9785,-3668604.1298,2.75021989494047
"101171",16174184.9785,-3668604.1298,16174204.9785,-3668624.1298,3.10249949989156
"101172",16174184.9785,-3668624.1298,16174204.9785,-3668644.1298,2.26252260474185
"101173",16174184.9785,-3668644.1298,16174204.9785,-3668664.1298,1.72334547647546
"101174",16174184.9785,-3668664.1298,16174204.9785,-3668684.1298,2.44986900532534
"101175",16174184.9785,-3668684.1298,16174204.9785,-3668704.1298,2.21220749942109
"101176",16174184.9785,-3668704.1298,16174204.9785,-3668724.1298,3.53584980409721
"101177",16174184.9785,-3668724.1298,16174204.9785,-3668744.1298,4.17906323146495
"101178",16174184.9785,-3668744.1298,16174204.9785,-3668764.1298,2.20762227021794
"101179",16174184.9785,-3668764.1298,16174204.9785,-3668784.1298,2.66755094999751
"101180",16174184.9785,-3668784.1298,16174204.9785,-3668804.1298,2.74210858242265
"101181",16174184.9785,-3668804.1298,16174204.9785,-3668824.1298,3.97912642245207
"101182",16174184.9785,-3668824.1298,16174204.9785,-3668844.1298,2.93353494418036
"101183",16174184.9785,-3668844.1298,16174204.9785,-3668864.1298,2.18588083951849
"101184",16174184.9785,-3668864.1298,16174204.9785,-3668884.1298,3.11382077795359
"101185",16174184.9785,-3668884.1298,16174204.9785,-3668904.1298,2.79139981863325
"101186",16174184.9785,-3668904.1298,16174204.9785,-3668924.1298,1.72557776927134
"101187",16174184.9785,-3668924.1298,16174204.9785,-3668944.1298,2.33448107602267
"101188",16174184.9785,-3668944.1298,16174204.9785,-3668964.1298,2.71452508522914
"101189",16174184.9785,-3668964.1298,16174204.9785,-3668984.1298,2.84299973798046
"101190",16174184.9785,-3668984.1298,16174204.9785,-3669004.1298,4.05092151266897
"101191",16174184.9785,-3669004.1298,16174204.9785,-3669024.1298,4.38622081692244
"101192",16174184.9785,-3669024.1298,16174204.9785,-3669044.1298,3.88569488321614
"101193",16174184.9785,-3669044.1298,16174204.9785,-3669064.1298,3.19750233525636
"101194",16174184.9785,-3669064.1298,16174204.9785,-3669084.1298,2.69355674156776
"101195",16174184.9785,-3669084.1298,16174204.9785,-3669104.1298,3.04991655675598
"101196",16174184.9785,-3669104.1298,16174204.9785,-3669124.1298,2.4299879019077
"101197",16174184.9785,-3669124.1298,16174204.9785,-3669144.1298,2.14857593684048
"101198",16174184.9785,-3669144.1298,16174204.9785,-3669164.1298,3.40261947711648
"101199",16174184.9785,-3669164.1298,16174204.9785,-3669184.1298,4.55342490892796
"101200",16174184.9785,-3669184.1298,16174204.9785,-3669204.1298,4.4084512379796
"101201",16174184.9785,-3669204.1298,16174204.9785,-3669224.1298,5.0980002316338
"101202",16174184.9785,-3669224.1298,16174204.9785,-3669244.1298,3.55256612966322
"101203",16174184.9785,-3669244.1298,16174204.9785,-3669264.1298,2.79653052621758
"101204",16174184.9785,-3669264.1298,16174204.9785,-3669284.1298,2.8198235012431
"101205",16174184.9785,-3669284.1298,16174204.9785,-3669304.1298,2.38324620358652
"101206",16174184.9785,-3669304.1298,16174204.9785,-3669324.1298,1.8794770298234
"101207",16174184.9785,-3669324.1298,16174204.9785,-3669344.1298,2.87067585863421
"101208",16174184.9785,-3669344.1298,16174204.9785,-3669364.1298,2.01880525966674
"101209",16174184.9785,-3669364.1298,16174204.9785,-3669384.1298,1.37276894535628
"101210",16174184.9785,-3669384.1298,16174204.9785,-3669404.1298,1.15950447953498
"101211",16174184.9785,-3669404.1298,16174204.9785,-3669424.1298,1.0693615380006
"101212",16174184.9785,-3669424.1298,16174204.9785,-3669444.1298,1.93265781208718
"101213",16174184.9785,-3669444.1298,16174204.9785,-3669464.1298,1.70271662857469
"101214",16174184.9785,-3669464.1298,16174204.9785,-3669484.1298,2.14634696670057
"101215",16174184.9785,-3669484.1298,16174204.9785,-3669504.1298,2.47166421607009
"101216",16174184.9785,-3669504.1298,16174204.9785,-3669524.1298,2.66161423416286
"101217",16174184.9785,-3669524.1298,16174204.9785,-3669544.1298,2.3815041778434
"101218",16174184.9785,-3669544.1298,16174204.9785,-3669564.1298,2.04504650398109
"101219",16174184.9785,-3669564.1298,16174204.9785,-3669584.1298,1.44606927989895
"101220",16174184.9785,-3669584.1298,16174204.9785,-3669604.1298,0.854728252826066
"101221",16174184.9785,-3669604.1298,16174204.9785,-3669624.1298,0.72306305599458
"101222",16174184.9785,-3669624.1298,16174204.9785,-3669644.1298,1.6837945332343
"101223",16174184.9785,-3669644.1298,16174204.9785,-3669664.1298,2.43706109339587
"101224",16174184.9785,-3669664.1298,16174204.9785,-3669684.1298,1.90627694446068
"101225",16174184.9785,-3669684.1298,16174204.9785,-3669704.1298,1.64810933708734
"101226",16174184.9785,-3669704.1298,16174204.9785,-3669724.1298,1.2431226267026
"101227",16174184.9785,-3669724.1298,16174204.9785,-3669744.1298,2.49862202824551
"101228",16174184.9785,-3669744.1298,16174204.9785,-3669764.1298,2.40400054877935
"101229",16174184.9785,-3669764.1298,16174204.9785,-3669784.1298,1.6318476965915
"101683",16174204.9785,-3667624.1298,16174224.9785,-3667644.1298,0.32202716720859
"101684",16174204.9785,-3667644.1298,16174224.9785,-3667664.1298,0.826545980453288
"101685",16174204.9785,-3667664.1298,16174224.9785,-3667684.1298,1.72787971297043
"101686",16174204.9785,-3667684.1298,16174224.9785,-3667704.1298,1.80078189604728
"101687",16174204.9785,-3667704.1298,16174224.9785,-3667724.1298,1.91643369989831
"101688",16174204.9785,-3667724.1298,16174224.9785,-3667744.1298,3.96112234675772
"101689",16174204.9785,-3667744.1298,16174224.9785,-3667764.1298,4.08889093329106
"101690",16174204.9785,-3667764.1298,16174224.9785,-3667784.1298,2.94386660169296
"101691",16174204.9785,-3667784.1298,16174224.9785,-3667804.1298,1.70506249788612
"101692",16174204.9785,-3667804.1298,16174224.9785,-3667824.1298,2.68639293323198
"101693",16174204.9785,-3667824.1298,16174224.9785,-3667844.1298,2.55980019389964
"101694",16174204.9785,-3667844.1298,16174224.9785,-3667864.1298,2.21288427226564
"101695",16174204.9785,-3667864.1298,16174224.9785,-3667884.1298,3.30791141599777
"101696",16174204.9785,-3667884.1298,16174224.9785,-3667904.1298,3.60029930509117
"101697",16174204.9785,-3667904.1298,16174224.9785,-3667924.1298,3.27462096530271
"101698",16174204.9785,-3667924.1298,16174224.9785,-3667944.1298,3.91268440295698
"101699",16174204.9785,-3667944.1298,16174224.9785,-3667964.1298,3.27364496836846
"101700",16174204.9785,-3667964.1298,16174224.9785,-3667984.1298,3.65758943311312
"101701",16174204.9785,-3667984.1298,16174224.9785,-3668004.1298,5.42323015813958
"101702",16174204.9785,-3668004.1298,16174224.9785,-3668024.1298,4.02229083284401
"101703",16174204.9785,-3668024.1298,16174224.9785,-3668044.1298,3.20763840699745
"101704",16174204.9785,-3668044.1298,16174224.9785,-3668064.1298,2.51606511966936
"101705",16174204.9785,-3668064.1298,16174224.9785,-3668084.1298,2.16279298915684
"101706",16174204.9785,-3668084.1298,16174224.9785,-3668104.1298,2.94163869660476
"101707",16174204.9785,-3668104.1298,16174224.9785,-3668124.1298,3.25604789676113
"101708",16174204.9785,-3668124.1298,16174224.9785,-3668144.1298,3.1401026953911
"101709",16174204.9785,-3668144.1298,16174224.9785,-3668164.1298,2.94320455163005
"101710",16174204.9785,-3668164.1298,16174224.9785,-3668184.1298,2.69300991584515
"101711",16174204.9785,-3668184.1298,16174224.9785,-3668204.1298,3.42252266356199
"101712",16174204.9785,-3668204.1298,16174224.9785,-3668224.1298,4.08136540286185
"101713",16174204.9785,-3668224.1298,16174224.9785,-3668244.1298,2.32735059175955
"101714",16174204.9785,-3668244.1298,16174224.9785,-3668264.1298,1.23501654426599
"101715",16174204.9785,-3668264.1298,16174224.9785,-3668284.1298,1.58052251630858
"101716",16174204.9785,-3668284.1298,16174224.9785,-3668304.1298,1.16281659206781
"101717",16174204.9785,-3668304.1298,16174224.9785,-3668324.1298,1.11922420447476
"101718",16174204.9785,-3668324.1298,16174224.9785,-3668344.1298,0.869093944330584
"101719",16174204.9785,-3668344.1298,16174224.9785,-3668364.1298,0.499564522156001
"101720",16174204.9785,-3668364.1298,16174224.9785,-3668384.1298,0.612218661106204
"101721",16174204.9785,-3668384.1298,16174224.9785,-3668404.1298,1.28597645850173
"101722",16174204.9785,-3668404.1298,16174224.9785,-3668424.1298,1.42834240789087
"101723",16174204.9785,-3668424.1298,16174224.9785,-3668444.1298,1.54601999591379
"101724",16174204.9785,-3668444.1298,16174224.9785,-3668464.1298,1.7601958433787
"101725",16174204.9785,-3668464.1298,16174224.9785,-3668484.1298,1.80712100446533
"101726",16174204.9785,-3668484.1298,16174224.9785,-3668504.1298,1.64854615311895
"101727",16174204.9785,-3668504.1298,16174224.9785,-3668524.1298,2.59903971378146
"101728",16174204.9785,-3668524.1298,16174224.9785,-3668544.1298,3.71972056134976
"101729",16174204.9785,-3668544.1298,16174224.9785,-3668564.1298,2.97489187036536
"101730",16174204.9785,-3668564.1298,16174224.9785,-3668584.1298,2.22579562552241
"101731",16174204.9785,-3668584.1298,16174224.9785,-3668604.1298,2.64533305692714
"101732",16174204.9785,-3668604.1298,16174224.9785,-3668624.1298,4.32007153192614
"101733",16174204.9785,-3668624.1298,16174224.9785,-3668644.1298,3.12124084131471
"101734",16174204.9785,-3668644.1298,16174224.9785,-3668664.1298,2.21129419088974
"101735",16174204.9785,-3668664.1298,16174224.9785,-3668684.1298,2.52948812029206
"101736",16174204.9785,-3668684.1298,16174224.9785,-3668704.1298,2.74710929393768
"101737",16174204.9785,-3668704.1298,16174224.9785,-3668724.1298,2.50760506816176
"101738",16174204.9785,-3668724.1298,16174224.9785,-3668744.1298,2.13875572939953
"101739",16174204.9785,-3668744.1298,16174224.9785,-3668764.1298,2.40922208518198
"101740",16174204.9785,-3668764.1298,16174224.9785,-3668784.1298,3.56706266736449
"101741",16174204.9785,-3668784.1298,16174224.9785,-3668804.1298,3.22981914475433
"101742",16174204.9785,-3668804.1298,16174224.9785,-3668824.1298,2.50663130702032
"101743",16174204.9785,-3668824.1298,16174224.9785,-3668844.1298,2.26696358144793
"101744",16174204.9785,-3668844.1298,16174224.9785,-3668864.1298,2.3142437691507
"101745",16174204.9785,-3668864.1298,16174224.9785,-3668884.1298,2.64472722966447
"101746",16174204.9785,-3668884.1298,16174224.9785,-3668904.1298,1.79717979840548
"101747",16174204.9785,-3668904.1298,16174224.9785,-3668924.1298,1.26003791857988
