fid,id,left,top,right,bottom,ALS_20m_1mean
"136273","136273",16175424.9785,-3675004.1298,16175444.9785,-3675024.1298,0.972129930266004
"136309","136309",16175424.9785,-3675724.1298,16175444.9785,-3675744.1298,3.59824415700048
"136310","136310",16175424.9785,-3675744.1298,16175444.9785,-3675764.1298,1.29991898776978
"136311","136311",16175424.9785,-3675764.1298,16175444.9785,-3675784.1298,0.227837697408584
"136312","136312",16175424.9785,-3675784.1298,16175444.9785,-3675804.1298,1.52594909487411
"136313","136313",16175424.9785,-3675804.1298,16175444.9785,-3675824.1298,1.89867887948839
"136314","136314",16175424.9785,-3675824.1298,16175444.9785,-3675844.1298,1.01305899297731
"136315","136315",16175424.9785,-3675844.1298,16175444.9785,-3675864.1298,0.19459424894782
"136316","136316",16175424.9785,-3675864.1298,16175444.9785,-3675884.1298,0.117719350990554
"136317","136317",16175424.9785,-3675884.1298,16175444.9785,-3675904.1298,0.157304382151754
"136318","136318",16175424.9785,-3675904.1298,16175444.9785,-3675924.1298,1.96398591210699
"136319","136319",16175424.9785,-3675924.1298,16175444.9785,-3675944.1298,3.46952766548064
"136320","136320",16175424.9785,-3675944.1298,16175444.9785,-3675964.1298,0.742814370336132
"136321","136321",16175424.9785,-3675964.1298,16175444.9785,-3675984.1298,0.00518005572677776
"136322","136322",16175424.9785,-3675984.1298,16175444.9785,-3676004.1298,0
"136323","136323",16175424.9785,-3676004.1298,16175444.9785,-3676024.1298,0
"135747","135747",16175404.9785,-3675704.1298,16175424.9785,-3675724.1298,4.42472231594336
"135746","135746",16175404.9785,-3675684.1298,16175424.9785,-3675704.1298,6.3568514880204
"135745","135745",16175404.9785,-3675664.1298,16175424.9785,-3675684.1298,4.79004589063486
"135744","135744",16175404.9785,-3675644.1298,16175424.9785,-3675664.1298,2.54306685506431
"135743","135743",16175404.9785,-3675624.1298,16175424.9785,-3675644.1298,1.74097366578227
"135742","135742",16175404.9785,-3675604.1298,16175424.9785,-3675624.1298,1.64618218623816
"135741","135741",16175404.9785,-3675584.1298,16175424.9785,-3675604.1298,1.89770491667863
"135740","135740",16175404.9785,-3675564.1298,16175424.9785,-3675584.1298,1.12104504988429
"135739","135739",16175404.9785,-3675544.1298,16175424.9785,-3675564.1298,0.611616565230097
"135738","135738",16175404.9785,-3675524.1298,16175424.9785,-3675544.1298,1.01085389157831
"135737","135737",16175404.9785,-3675504.1298,16175424.9785,-3675524.1298,1.50596408252541
"135736","135736",16175404.9785,-3675484.1298,16175424.9785,-3675504.1298,1.89132837026284
"135735","135735",16175404.9785,-3675464.1298,16175424.9785,-3675484.1298,4.97724784256047
"135734","135734",16175404.9785,-3675444.1298,16175424.9785,-3675464.1298,5.89378629303143
"135733","135733",16175404.9785,-3675424.1298,16175424.9785,-3675444.1298,3.36842240195922
"135732","135732",16175404.9785,-3675404.1298,16175424.9785,-3675424.1298,2.32274613345431
"135731","135731",16175404.9785,-3675384.1298,16175424.9785,-3675404.1298,1.67992457487644
"135730","135730",16175404.9785,-3675364.1298,16175424.9785,-3675384.1298,1.1754374965279
"135729","135729",16175404.9785,-3675344.1298,16175424.9785,-3675364.1298,1.37437167896165
"135728","135728",16175404.9785,-3675324.1298,16175424.9785,-3675344.1298,3.11979794090482
"135727","135727",16175404.9785,-3675304.1298,16175424.9785,-3675324.1298,5.05684710078317
"135726","135726",16175404.9785,-3675284.1298,16175424.9785,-3675304.1298,6.94201947329164
"135725","135725",16175404.9785,-3675264.1298,16175424.9785,-3675284.1298,6.72077901546772
"135724","135724",16175404.9785,-3675244.1298,16175424.9785,-3675264.1298,3.6604007599885
"135723","135723",16175404.9785,-3675224.1298,16175424.9785,-3675244.1298,1.6666481655887
"135722","135722",16175404.9785,-3675204.1298,16175424.9785,-3675224.1298,2.08516226500427
"135721","135721",16175404.9785,-3675184.1298,16175424.9785,-3675204.1298,0.834296623144671
"135720","135720",16175404.9785,-3675164.1298,16175424.9785,-3675184.1298,0.907235375234118
"135719","135719",16175404.9785,-3675144.1298,16175424.9785,-3675164.1298,0.798745107630327
"135718","135718",16175404.9785,-3675124.1298,16175424.9785,-3675144.1298,1.09153706659771
"135717","135717",16175404.9785,-3675104.1298,16175424.9785,-3675124.1298,3.34934151561809
"135716","135716",16175404.9785,-3675084.1298,16175424.9785,-3675104.1298,3.46470994713171
"135715","135715",16175404.9785,-3675064.1298,16175424.9785,-3675084.1298,0.587591221663744
"135714","135714",16175404.9785,-3675044.1298,16175424.9785,-3675064.1298,1.15713126334092
"135713","135713",16175404.9785,-3675024.1298,16175424.9785,-3675044.1298,2.00374758645737
"135712","135712",16175404.9785,-3675004.1298,16175424.9785,-3675024.1298,1.78465347472575
"135748","135748",16175404.9785,-3675724.1298,16175424.9785,-3675744.1298,2.97593482553142
"135749","135749",16175404.9785,-3675744.1298,16175424.9785,-3675764.1298,1.93060737308179
"135750","135750",16175404.9785,-3675764.1298,16175424.9785,-3675784.1298,0.371425953970137
"135751","135751",16175404.9785,-3675784.1298,16175424.9785,-3675804.1298,1.82492107735579
"135752","135752",16175404.9785,-3675804.1298,16175424.9785,-3675824.1298,2.2380049524397
"135753","135753",16175404.9785,-3675824.1298,16175424.9785,-3675844.1298,1.59334146574294
"135754","135754",16175404.9785,-3675844.1298,16175424.9785,-3675864.1298,0.284458938866909
"135755","135755",16175404.9785,-3675864.1298,16175424.9785,-3675884.1298,0.00194565839147551
"135756","135756",16175404.9785,-3675884.1298,16175424.9785,-3675904.1298,0.059774591422446
"135757","135757",16175404.9785,-3675904.1298,16175424.9785,-3675924.1298,2.79964109207785
"135758","135758",16175404.9785,-3675924.1298,16175424.9785,-3675944.1298,6.5986473856062
"135759","135759",16175404.9785,-3675944.1298,16175424.9785,-3675964.1298,1.89556936035494
"135760","135760",16175404.9785,-3675964.1298,16175424.9785,-3675984.1298,0.019817862866964
"135761","135761",16175404.9785,-3675984.1298,16175424.9785,-3676004.1298,0
"135762","135762",16175404.9785,-3676004.1298,16175424.9785,-3676024.1298,0
"135186","135186",16175384.9785,-3675704.1298,16175404.9785,-3675724.1298,5.01836909429198
"135185","135185",16175384.9785,-3675684.1298,16175404.9785,-3675704.1298,5.36065685267297
"135184","135184",16175384.9785,-3675664.1298,16175404.9785,-3675684.1298,5.46955743268745
"135183","135183",16175384.9785,-3675644.1298,16175404.9785,-3675664.1298,3.45164840827728
"135182","135182",16175384.9785,-3675624.1298,16175404.9785,-3675644.1298,1.57627824015088
"135181","135181",16175384.9785,-3675604.1298,16175404.9785,-3675624.1298,1.70236127914954
"135180","135180",16175384.9785,-3675584.1298,16175404.9785,-3675604.1298,0.518273237065104
"135179","135179",16175384.9785,-3675564.1298,16175404.9785,-3675584.1298,0.574342638305638
"135178","135178",16175384.9785,-3675544.1298,16175404.9785,-3675564.1298,2.0975948283815
"135177","135177",16175384.9785,-3675524.1298,16175404.9785,-3675544.1298,2.88753961137333
"135176","135176",16175384.9785,-3675504.1298,16175404.9785,-3675524.1298,2.76834795250852
"135175","135175",16175384.9785,-3675484.1298,16175404.9785,-3675504.1298,2.65611372607566
"135174","135174",16175384.9785,-3675464.1298,16175404.9785,-3675484.1298,4.57520978648607
"135173","135173",16175384.9785,-3675444.1298,16175404.9785,-3675464.1298,3.6847932025223
"135172","135172",16175384.9785,-3675424.1298,16175404.9785,-3675444.1298,1.86530405604197
"135171","135171",16175384.9785,-3675404.1298,16175404.9785,-3675424.1298,1.64760473834602
"135170","135170",16175384.9785,-3675384.1298,16175404.9785,-3675404.1298,2.06889048715857
"135169","135169",16175384.9785,-3675364.1298,16175404.9785,-3675384.1298,2.99620492219307
"135168","135168",16175384.9785,-3675344.1298,16175404.9785,-3675364.1298,2.90298868440194
"135167","135167",16175384.9785,-3675324.1298,16175404.9785,-3675344.1298,3.09158819317818
"135166","135166",16175384.9785,-3675304.1298,16175404.9785,-3675324.1298,4.05258293458832
"135165","135165",16175384.9785,-3675284.1298,16175404.9785,-3675304.1298,5.79752304424834
"135164","135164",16175384.9785,-3675264.1298,16175404.9785,-3675284.1298,6.44158322142242
"135163","135163",16175384.9785,-3675244.1298,16175404.9785,-3675264.1298,5.57156003707474
"135162","135162",16175384.9785,-3675224.1298,16175404.9785,-3675244.1298,2.89012185081107
"135161","135161",16175384.9785,-3675204.1298,16175404.9785,-3675224.1298,2.0363835537403
"135160","135160",16175384.9785,-3675184.1298,16175404.9785,-3675204.1298,1.99830352301004
"135159","135159",16175384.9785,-3675164.1298,16175404.9785,-3675184.1298,2.92802132562861
"135158","135158",16175384.9785,-3675144.1298,16175404.9785,-3675164.1298,2.62430373391066
"135157","135157",16175384.9785,-3675124.1298,16175404.9785,-3675144.1298,0.993828367789246
"135156","135156",16175384.9785,-3675104.1298,16175404.9785,-3675124.1298,2.12267838335986
"135155","135155",16175384.9785,-3675084.1298,16175404.9785,-3675104.1298,3.10059293715186
"135154","135154",16175384.9785,-3675064.1298,16175404.9785,-3675084.1298,1.03041157841888
"135153","135153",16175384.9785,-3675044.1298,16175404.9785,-3675064.1298,0.637155591384468
"135152","135152",16175384.9785,-3675024.1298,16175404.9785,-3675044.1298,1.32842389577823
"135151","135151",16175384.9785,-3675004.1298,16175404.9785,-3675024.1298,2.36288287942986
"135187","135187",16175384.9785,-3675724.1298,16175404.9785,-3675744.1298,5.50935060409494
"135188","135188",16175384.9785,-3675744.1298,16175404.9785,-3675764.1298,4.41138199787337
"135189","135189",16175384.9785,-3675764.1298,16175404.9785,-3675784.1298,0.647911100508924
"135190","135190",16175384.9785,-3675784.1298,16175404.9785,-3675804.1298,1.7776771084927
"135191","135191",16175384.9785,-3675804.1298,16175404.9785,-3675824.1298,2.44943806182625
"135192","135192",16175384.9785,-3675824.1298,16175404.9785,-3675844.1298,0.856603270538138
"135193","135193",16175384.9785,-3675844.1298,16175404.9785,-3675864.1298,0.113827161146932
"135194","135194",16175384.9785,-3675864.1298,16175404.9785,-3675884.1298,0.0014267905311301
"135195","135195",16175384.9785,-3675884.1298,16175404.9785,-3675904.1298,0.00631881307430858
"135196","135196",16175384.9785,-3675904.1298,16175404.9785,-3675924.1298,0.426250674796098
"135197","135197",16175384.9785,-3675924.1298,16175404.9785,-3675944.1298,1.24631648435567
"135198","135198",16175384.9785,-3675944.1298,16175404.9785,-3675964.1298,0.399222514431909
"135199","135199",16175384.9785,-3675964.1298,16175404.9785,-3675984.1298,0.00346799289734204
"135200","135200",16175384.9785,-3675984.1298,16175404.9785,-3676004.1298,0
"135201","135201",16175384.9785,-3676004.1298,16175404.9785,-3676024.1298,0
"135695","135695",16175404.9785,-3674664.1298,16175424.9785,-3674684.1298,2.70320304268159
"135694","135694",16175404.9785,-3674644.1298,16175424.9785,-3674664.1298,4.54100867697069
"135693","135693",16175404.9785,-3674624.1298,16175424.9785,-3674644.1298,5.3953372427541
"135692","135692",16175404.9785,-3674604.1298,16175424.9785,-3674624.1298,3.76028354678101
"135691","135691",16175404.9785,-3674584.1298,16175424.9785,-3674604.1298,2.5243768184613
"135690","135690",16175404.9785,-3674564.1298,16175424.9785,-3674584.1298,4.86435458262355
"135689","135689",16175404.9785,-3674544.1298,16175424.9785,-3674564.1298,5.0696411217962
"135688","135688",16175404.9785,-3674524.1298,16175424.9785,-3674544.1298,4.07126929805275
"135687","135687",16175404.9785,-3674504.1298,16175424.9785,-3674524.1298,3.56610816106358
"135686","135686",16175404.9785,-3674484.1298,16175424.9785,-3674504.1298,3.8188833996307
"135685","135685",16175404.9785,-3674464.1298,16175424.9785,-3674484.1298,0.825241243865151
"135684","135684",16175404.9785,-3674444.1298,16175424.9785,-3674464.1298,1.4312624882707
"135683","135683",16175404.9785,-3674424.1298,16175424.9785,-3674444.1298,2.12253699463899
"135682","135682",16175404.9785,-3674404.1298,16175424.9785,-3674424.1298,2.85977294206619
"135696","135696",16175404.9785,-3674684.1298,16175424.9785,-3674704.1298,3.92996655907852
"135697","135697",16175404.9785,-3674704.1298,16175424.9785,-3674724.1298,5.34410465515104
"135698","135698",16175404.9785,-3674724.1298,16175424.9785,-3674744.1298,2.38699106681041
"135699","135699",16175404.9785,-3674744.1298,16175424.9785,-3674764.1298,1.22011896481145
"135700","135700",16175404.9785,-3674764.1298,16175424.9785,-3674784.1298,3.55060405680203
"135701","135701",16175404.9785,-3674784.1298,16175424.9785,-3674804.1298,5.56572594673304
"135702","135702",16175404.9785,-3674804.1298,16175424.9785,-3674824.1298,4.32276345042922
"135703","135703",16175404.9785,-3674824.1298,16175424.9785,-3674844.1298,5.26372479385054
"135704","135704",16175404.9785,-3674844.1298,16175424.9785,-3674864.1298,5.906745401781
"135705","135705",16175404.9785,-3674864.1298,16175424.9785,-3674884.1298,5.69780381565174
"135706","135706",16175404.9785,-3674884.1298,16175424.9785,-3674904.1298,5.73168290009746
"135707","135707",16175404.9785,-3674904.1298,16175424.9785,-3674924.1298,2.96507251052419
"135708","135708",16175404.9785,-3674924.1298,16175424.9785,-3674944.1298,3.68165341596134
"135709","135709",16175404.9785,-3674944.1298,16175424.9785,-3674964.1298,5.20244934835236
"135710","135710",16175404.9785,-3674964.1298,16175424.9785,-3674984.1298,2.7487442795286
"135711","135711",16175404.9785,-3674984.1298,16175424.9785,-3675004.1298,3.18353442718826
"135134","135134",16175384.9785,-3674664.1298,16175404.9785,-3674684.1298,3.26813157481006
"135133","135133",16175384.9785,-3674644.1298,16175404.9785,-3674664.1298,5.85922104821486
"135132","135132",16175384.9785,-3674624.1298,16175404.9785,-3674644.1298,5.67671004401313
"135131","135131",16175384.9785,-3674604.1298,16175404.9785,-3674624.1298,2.97601529058701
"135130","135130",16175384.9785,-3674584.1298,16175404.9785,-3674604.1298,3.53010190073703
"135129","135129",16175384.9785,-3674564.1298,16175404.9785,-3674584.1298,4.54370318234586
"135128","135128",16175384.9785,-3674544.1298,16175404.9785,-3674564.1298,4.04328118908395
"135127","135127",16175384.9785,-3674524.1298,16175404.9785,-3674544.1298,3.95080318252933
"135126","135126",16175384.9785,-3674504.1298,16175404.9785,-3674524.1298,3.07680013079843
"135125","135125",16175384.9785,-3674484.1298,16175404.9785,-3674504.1298,1.71494468140684
"135124","135124",16175384.9785,-3674464.1298,16175404.9785,-3674484.1298,1.74904221587439
"135123","135123",16175384.9785,-3674444.1298,16175404.9785,-3674464.1298,2.4138353861785
"135122","135122",16175384.9785,-3674424.1298,16175404.9785,-3674444.1298,2.78126074501739
"135121","135121",16175384.9785,-3674404.1298,16175404.9785,-3674424.1298,3.50913926959038
"135135","135135",16175384.9785,-3674684.1298,16175404.9785,-3674704.1298,3.73277445957322
"135136","135136",16175384.9785,-3674704.1298,16175404.9785,-3674724.1298,4.06249112577951
"135137","135137",16175384.9785,-3674724.1298,16175404.9785,-3674744.1298,3.30196728607534
"135138","135138",16175384.9785,-3674744.1298,16175404.9785,-3674764.1298,1.69647852841043
"135139","135139",16175384.9785,-3674764.1298,16175404.9785,-3674784.1298,1.9721760664447
"135140","135140",16175384.9785,-3674784.1298,16175404.9785,-3674804.1298,4.62070894974929
"135141","135141",16175384.9785,-3674804.1298,16175404.9785,-3674824.1298,5.50344052754221
"135142","135142",16175384.9785,-3674824.1298,16175404.9785,-3674844.1298,5.62892296749399
"135143","135143",16175384.9785,-3674844.1298,16175404.9785,-3674864.1298,5.29420583340231
"135144","135144",16175384.9785,-3674864.1298,16175404.9785,-3674884.1298,6.07194710187486
"135145","135145",16175384.9785,-3674884.1298,16175404.9785,-3674904.1298,4.36990607224066
"135146","135146",16175384.9785,-3674904.1298,16175404.9785,-3674924.1298,1.51741913897944
"135147","135147",16175384.9785,-3674924.1298,16175404.9785,-3674944.1298,1.73264605972525
"135148","135148",16175384.9785,-3674944.1298,16175404.9785,-3674964.1298,3.52920430363357
"135149","135149",16175384.9785,-3674964.1298,16175404.9785,-3674984.1298,2.85407364042396
"135150","135150",16175384.9785,-3674984.1298,16175404.9785,-3675004.1298,3.09355303454687
"136255","136255",16175424.9785,-3674644.1298,16175444.9785,-3674664.1298,4.88200233750424
"136254","136254",16175424.9785,-3674624.1298,16175444.9785,-3674644.1298,6.99307018635804
"136253","136253",16175424.9785,-3674604.1298,16175444.9785,-3674624.1298,6.11126298737179
"136252","136252",16175424.9785,-3674584.1298,16175444.9785,-3674604.1298,3.57743755477426
"136251","136251",16175424.9785,-3674564.1298,16175444.9785,-3674584.1298,4.23934924602509
"136260","136260",16175424.9785,-3674744.1298,16175444.9785,-3674764.1298,0.844174265861511
"136269","136269",16175424.9785,-3674924.1298,16175444.9785,-3674944.1298,4.41861624717712
"136270","136270",16175424.9785,-3674944.1298,16175444.9785,-3674964.1298,3.86093859808354
"136271","136271",16175424.9785,-3674964.1298,16175444.9785,-3674984.1298,3.08911682180611
"136272","136272",16175424.9785,-3674984.1298,16175444.9785,-3675004.1298,1.93846572569117
"136869","136869",16175444.9785,-3675704.1298,16175464.9785,-3675724.1298,1.59766916061122
"136868","136868",16175444.9785,-3675684.1298,16175464.9785,-3675704.1298,0.922217508225605
"136867","136867",16175444.9785,-3675664.1298,16175464.9785,-3675684.1298,2.92469473427457
"136866","136866",16175444.9785,-3675644.1298,16175464.9785,-3675664.1298,5.81205828683907
"136865","136865",16175444.9785,-3675624.1298,16175464.9785,-3675644.1298,3.5823882658182
"136864","136864",16175444.9785,-3675604.1298,16175464.9785,-3675624.1298,3.04286204337256
"136863","136863",16175444.9785,-3675584.1298,16175464.9785,-3675604.1298,3.22980387659295
"136862","136862",16175444.9785,-3675564.1298,16175464.9785,-3675584.1298,2.58907400236056
"136861","136861",16175444.9785,-3675544.1298,16175464.9785,-3675564.1298,2.00179157314729
"136860","136860",16175444.9785,-3675524.1298,16175464.9785,-3675544.1298,0.502094174477343
"136859","136859",16175444.9785,-3675504.1298,16175464.9785,-3675524.1298,0.944527802406609
"136858","136858",16175444.9785,-3675484.1298,16175464.9785,-3675504.1298,0.887712022229138
"136857","136857",16175444.9785,-3675464.1298,16175464.9785,-3675484.1298,0.349831190996117
"136856","136856",16175444.9785,-3675444.1298,16175464.9785,-3675464.1298,1.72024018504681
"136855","136855",16175444.9785,-3675424.1298,16175464.9785,-3675444.1298,2.16084693391535
"136854","136854",16175444.9785,-3675404.1298,16175464.9785,-3675424.1298,1.17647815137847
"136853","136853",16175444.9785,-3675384.1298,16175464.9785,-3675404.1298,2.15161165301664
"136852","136852",16175444.9785,-3675364.1298,16175464.9785,-3675384.1298,3.48834847344293
"136851","136851",16175444.9785,-3675344.1298,16175464.9785,-3675364.1298,3.65698597303532
"136850","136850",16175444.9785,-3675324.1298,16175464.9785,-3675344.1298,2.85813640885883
"136849","136849",16175444.9785,-3675304.1298,16175464.9785,-3675324.1298,6.52247445206893
"136848","136848",16175444.9785,-3675284.1298,16175464.9785,-3675304.1298,8.44986047051911
"136847","136847",16175444.9785,-3675264.1298,16175464.9785,-3675284.1298,3.42661357516364
"136846","136846",16175444.9785,-3675244.1298,16175464.9785,-3675264.1298,2.49937948954851
"136845","136845",16175444.9785,-3675224.1298,16175464.9785,-3675244.1298,1.96642693966832
"136844","136844",16175444.9785,-3675204.1298,16175464.9785,-3675224.1298,0.706133881103747
"136843","136843",16175444.9785,-3675184.1298,16175464.9785,-3675204.1298,1.36150469865701
"136842","136842",16175444.9785,-3675164.1298,16175464.9785,-3675184.1298,1.33284382518256
"136841","136841",16175444.9785,-3675144.1298,16175464.9785,-3675164.1298,0.65151510088999
"136840","136840",16175444.9785,-3675124.1298,16175464.9785,-3675144.1298,0.619564380632088
"136839","136839",16175444.9785,-3675104.1298,16175464.9785,-3675124.1298,1.66183625106836
"136838","136838",16175444.9785,-3675084.1298,16175464.9785,-3675104.1298,2.08124862812382
"136837","136837",16175444.9785,-3675064.1298,16175464.9785,-3675084.1298,1.54158353295665
"136836","136836",16175444.9785,-3675044.1298,16175464.9785,-3675064.1298,3.19812144241119
"136835","136835",16175444.9785,-3675024.1298,16175464.9785,-3675044.1298,2.90610022096552
"136834","136834",16175444.9785,-3675004.1298,16175464.9785,-3675024.1298,2.90681384766803
"136870","136870",16175444.9785,-3675724.1298,16175464.9785,-3675744.1298,4.01769518646346
"136871","136871",16175444.9785,-3675744.1298,16175464.9785,-3675764.1298,1.58226330448308
"136872","136872",16175444.9785,-3675764.1298,16175464.9785,-3675784.1298,0.104006366521059
"136873","136873",16175444.9785,-3675784.1298,16175464.9785,-3675804.1298,0.301689312838725
"136874","136874",16175444.9785,-3675804.1298,16175464.9785,-3675824.1298,0.827068447138611
"136875","136875",16175444.9785,-3675824.1298,16175464.9785,-3675844.1298,0.860068610379388
"136876","136876",16175444.9785,-3675844.1298,16175464.9785,-3675864.1298,1.66139869590428
"136877","136877",16175444.9785,-3675864.1298,16175464.9785,-3675884.1298,2.59608760075859
"136878","136878",16175444.9785,-3675884.1298,16175464.9785,-3675904.1298,2.98730270610961
"136879","136879",16175444.9785,-3675904.1298,16175464.9785,-3675924.1298,1.35177133374483
"136880","136880",16175444.9785,-3675924.1298,16175464.9785,-3675944.1298,0.261015870477875
"136881","136881",16175444.9785,-3675944.1298,16175464.9785,-3675964.1298,0.0452373416558076
"136882","136882",16175444.9785,-3675964.1298,16175464.9785,-3675984.1298,0.084094417314578
"136883","136883",16175444.9785,-3675984.1298,16175464.9785,-3676004.1298,0.0299264296202171
"136884","136884",16175444.9785,-3676004.1298,16175464.9785,-3676024.1298,0.00101536585693719
"136815","136815",16175444.9785,-3674624.1298,16175464.9785,-3674644.1298,8.29442920908332
"136814","136814",16175444.9785,-3674604.1298,16175464.9785,-3674624.1298,6.1564695126981
"136813","136813",16175444.9785,-3674584.1298,16175464.9785,-3674604.1298,4.4473416120448
"136832","136832",16175444.9785,-3674964.1298,16175464.9785,-3674984.1298,3.07067938998481
"136833","136833",16175444.9785,-3674984.1298,16175464.9785,-3675004.1298,2.83996501194142
"137430","137430",16175464.9785,-3675704.1298,16175484.9785,-3675724.1298,1.27766510059691
"137429","137429",16175464.9785,-3675684.1298,16175484.9785,-3675704.1298,0.993717271068965
"137428","137428",16175464.9785,-3675664.1298,16175484.9785,-3675684.1298,1.37064275013076
"137427","137427",16175464.9785,-3675644.1298,16175484.9785,-3675664.1298,3.6468810208515
"137426","137426",16175464.9785,-3675624.1298,16175484.9785,-3675644.1298,3.34822508025373
"137425","137425",16175464.9785,-3675604.1298,16175484.9785,-3675624.1298,3.20579860062179
"137424","137424",16175464.9785,-3675584.1298,16175484.9785,-3675604.1298,1.73747830752634
"137423","137423",16175464.9785,-3675564.1298,16175484.9785,-3675584.1298,2.0503467226769
"137422","137422",16175464.9785,-3675544.1298,16175484.9785,-3675564.1298,3.30808957472239
"137421","137421",16175464.9785,-3675524.1298,16175484.9785,-3675544.1298,1.97328811642425
"137420","137420",16175464.9785,-3675504.1298,16175484.9785,-3675524.1298,3.28219704975898
"137419","137419",16175464.9785,-3675484.1298,16175484.9785,-3675504.1298,2.07040067379678
"137418","137418",16175464.9785,-3675464.1298,16175484.9785,-3675484.1298,0.744905995009483
"137417","137417",16175464.9785,-3675444.1298,16175484.9785,-3675464.1298,1.28739011865333
"137416","137416",16175464.9785,-3675424.1298,16175484.9785,-3675444.1298,1.73752922236251
"137415","137415",16175464.9785,-3675404.1298,16175484.9785,-3675424.1298,1.40784734431447
"137414","137414",16175464.9785,-3675384.1298,16175484.9785,-3675404.1298,2.16079421398136
"137413","137413",16175464.9785,-3675364.1298,16175484.9785,-3675384.1298,2.70027404896106
"137412","137412",16175464.9785,-3675344.1298,16175484.9785,-3675364.1298,3.9914709946276
"137411","137411",16175464.9785,-3675324.1298,16175484.9785,-3675344.1298,6.84826969830886
"137410","137410",16175464.9785,-3675304.1298,16175484.9785,-3675324.1298,7.98747449839881
"137409","137409",16175464.9785,-3675284.1298,16175484.9785,-3675304.1298,4.38825110672293
"137408","137408",16175464.9785,-3675264.1298,16175484.9785,-3675284.1298,0.91586085833413
"137407","137407",16175464.9785,-3675244.1298,16175484.9785,-3675264.1298,0.201414613357884
"137406","137406",16175464.9785,-3675224.1298,16175484.9785,-3675244.1298,0.314708232879639
"137405","137405",16175464.9785,-3675204.1298,16175484.9785,-3675224.1298,1.18648120319874
"137404","137404",16175464.9785,-3675184.1298,16175484.9785,-3675204.1298,1.97096296776547
"137403","137403",16175464.9785,-3675164.1298,16175484.9785,-3675184.1298,0.71464031594686
"137402","137402",16175464.9785,-3675144.1298,16175484.9785,-3675164.1298,0.181260981489237
"137401","137401",16175464.9785,-3675124.1298,16175484.9785,-3675144.1298,0.703869346548349
"137400","137400",16175464.9785,-3675104.1298,16175484.9785,-3675124.1298,2.47168080669144
"137399","137399",16175464.9785,-3675084.1298,16175484.9785,-3675104.1298,3.24556642056328
"137398","137398",16175464.9785,-3675064.1298,16175484.9785,-3675084.1298,2.50214575195231
"137397","137397",16175464.9785,-3675044.1298,16175484.9785,-3675064.1298,4.01355470403581
"137396","137396",16175464.9785,-3675024.1298,16175484.9785,-3675044.1298,3.51162607162731
"137395","137395",16175464.9785,-3675004.1298,16175484.9785,-3675024.1298,3.05805811267508
"137431","137431",16175464.9785,-3675724.1298,16175484.9785,-3675744.1298,2.9096530125137
"137432","137432",16175464.9785,-3675744.1298,16175484.9785,-3675764.1298,2.34883272194842
"137433","137433",16175464.9785,-3675764.1298,16175484.9785,-3675784.1298,1.20028495412185
"137434","137434",16175464.9785,-3675784.1298,16175484.9785,-3675804.1298,0.212641826306239
"137435","137435",16175464.9785,-3675804.1298,16175484.9785,-3675824.1298,1.70788842702159
"137436","137436",16175464.9785,-3675824.1298,16175484.9785,-3675844.1298,2.229509684418
"137437","137437",16175464.9785,-3675844.1298,16175484.9785,-3675864.1298,4.13949469115016
"137438","137438",16175464.9785,-3675864.1298,16175484.9785,-3675884.1298,6.78896390892074
"137439","137439",16175464.9785,-3675884.1298,16175484.9785,-3675904.1298,6.67987490479999
"137440","137440",16175464.9785,-3675904.1298,16175484.9785,-3675924.1298,4.19202664192913
"137441","137441",16175464.9785,-3675924.1298,16175484.9785,-3675944.1298,1.91866324592558
"137442","137442",16175464.9785,-3675944.1298,16175484.9785,-3675964.1298,0.948189376887841
"137443","137443",16175464.9785,-3675964.1298,16175484.9785,-3675984.1298,2.54947509486483
"137444","137444",16175464.9785,-3675984.1298,16175484.9785,-3676004.1298,1.71782856089994
"137445","137445",16175464.9785,-3676004.1298,16175484.9785,-3676024.1298,0.263324189841902
"137991","137991",16175484.9785,-3675704.1298,16175504.9785,-3675724.1298,1.98119989438453
"137990","137990",16175484.9785,-3675684.1298,16175504.9785,-3675704.1298,2.72319695327772
"137989","137989",16175484.9785,-3675664.1298,16175504.9785,-3675684.1298,0.887753388201507
"137988","137988",16175484.9785,-3675644.1298,16175504.9785,-3675664.1298,1.81079519511713
"137987","137987",16175484.9785,-3675624.1298,16175504.9785,-3675644.1298,1.45507002031069
"137986","137986",16175484.9785,-3675604.1298,16175504.9785,-3675624.1298,0.6773780491622
"137985","137985",16175484.9785,-3675584.1298,16175504.9785,-3675604.1298,0.349201625120691
"137984","137984",16175484.9785,-3675564.1298,16175504.9785,-3675584.1298,0.275292120153319
"137983","137983",16175484.9785,-3675544.1298,16175504.9785,-3675564.1298,1.27419270115986
"137982","137982",16175484.9785,-3675524.1298,16175504.9785,-3675544.1298,3.16310649019037
"137981","137981",16175484.9785,-3675504.1298,16175504.9785,-3675524.1298,3.12623018958867
"137980","137980",16175484.9785,-3675484.1298,16175504.9785,-3675504.1298,2.44491162443463
"137979","137979",16175484.9785,-3675464.1298,16175504.9785,-3675484.1298,2.31804644142479
"137978","137978",16175484.9785,-3675444.1298,16175504.9785,-3675464.1298,2.53214217309151
"137977","137977",16175484.9785,-3675424.1298,16175504.9785,-3675444.1298,3.64507722828357
"137976","137976",16175484.9785,-3675404.1298,16175504.9785,-3675424.1298,2.43024411816067
