fid,id,left,top,right,bottom,ALS_10m_1mean
"545150","545150",16175434.9785,-3674594.1298,16175444.9785,-3674604.1298,4.20728221836821
"545149","545149",16175434.9785,-3674584.1298,16175444.9785,-3674594.1298,3.6310763694346
"545185","545185",16175434.9785,-3674944.1298,16175444.9785,-3674954.1298,3.71503925323486
"545186","545186",16175434.9785,-3674954.1298,16175444.9785,-3674964.1298,3.37500021065751
"545187","545187",16175434.9785,-3674964.1298,16175444.9785,-3674974.1298,3.26566540532642
"545188","545188",16175434.9785,-3674974.1298,16175444.9785,-3674984.1298,3.00718992167506
"545189","545189",16175434.9785,-3674984.1298,16175444.9785,-3674994.1298,2.21737338510053
"545190","545190",16175434.9785,-3674994.1298,16175444.9785,-3675004.1298,1.63079491793099
"545225","545225",16175434.9785,-3675344.1298,16175444.9785,-3675354.1298,3.34116863553435
"545224","545224",16175434.9785,-3675334.1298,16175444.9785,-3675344.1298,2.40225999404306
"545223","545223",16175434.9785,-3675324.1298,16175444.9785,-3675334.1298,2.12620602800772
"545222","545222",16175434.9785,-3675314.1298,16175444.9785,-3675324.1298,3.76993531421807
"545221","545221",16175434.9785,-3675304.1298,16175444.9785,-3675314.1298,6.87763130825919
"545220","545220",16175434.9785,-3675294.1298,16175444.9785,-3675304.1298,8.66661096196686
"545219","545219",16175434.9785,-3675284.1298,16175444.9785,-3675294.1298,7.91806403163395
"545218","545218",16175434.9785,-3675274.1298,16175444.9785,-3675284.1298,5.52732318165393
"545217","545217",16175434.9785,-3675264.1298,16175444.9785,-3675274.1298,3.57407393213046
"545216","545216",16175434.9785,-3675254.1298,16175444.9785,-3675264.1298,3.14142845658695
"545215","545215",16175434.9785,-3675244.1298,16175444.9785,-3675254.1298,3.38548188226033
"545214","545214",16175434.9785,-3675234.1298,16175444.9785,-3675244.1298,3.10093197195588
"545213","545213",16175434.9785,-3675224.1298,16175444.9785,-3675234.1298,2.26024327763056
"545212","545212",16175434.9785,-3675214.1298,16175444.9785,-3675224.1298,1.80058418549468
"545211","545211",16175434.9785,-3675204.1298,16175444.9785,-3675214.1298,1.60948183812897
"545210","545210",16175434.9785,-3675194.1298,16175444.9785,-3675204.1298,1.00947975328637
"545209","545209",16175434.9785,-3675184.1298,16175444.9785,-3675194.1298,0.494788580577252
"545208","545208",16175434.9785,-3675174.1298,16175444.9785,-3675184.1298,0.393364395907593
"545207","545207",16175434.9785,-3675164.1298,16175444.9785,-3675174.1298,0.666172142466047
"545206","545206",16175434.9785,-3675154.1298,16175444.9785,-3675164.1298,1.33565122094648
"545205","545205",16175434.9785,-3675144.1298,16175444.9785,-3675154.1298,2.10643942339891
"545204","545204",16175434.9785,-3675134.1298,16175444.9785,-3675144.1298,2.0212214416471
"545203","545203",16175434.9785,-3675124.1298,16175444.9785,-3675134.1298,1.16314822702572
"545202","545202",16175434.9785,-3675114.1298,16175444.9785,-3675124.1298,0.535638103679735
"545201","545201",16175434.9785,-3675104.1298,16175444.9785,-3675114.1298,0.569270079693024
"545200","545200",16175434.9785,-3675094.1298,16175444.9785,-3675104.1298,0.803037406243
"545199","545199",16175434.9785,-3675084.1298,16175444.9785,-3675094.1298,0.723379532427623
"545198","545198",16175434.9785,-3675074.1298,16175444.9785,-3675084.1298,0.535896971569223
"545197","545197",16175434.9785,-3675064.1298,16175444.9785,-3675074.1298,0.937056405071555
"545196","545196",16175434.9785,-3675054.1298,16175444.9785,-3675064.1298,1.75976938995822
"545195","545195",16175434.9785,-3675044.1298,16175444.9785,-3675054.1298,2.00820740831309
"545194","545194",16175434.9785,-3675034.1298,16175444.9785,-3675044.1298,1.53672025971493
"545193","545193",16175434.9785,-3675024.1298,16175444.9785,-3675034.1298,1.17650104843337
"545192","545192",16175434.9785,-3675014.1298,16175444.9785,-3675024.1298,1.13571830165797
"545191","545191",16175434.9785,-3675004.1298,16175444.9785,-3675014.1298,1.35141750791229
"545226","545226",16175434.9785,-3675354.1298,16175444.9785,-3675364.1298,3.70654174035808
"545227","545227",16175434.9785,-3675364.1298,16175444.9785,-3675374.1298,2.98964297647707
"545228","545228",16175434.9785,-3675374.1298,16175444.9785,-3675384.1298,2.16834699461016
"545229","545229",16175434.9785,-3675384.1298,16175444.9785,-3675394.1298,2.01780233547605
"545230","545230",16175434.9785,-3675394.1298,16175444.9785,-3675404.1298,2.22298510800596
"545231","545231",16175434.9785,-3675404.1298,16175444.9785,-3675414.1298,1.96480141131523
"545232","545232",16175434.9785,-3675414.1298,16175444.9785,-3675424.1298,1.70093734642944
"545233","545233",16175434.9785,-3675424.1298,16175444.9785,-3675434.1298,1.76180135502535
"545234","545234",16175434.9785,-3675434.1298,16175444.9785,-3675444.1298,2.05122089138493
"545235","545235",16175434.9785,-3675444.1298,16175444.9785,-3675454.1298,2.07885840813594
"545236","545236",16175434.9785,-3675454.1298,16175444.9785,-3675464.1298,1.66106194257736
"545237","545237",16175434.9785,-3675464.1298,16175444.9785,-3675474.1298,0.931211063296737
"545238","545238",16175434.9785,-3675474.1298,16175444.9785,-3675484.1298,0.836811358334696
"545239","545239",16175434.9785,-3675484.1298,16175444.9785,-3675494.1298,1.4307283596184
"545240","545240",16175434.9785,-3675494.1298,16175444.9785,-3675504.1298,1.76246801179809
"545241","545241",16175434.9785,-3675504.1298,16175444.9785,-3675514.1298,1.25630763327787
"550887","550887",16175484.9785,-3675864.1298,16175494.9785,-3675874.1298,8.15881819048555
"550886","550886",16175484.9785,-3675854.1298,16175494.9785,-3675864.1298,6.43071310745703
"550885","550885",16175484.9785,-3675844.1298,16175494.9785,-3675854.1298,5.05537997067593
"550884","550884",16175484.9785,-3675834.1298,16175494.9785,-3675844.1298,4.63519307816317
"550883","550883",16175484.9785,-3675824.1298,16175494.9785,-3675834.1298,4.59859070253536
"550882","550882",16175484.9785,-3675814.1298,16175494.9785,-3675824.1298,3.74264377477218
"550881","550881",16175484.9785,-3675804.1298,16175494.9785,-3675814.1298,1.98552865058081
"550880","550880",16175484.9785,-3675794.1298,16175494.9785,-3675804.1298,0.925789905666892
"550879","550879",16175484.9785,-3675784.1298,16175494.9785,-3675794.1298,1.3333291593863
"550878","550878",16175484.9785,-3675774.1298,16175494.9785,-3675784.1298,2.71771735014375
"550877","550877",16175484.9785,-3675764.1298,16175494.9785,-3675774.1298,4.36308111863978
"550876","550876",16175484.9785,-3675754.1298,16175494.9785,-3675764.1298,5.03323858419504
"550875","550875",16175484.9785,-3675744.1298,16175494.9785,-3675754.1298,4.32481582664155
"550874","550874",16175484.9785,-3675734.1298,16175494.9785,-3675744.1298,3.16756057079276
"550873","550873",16175484.9785,-3675724.1298,16175494.9785,-3675734.1298,2.09453567130343
"550872","550872",16175484.9785,-3675714.1298,16175494.9785,-3675724.1298,1.34396841699277
"550871","550871",16175484.9785,-3675704.1298,16175494.9785,-3675714.1298,1.67722663847176
"550870","550870",16175484.9785,-3675694.1298,16175494.9785,-3675704.1298,2.31101619166074
"550869","550869",16175484.9785,-3675684.1298,16175494.9785,-3675694.1298,1.79098335888147
"550868","550868",16175484.9785,-3675674.1298,16175494.9785,-3675684.1298,0.84488904022428
"550867","550867",16175484.9785,-3675664.1298,16175494.9785,-3675674.1298,0.847157136060424
"550866","550866",16175484.9785,-3675654.1298,16175494.9785,-3675664.1298,1.95071659203632
"550865","550865",16175484.9785,-3675644.1298,16175494.9785,-3675654.1298,2.77494686243856
"550864","550864",16175484.9785,-3675634.1298,16175494.9785,-3675644.1298,2.41437391508822
"550863","550863",16175484.9785,-3675624.1298,16175494.9785,-3675634.1298,1.58630545300952
"550862","550862",16175484.9785,-3675614.1298,16175494.9785,-3675624.1298,1.21613669292325
"550861","550861",16175484.9785,-3675604.1298,16175494.9785,-3675614.1298,1.06020566491107
"550860","550860",16175484.9785,-3675594.1298,16175494.9785,-3675604.1298,0.683228805149134
"550859","550859",16175484.9785,-3675584.1298,16175494.9785,-3675594.1298,0.305718175609161
"550858","550858",16175484.9785,-3675574.1298,16175494.9785,-3675584.1298,0.218981044953463
"550857","550857",16175484.9785,-3675564.1298,16175494.9785,-3675574.1298,0.668187464964431
"550856","550856",16175484.9785,-3675554.1298,16175494.9785,-3675564.1298,1.40510832898471
"550855","550855",16175484.9785,-3675544.1298,16175494.9785,-3675554.1298,2.0240385117202
"550854","550854",16175484.9785,-3675534.1298,16175494.9785,-3675544.1298,2.57651920714593
"550853","550853",16175484.9785,-3675524.1298,16175494.9785,-3675534.1298,3.27919963569377
"550852","550852",16175484.9785,-3675514.1298,16175494.9785,-3675524.1298,3.56713156457675
"550888","550888",16175484.9785,-3675874.1298,16175494.9785,-3675884.1298,8.75486849418561
"550889","550889",16175484.9785,-3675884.1298,16175494.9785,-3675894.1298,7.4832784576812
"550890","550890",16175484.9785,-3675894.1298,16175494.9785,-3675904.1298,5.93859202636255
"550891","550891",16175484.9785,-3675904.1298,16175494.9785,-3675914.1298,5.91973636389604
"550892","550892",16175484.9785,-3675914.1298,16175494.9785,-3675924.1298,6.08661910159365
"550893","550893",16175484.9785,-3675924.1298,16175494.9785,-3675934.1298,5.38089580684385
"550894","550894",16175484.9785,-3675934.1298,16175494.9785,-3675944.1298,3.6948160521082
"550895","550895",16175484.9785,-3675944.1298,16175494.9785,-3675954.1298,2.20633021811713
"550896","550896",16175484.9785,-3675954.1298,16175494.9785,-3675964.1298,2.39222546803498
"550897","550897",16175484.9785,-3675964.1298,16175494.9785,-3675974.1298,4.42296594814446
"550898","550898",16175484.9785,-3675974.1298,16175494.9785,-3675984.1298,6.31679451948888
"550899","550899",16175484.9785,-3675984.1298,16175494.9785,-3675994.1298,5.784199181725
"550900","550900",16175484.9785,-3675994.1298,16175494.9785,-3676004.1298,3.24414979916543
"550901","550901",16175484.9785,-3676004.1298,16175494.9785,-3676014.1298,0.98574783954106
"550902","550902",16175484.9785,-3676014.1298,16175494.9785,-3676024.1298,0.268305678693753
"550835","550835",16175484.9785,-3675344.1298,16175494.9785,-3675354.1298,7.38705623790782
"550834","550834",16175484.9785,-3675334.1298,16175494.9785,-3675344.1298,8.37578346331914
"550833","550833",16175484.9785,-3675324.1298,16175494.9785,-3675334.1298,9.41877926451934
"550827","550827",16175484.9785,-3675264.1298,16175494.9785,-3675274.1298,0.0149698796766725
"550826","550826",16175484.9785,-3675254.1298,16175494.9785,-3675264.1298,0.00277205601302084
"550825","550825",16175484.9785,-3675244.1298,16175494.9785,-3675254.1298,0.0506683930690788
"550824","550824",16175484.9785,-3675234.1298,16175494.9785,-3675244.1298,0.215399488472733
"550823","550823",16175484.9785,-3675224.1298,16175494.9785,-3675234.1298,0.50106420023688
"550822","550822",16175484.9785,-3675214.1298,16175494.9785,-3675224.1298,0.884448418946102
"550821","550821",16175484.9785,-3675204.1298,16175494.9785,-3675214.1298,1.21192745240153
"550820","550820",16175484.9785,-3675194.1298,16175494.9785,-3675204.1298,1.05052000201982
"550819","550819",16175484.9785,-3675184.1298,16175494.9785,-3675194.1298,0.578742398578545
"550818","550818",16175484.9785,-3675174.1298,16175494.9785,-3675184.1298,0.41067854691412
"550817","550817",16175484.9785,-3675164.1298,16175494.9785,-3675174.1298,0.563505678304604
"550816","550816",16175484.9785,-3675154.1298,16175494.9785,-3675164.1298,0.593012357768715
"550815","550815",16175484.9785,-3675144.1298,16175494.9785,-3675154.1298,0.452543316827926
"550814","550814",16175484.9785,-3675134.1298,16175494.9785,-3675144.1298,0.385601424187625
"550813","550813",16175484.9785,-3675124.1298,16175494.9785,-3675134.1298,0.553970168802337
"550812","550812",16175484.9785,-3675114.1298,16175494.9785,-3675124.1298,1.08928120693121
"550811","550811",16175484.9785,-3675104.1298,16175494.9785,-3675114.1298,1.99010025464952
"550810","550810",16175484.9785,-3675094.1298,16175494.9785,-3675104.1298,2.76488008893825
"550809","550809",16175484.9785,-3675084.1298,16175494.9785,-3675094.1298,3.10075708491579
"550808","550808",16175484.9785,-3675074.1298,16175494.9785,-3675084.1298,3.11090808673713
"550807","550807",16175484.9785,-3675064.1298,16175494.9785,-3675074.1298,3.15269222639011
"550806","550806",16175484.9785,-3675054.1298,16175494.9785,-3675064.1298,3.30148095195576
"550805","550805",16175484.9785,-3675044.1298,16175494.9785,-3675054.1298,3.5427950740273
"550804","550804",16175484.9785,-3675034.1298,16175494.9785,-3675044.1298,3.60789229548101
"550803","550803",16175484.9785,-3675024.1298,16175494.9785,-3675034.1298,3.03163923042408
"550802","550802",16175484.9785,-3675014.1298,16175494.9785,-3675024.1298,2.38257757822673
"550836","550836",16175484.9785,-3675354.1298,16175494.9785,-3675364.1298,6.3860722927198
"550837","550837",16175484.9785,-3675364.1298,16175494.9785,-3675374.1298,4.90699000081918
"550838","550838",16175484.9785,-3675374.1298,16175494.9785,-3675384.1298,3.36846879515155
"550839","550839",16175484.9785,-3675384.1298,16175494.9785,-3675394.1298,2.59199160871835
"550840","550840",16175484.9785,-3675394.1298,16175494.9785,-3675404.1298,2.50694574420735
"550841","550841",16175484.9785,-3675404.1298,16175494.9785,-3675414.1298,2.31312801681175
"550842","550842",16175484.9785,-3675414.1298,16175494.9785,-3675424.1298,2.50428900091706
"550843","550843",16175484.9785,-3675424.1298,16175494.9785,-3675434.1298,3.39103046420536
"550844","550844",16175484.9785,-3675434.1298,16175494.9785,-3675444.1298,3.63494878057706
"550845","550845",16175484.9785,-3675444.1298,16175494.9785,-3675454.1298,2.72487704687878
"550846","550846",16175484.9785,-3675454.1298,16175494.9785,-3675464.1298,2.12009229915483
"550847","550847",16175484.9785,-3675464.1298,16175494.9785,-3675474.1298,2.17825223543705
"550848","550848",16175484.9785,-3675474.1298,16175494.9785,-3675484.1298,2.46673664233901
"550849","550849",16175484.9785,-3675484.1298,16175494.9785,-3675494.1298,2.58560043688446
"550850","550850",16175484.9785,-3675494.1298,16175494.9785,-3675504.1298,2.4825161856351
"550851","550851",16175484.9785,-3675504.1298,16175494.9785,-3675514.1298,2.97448515397042
"552009","552009",16175494.9785,-3675864.1298,16175504.9785,-3675874.1298,8.19932437355543
"552008","552008",16175494.9785,-3675854.1298,16175504.9785,-3675864.1298,6.68893323995299
"552007","552007",16175494.9785,-3675844.1298,16175504.9785,-3675854.1298,6.09241233152502
"552006","552006",16175494.9785,-3675834.1298,16175504.9785,-3675844.1298,5.99796777118036
"552005","552005",16175494.9785,-3675824.1298,16175504.9785,-3675834.1298,5.57562193326059
"552004","552004",16175494.9785,-3675814.1298,16175504.9785,-3675824.1298,4.48457916550717
"552003","552003",16175494.9785,-3675804.1298,16175504.9785,-3675814.1298,3.13926227323737
"552002","552002",16175494.9785,-3675794.1298,16175504.9785,-3675804.1298,2.63657643885761
"552001","552001",16175494.9785,-3675784.1298,16175504.9785,-3675794.1298,3.6833211035052
"552000","552000",16175494.9785,-3675774.1298,16175504.9785,-3675784.1298,5.42300134755797
"551999","551999",16175494.9785,-3675764.1298,16175504.9785,-3675774.1298,6.53084525270033
"551998","551998",16175494.9785,-3675754.1298,16175504.9785,-3675764.1298,6.56754202166231
"551997","551997",16175494.9785,-3675744.1298,16175504.9785,-3675754.1298,5.74779495699652
"551996","551996",16175494.9785,-3675734.1298,16175504.9785,-3675744.1298,4.50408405998126
"551995","551995",16175494.9785,-3675724.1298,16175504.9785,-3675734.1298,3.03297454304349
"551994","551994",16175494.9785,-3675714.1298,16175504.9785,-3675724.1298,2.11166047018705
"551993","551993",16175494.9785,-3675704.1298,16175504.9785,-3675714.1298,2.78813803195953
"551992","551992",16175494.9785,-3675694.1298,16175504.9785,-3675704.1298,3.74288344710963
"551991","551991",16175494.9785,-3675684.1298,16175504.9785,-3675694.1298,3.04084816152249
"551990","551990",16175494.9785,-3675674.1298,16175504.9785,-3675684.1298,1.34389956888443
"551989","551989",16175494.9785,-3675664.1298,16175504.9785,-3675674.1298,0.524704214990944
"551988","551988",16175494.9785,-3675654.1298,16175504.9785,-3675664.1298,1.00729450903137
"551987","551987",16175494.9785,-3675644.1298,16175504.9785,-3675654.1298,1.51022281696227
"551986","551986",16175494.9785,-3675634.1298,16175504.9785,-3675644.1298,1.25659678262823
"551985","551985",16175494.9785,-3675624.1298,16175504.9785,-3675634.1298,0.581439910355855
"551984","551984",16175494.9785,-3675614.1298,16175504.9785,-3675624.1298,0.212710492789848
"551983","551983",16175494.9785,-3675604.1298,16175504.9785,-3675614.1298,0.220459346024635
"551982","551982",16175494.9785,-3675594.1298,16175504.9785,-3675604.1298,0.246725148219487
"551981","551981",16175494.9785,-3675584.1298,16175504.9785,-3675594.1298,0.164258785998902
"551980","551980",16175494.9785,-3675574.1298,16175504.9785,-3675584.1298,0.078665357095928
"551979","551979",16175494.9785,-3675564.1298,16175504.9785,-3675574.1298,0.136495249011907
"551978","551978",16175494.9785,-3675554.1298,16175504.9785,-3675564.1298,0.403236235655153
"551977","551977",16175494.9785,-3675544.1298,16175504.9785,-3675554.1298,1.26575976811551
"551976","551976",16175494.9785,-3675534.1298,16175504.9785,-3675544.1298,2.81335106348169
"551975","551975",16175494.9785,-3675524.1298,16175504.9785,-3675534.1298,3.98173366086236
"551974","551974",16175494.9785,-3675514.1298,16175504.9785,-3675524.1298,3.51154998077969
"552010","552010",16175494.9785,-3675874.1298,16175504.9785,-3675884.1298,9.04233073198259
"552011","552011",16175494.9785,-3675884.1298,16175504.9785,-3675894.1298,8.08592084534853
"552012","552012",16175494.9785,-3675894.1298,16175504.9785,-3675904.1298,6.85667923749503
"552013","552013",16175494.9785,-3675904.1298,16175504.9785,-3675914.1298,7.04222938181207
"552014","552014",16175494.9785,-3675914.1298,16175504.9785,-3675924.1298,7.2147983712721
"552015","552015",16175494.9785,-3675924.1298,16175504.9785,-3675934.1298,6.3597909865314
"552016","552016",16175494.9785,-3675934.1298,16175504.9785,-3675944.1298,4.68377826801718
"552017","552017",16175494.9785,-3675944.1298,16175504.9785,-3675954.1298,2.99698993326471
"552018","552018",16175494.9785,-3675954.1298,16175504.9785,-3675964.1298,2.44758217804985
"552019","552019",16175494.9785,-3675964.1298,16175504.9785,-3675974.1298,3.66616817490529
"552020","552020",16175494.9785,-3675974.1298,16175504.9785,-3675984.1298,5.41254299157219
"552021","552021",16175494.9785,-3675984.1298,16175504.9785,-3675994.1298,5.34821476985839
"552022","552022",16175494.9785,-3675994.1298,16175504.9785,-3676004.1298,3.26642839058873
"552023","552023",16175494.9785,-3676004.1298,16175504.9785,-3676014.1298,1.14680886298821
"552024","552024",16175494.9785,-3676014.1298,16175504.9785,-3676024.1298,0.452341841132033
"551946","551946",16175494.9785,-3675234.1298,16175504.9785,-3675244.1298,0.204313951532046
"551945","551945",16175494.9785,-3675224.1298,16175504.9785,-3675234.1298,0.415764306027156
"551944","551944",16175494.9785,-3675214.1298,16175504.9785,-3675224.1298,0.629975913713376
"551943","551943",16175494.9785,-3675204.1298,16175504.9785,-3675214.1298,0.714709564891912
"551942","551942",16175494.9785,-3675194.1298,16175504.9785,-3675204.1298,0.493162336955846
"551941","551941",16175494.9785,-3675184.1298,16175504.9785,-3675194.1298,0.488467470378612
"551940","551940",16175494.9785,-3675174.1298,16175504.9785,-3675184.1298,1.14480591335924
"551939","551939",16175494.9785,-3675164.1298,16175504.9785,-3675174.1298,1.88550753795494
"551938","551938",16175494.9785,-3675154.1298,16175504.9785,-3675164.1298,1.8190021684013
"551937","551937",16175494.9785,-3675144.1298,16175504.9785,-3675154.1298,0.975523390571964
"551936","551936",16175494.9785,-3675134.1298,16175504.9785,-3675144.1298,0.31605638705426
"551935","551935",16175494.9785,-3675124.1298,16175504.9785,-3675134.1298,0.22108464126752
"551934","551934",16175494.9785,-3675114.1298,16175504.9785,-3675124.1298,0.493826536674401
"551933","551933",16175494.9785,-3675104.1298,16175504.9785,-3675114.1298,0.963591663792059
"551932","551932",16175494.9785,-3675094.1298,16175504.9785,-3675104.1298,1.68398815557874
"551931","551931",16175494.9785,-3675084.1298,16175504.9785,-3675094.1298,2.74596680463371
"551930","551930",16175494.9785,-3675074.1298,16175504.9785,-3675084.1298,3.89738746910359
"551929","551929",16175494.9785,-3675064.1298,16175504.9785,-3675074.1298,4.45712697464702
"551928","551928",16175494.9785,-3675054.1298,16175504.9785,-3675064.1298,4.25529738579187
"551927","551927",16175494.9785,-3675044.1298,16175504.9785,-3675054.1298,4.13070027550606
"551926","551926",16175494.9785,-3675034.1298,16175504.9785,-3675044.1298,4.30455682494424
"551925","551925",16175494.9785,-3675024.1298,16175504.9785,-3675034.1298,3.88582899570465
"551958","551958",16175494.9785,-3675354.1298,16175504.9785,-3675364.1298,8.26848058922346
"551959","551959",16175494.9785,-3675364.1298,16175504.9785,-3675374.1298,6.50023968644844
"551960","551960",16175494.9785,-3675374.1298,16175504.9785,-3675384.1298,4.077459935086
"551961","551961",16175494.9785,-3675384.1298,16175504.9785,-3675394.1298,2.81616739253272
"551962","551962",16175494.9785,-3675394.1298,16175504.9785,-3675404.1298,2.67150201265876
"551963","551963",16175494.9785,-3675404.1298,16175504.9785,-3675414.1298,2.38209597406716
"551964","551964",16175494.9785,-3675414.1298,16175504.9785,-3675424.1298,2.53300888065234
"551965","551965",16175494.9785,-3675424.1298,16175504.9785,-3675434.1298,3.61258063510973
"551966","551966",16175494.9785,-3675434.1298,16175504.9785,-3675444.1298,4.29177050292492
"551967","551967",16175494.9785,-3675444.1298,16175504.9785,-3675454.1298,3.53613871858831
"551968","551968",16175494.9785,-3675454.1298,16175504.9785,-3675464.1298,3.02129878997803
"551971","551971",16175494.9785,-3675484.1298,16175504.9785,-3675494.1298,2.43900778617049
"551972","551972",16175494.9785,-3675494.1298,16175504.9785,-3675504.1298,1.87534989793617
"551973","551973",16175494.9785,-3675504.1298,16175504.9785,-3675514.1298,2.21641528332999
"554253","554253",16175514.9785,-3675864.1298,16175524.9785,-3675874.1298,3.10112657259251
"554252","554252",16175514.9785,-3675854.1298,16175524.9785,-3675864.1298,2.39357474302423
"554251","554251",16175514.9785,-3675844.1298,16175524.9785,-3675854.1298,2.60377419803102
"554250","554250",16175514.9785,-3675834.1298,16175524.9785,-3675844.1298,3.43277683134737
"554249","554249",16175514.9785,-3675824.1298,16175524.9785,-3675834.1298,4.82930034193499
"554248","554248",16175514.9785,-3675814.1298,16175524.9785,-3675824.1298,6.11710792924294
"554247","554247",16175514.9785,-3675804.1298,16175524.9785,-3675814.1298,6.45197507082406
"554246","554246",16175514.9785,-3675794.1298,16175524.9785,-3675804.1298,6.25038260489599
"554245","554245",16175514.9785,-3675784.1298,16175524.9785,-3675794.1298,6.89256903869471
"554244","554244",16175514.9785,-3675774.1298,16175524.9785,-3675784.1298,7.71567973208754
"554243","554243",16175514.9785,-3675764.1298,16175524.9785,-3675774.1298,7.48315480963825
"554242","554242",16175514.9785,-3675754.1298,16175524.9785,-3675764.1298,7.03942818295172
"554241","554241",16175514.9785,-3675744.1298,16175524.9785,-3675754.1298,7.22588409767019
"554240","554240",16175514.9785,-3675734.1298,16175524.9785,-3675744.1298,6.89776889510074
"554239","554239",16175514.9785,-3675724.1298,16175524.9785,-3675734.1298,4.97029007924882
"554238","554238",16175514.9785,-3675714.1298,16175524.9785,-3675724.1298,3.36648236688717
"554237","554237",16175514.9785,-3675704.1298,16175524.9785,-3675714.1298,3.83109019463321
"554236","554236",16175514.9785,-3675694.1298,16175524.9785,-3675704.1298,4.9202631928704
"554235","554235",16175514.9785,-3675684.1298,16175524.9785,-3675694.1298,4.22025531022124
"554234","554234",16175514.9785,-3675674.1298,16175524.9785,-3675684.1298,2.00967317989894
"554233","554233",16175514.9785,-3675664.1298,16175524.9785,-3675674.1298,0.407160886143352
"554232","554232",16175514.9785,-3675654.1298,16175524.9785,-3675664.1298,0.0612945192621957
"554231","554231",16175514.9785,-3675644.1298,16175524.9785,-3675654.1298,0.102393650641555
"554230","554230",16175514.9785,-3675634.1298,16175524.9785,-3675644.1298,0.101097483516616
"554229","554229",16175514.9785,-3675624.1298,16175524.9785,-3675634.1298,0.0431982514302374
"554228","554228",16175514.9785,-3675614.1298,16175524.9785,-3675624.1298,0.0156894406678033
"554227","554227",16175514.9785,-3675604.1298,16175524.9785,-3675614.1298,0.124296483763477
"554226","554226",16175514.9785,-3675594.1298,16175524.9785,-3675604.1298,0.336588767418399
"554225","554225",16175514.9785,-3675584.1298,16175524.9785,-3675594.1298,0.442444367244326
"554224","554224",16175514.9785,-3675574.1298,16175524.9785,-3675584.1298,0.258850963489484
"554223","554223",16175514.9785,-3675564.1298,16175524.9785,-3675574.1298,0.0602576040701496
"554222","554222",16175514.9785,-3675554.1298,16175524.9785,-3675564.1298,0.023371557199451
"554221","554221",16175514.9785,-3675544.1298,16175524.9785,-3675554.1298,0.38760372761475
"554220","554220",16175514.9785,-3675534.1298,16175524.9785,-3675544.1298,1.33106760254928
"554254","554254",16175514.9785,-3675874.1298,16175524.9785,-3675884.1298,4.8163614215522
"554255","554255",16175514.9785,-3675884.1298,16175524.9785,-3675894.1298,6.56734739077293
"554256","554256",16175514.9785,-3675894.1298,16175524.9785,-3675904.1298,7.42618615873929
"554257","554257",16175514.9785,-3675904.1298,16175524.9785,-3675914.1298,7.91906463359964
"554258","554258",16175514.9785,-3675914.1298,16175524.9785,-3675924.1298,8.20566621484428
"554259","554259",16175514.9785,-3675924.1298,16175524.9785,-3675934.1298,7.83353197776665
"554260","554260",16175514.9785,-3675934.1298,16175524.9785,-3675944.1298,6.78690485296578
"554261","554261",16175514.9785,-3675944.1298,16175524.9785,-3675954.1298,5.38250482986713
"554262","554262",16175514.9785,-3675954.1298,16175524.9785,-3675964.1298,3.97555661201477
"554263","554263",16175514.9785,-3675964.1298,16175524.9785,-3675974.1298,3.40399341496554
"554264","554264",16175514.9785,-3675974.1298,16175524.9785,-3675984.1298,4.03991551574217
"554265","554265",16175514.9785,-3675984.1298,16175524.9785,-3675994.1298,4.58059148987134
"554266","554266",16175514.9785,-3675994.1298,16175524.9785,-3676004.1298,3.89072943889734
"554267","554267",16175514.9785,-3676004.1298,16175524.9785,-3676014.1298,2.76535351295024
"554268","554268",16175514.9785,-3676014.1298,16175524.9785,-3676024.1298,2.32206730331693
"554186","554186",16175514.9785,-3675194.1298,16175524.9785,-3675204.1298,0.223140163347125
"554185","554185",16175514.9785,-3675184.1298,16175524.9785,-3675194.1298,0.568837036950546
"554184","554184",16175514.9785,-3675174.1298,16175524.9785,-3675184.1298,1.54896465388306
"554183","554183",16175514.9785,-3675164.1298,16175524.9785,-3675174.1298,2.67269967832873
"554182","554182",16175514.9785,-3675154.1298,16175524.9785,-3675164.1298,3.38326227589018
"554181","554181",16175514.9785,-3675144.1298,16175524.9785,-3675154.1298,2.42462523494448
"554180","554180",16175514.9785,-3675134.1298,16175524.9785,-3675144.1298,1.12476954915944
"554179","554179",16175514.9785,-3675124.1298,16175524.9785,-3675134.1298,0.479983105262121
"554178","554178",16175514.9785,-3675114.1298,16175524.9785,-3675124.1298,0.234054660797119
"554177","554177",16175514.9785,-3675104.1298,16175524.9785,-3675114.1298,0.293533348525413
"554176","554176",16175514.9785,-3675094.1298,16175524.9785,-3675104.1298,1.19669590073247
"554175","554175",16175514.9785,-3675084.1298,16175524.9785,-3675094.1298,2.91102307160695
"554174","554174",16175514.9785,-3675074.1298,16175524.9785,-3675084.1298,4.91713399976213
"554173","554173",16175514.9785,-3675064.1298,16175524.9785,-3675074.1298,6.66154856088171
"554172","554172",16175514.9785,-3675054.1298,16175524.9785,-3675064.1298,7.19506682989732
"554171","554171",16175514.9785,-3675044.1298,16175524.9785,-3675054.1298,6.86970555782318
"554204","554204",16175514.9785,-3675374.1298,16175524.9785,-3675384.1298,2.20044612884521
"554205","554205",16175514.9785,-3675384.1298,16175524.9785,-3675394.1298,1.79508743997206
"555375","555375",16175524.9785,-3675864.1298,16175534.9785,-3675874.1298,0.873156782768177
