fid,id,left,top,right,bottom,CNN_10m_1mean
"526161","526161",16175264.9785,-3675444.1298,16175274.9785,-3675454.1298,3.43511766910553
"526162","526162",16175264.9785,-3675454.1298,16175274.9785,-3675464.1298,2.33546689152718
"526163","526163",16175264.9785,-3675464.1298,16175274.9785,-3675474.1298,1.90187103629112
"526164","526164",16175264.9785,-3675474.1298,16175274.9785,-3675484.1298,1.42245743513107
"526165","526165",16175264.9785,-3675484.1298,16175274.9785,-3675494.1298,0.95339738547802
"526166","526166",16175264.9785,-3675494.1298,16175274.9785,-3675504.1298,1.15949636518955
"526167","526167",16175264.9785,-3675504.1298,16175274.9785,-3675514.1298,1.76836141824722
"527325","527325",16175274.9785,-3675864.1298,16175284.9785,-3675874.1298,1.37294734179974
"527324","527324",16175274.9785,-3675854.1298,16175284.9785,-3675864.1298,1.61484311938286
"527323","527323",16175274.9785,-3675844.1298,16175284.9785,-3675854.1298,1.6011721599102
"527322","527322",16175274.9785,-3675834.1298,16175284.9785,-3675844.1298,1.36591812670231
"527321","527321",16175274.9785,-3675824.1298,16175284.9785,-3675834.1298,0.886311857700348
"527320","527320",16175274.9785,-3675814.1298,16175284.9785,-3675824.1298,0.359775230288506
"527319","527319",16175274.9785,-3675804.1298,16175284.9785,-3675814.1298,0.27393419355154
"527318","527318",16175274.9785,-3675794.1298,16175284.9785,-3675804.1298,0.258248349428177
"527317","527317",16175274.9785,-3675784.1298,16175284.9785,-3675794.1298,0.218613997846842
"527316","527316",16175274.9785,-3675774.1298,16175284.9785,-3675784.1298,0.167876418232918
"527315","527315",16175274.9785,-3675764.1298,16175284.9785,-3675774.1298,0.244787718057632
"527314","527314",16175274.9785,-3675754.1298,16175284.9785,-3675764.1298,0.637109855115414
"527313","527313",16175274.9785,-3675744.1298,16175284.9785,-3675754.1298,1.28106366872787
"527312","527312",16175274.9785,-3675734.1298,16175284.9785,-3675744.1298,2.44531545996666
"527311","527311",16175274.9785,-3675724.1298,16175284.9785,-3675734.1298,3.98165124893188
"527310","527310",16175274.9785,-3675714.1298,16175284.9785,-3675724.1298,5.38510936260223
"527309","527309",16175274.9785,-3675704.1298,16175284.9785,-3675714.1298,5.46715264320374
"527308","527308",16175274.9785,-3675694.1298,16175284.9785,-3675704.1298,4.22262056350708
"527307","527307",16175274.9785,-3675684.1298,16175284.9785,-3675694.1298,2.9365563762188
"527306","527306",16175274.9785,-3675674.1298,16175284.9785,-3675684.1298,2.04551642656326
"527305","527305",16175274.9785,-3675664.1298,16175284.9785,-3675674.1298,1.69491285681725
"527304","527304",16175274.9785,-3675654.1298,16175284.9785,-3675664.1298,1.5934527361393
"527303","527303",16175274.9785,-3675644.1298,16175284.9785,-3675654.1298,1.31107798576355
"527302","527302",16175274.9785,-3675634.1298,16175284.9785,-3675644.1298,1.43048362493515
"527301","527301",16175274.9785,-3675624.1298,16175284.9785,-3675634.1298,1.42992220640182
"527300","527300",16175274.9785,-3675614.1298,16175284.9785,-3675624.1298,1.00609980762005
"527299","527299",16175274.9785,-3675604.1298,16175284.9785,-3675614.1298,0.463856689333916
"527298","527298",16175274.9785,-3675594.1298,16175284.9785,-3675604.1298,0.933622408211231
"527297","527297",16175274.9785,-3675584.1298,16175284.9785,-3675594.1298,2.87069580316544
"527296","527296",16175274.9785,-3675574.1298,16175284.9785,-3675584.1298,5.21157814025879
"527295","527295",16175274.9785,-3675564.1298,16175284.9785,-3675574.1298,5.80586753845215
"527294","527294",16175274.9785,-3675554.1298,16175284.9785,-3675564.1298,4.66650731086731
"527293","527293",16175274.9785,-3675544.1298,16175284.9785,-3675554.1298,3.82622776031494
"527292","527292",16175274.9785,-3675534.1298,16175284.9785,-3675544.1298,3.67739098787308
"527291","527291",16175274.9785,-3675524.1298,16175284.9785,-3675534.1298,4.26408601760864
"527290","527290",16175274.9785,-3675514.1298,16175284.9785,-3675524.1298,4.13646935939789
"527326","527326",16175274.9785,-3675874.1298,16175284.9785,-3675884.1298,1.51021817922592
"527327","527327",16175274.9785,-3675884.1298,16175284.9785,-3675894.1298,2.39404126286507
"527328","527328",16175274.9785,-3675894.1298,16175284.9785,-3675904.1298,3.58331925153732
"527329","527329",16175274.9785,-3675904.1298,16175284.9785,-3675914.1298,4.3338601398468
"527330","527330",16175274.9785,-3675914.1298,16175284.9785,-3675924.1298,4.29564217567444
"527331","527331",16175274.9785,-3675924.1298,16175284.9785,-3675934.1298,3.82496106386185
"527332","527332",16175274.9785,-3675934.1298,16175284.9785,-3675944.1298,4.22223381519318
"527333","527333",16175274.9785,-3675944.1298,16175284.9785,-3675954.1298,5.05249716281891
"527334","527334",16175274.9785,-3675954.1298,16175284.9785,-3675964.1298,5.24772018432617
"527335","527335",16175274.9785,-3675964.1298,16175284.9785,-3675974.1298,5.5187643289566
"527336","527336",16175274.9785,-3675974.1298,16175284.9785,-3675984.1298,5.76319398403168
"527337","527337",16175274.9785,-3675984.1298,16175284.9785,-3675994.1298,5.46365307807922
"527338","527338",16175274.9785,-3675994.1298,16175284.9785,-3676004.1298,4.54904074192047
"527339","527339",16175274.9785,-3676004.1298,16175284.9785,-3676014.1298,3.18505834102631
"527340","527340",16175274.9785,-3676014.1298,16175284.9785,-3676024.1298,2.39073452949524
"527164","527164",16175274.9785,-3674254.1298,16175284.9785,-3674264.1298,3.22850026403155
"527163","527163",16175274.9785,-3674244.1298,16175284.9785,-3674254.1298,3.68179711510864
"527162","527162",16175274.9785,-3674234.1298,16175284.9785,-3674244.1298,3.47480275630951
"527161","527161",16175274.9785,-3674224.1298,16175284.9785,-3674234.1298,2.28437051296234
"527160","527160",16175274.9785,-3674214.1298,16175284.9785,-3674224.1298,1.42040542602539
"527159","527159",16175274.9785,-3674204.1298,16175284.9785,-3674214.1298,1.27528341054916
"527158","527158",16175274.9785,-3674194.1298,16175284.9785,-3674204.1298,1.6548696987483
"527157","527157",16175274.9785,-3674184.1298,16175284.9785,-3674194.1298,2.26069740669147
"527156","527156",16175274.9785,-3674174.1298,16175284.9785,-3674184.1298,3.08650984764099
"527155","527155",16175274.9785,-3674164.1298,16175284.9785,-3674174.1298,3.90728672981262
"527154","527154",16175274.9785,-3674154.1298,16175284.9785,-3674164.1298,4.19809960524241
"527153","527153",16175274.9785,-3674144.1298,16175284.9785,-3674154.1298,4.46329739785963
"527152","527152",16175274.9785,-3674134.1298,16175284.9785,-3674144.1298,4.80279788970947
"527151","527151",16175274.9785,-3674124.1298,16175284.9785,-3674134.1298,4.7312488882509
"527150","527150",16175274.9785,-3674114.1298,16175284.9785,-3674124.1298,3.87603671613492
"527149","527149",16175274.9785,-3674104.1298,16175284.9785,-3674114.1298,2.70848645823342
"527148","527148",16175274.9785,-3674094.1298,16175284.9785,-3674104.1298,1.74223067405816
"527176","527176",16175274.9785,-3674374.1298,16175284.9785,-3674384.1298,2.87701223577772
"527177","527177",16175274.9785,-3674384.1298,16175284.9785,-3674394.1298,3.12307275495222
"527178","527178",16175274.9785,-3674394.1298,16175284.9785,-3674404.1298,3.03764869689941
"527179","527179",16175274.9785,-3674404.1298,16175284.9785,-3674414.1298,2.89404784679413
"527180","527180",16175274.9785,-3674414.1298,16175284.9785,-3674424.1298,3.2102954864502
"527181","527181",16175274.9785,-3674424.1298,16175284.9785,-3674434.1298,3.28706515789032
"527182","527182",16175274.9785,-3674434.1298,16175284.9785,-3674444.1298,2.80047382116318
"527183","527183",16175274.9785,-3674444.1298,16175284.9785,-3674454.1298,2.67359790563583
"527184","527184",16175274.9785,-3674454.1298,16175284.9785,-3674464.1298,3.48186285734177
"527185","527185",16175274.9785,-3674464.1298,16175284.9785,-3674474.1298,3.87135664701462
"527186","527186",16175274.9785,-3674474.1298,16175284.9785,-3674484.1298,3.69215096712112
"527187","527187",16175274.9785,-3674484.1298,16175284.9785,-3674494.1298,3.63837418079376
"527222","527222",16175274.9785,-3674834.1298,16175284.9785,-3674844.1298,4.36190984249115
"527221","527221",16175274.9785,-3674824.1298,16175284.9785,-3674834.1298,4.13314864397049
"527220","527220",16175274.9785,-3674814.1298,16175284.9785,-3674824.1298,3.78932574033737
"527219","527219",16175274.9785,-3674804.1298,16175284.9785,-3674814.1298,3.41349219560623
"527218","527218",16175274.9785,-3674794.1298,16175284.9785,-3674804.1298,3.64095477342606
"527217","527217",16175274.9785,-3674784.1298,16175284.9785,-3674794.1298,4.64693046569824
"527216","527216",16175274.9785,-3674774.1298,16175284.9785,-3674784.1298,6.39956601142883
"527215","527215",16175274.9785,-3674764.1298,16175284.9785,-3674774.1298,7.48947148323059
"527214","527214",16175274.9785,-3674754.1298,16175284.9785,-3674764.1298,7.51673609733582
"527213","527213",16175274.9785,-3674744.1298,16175284.9785,-3674754.1298,6.80775149822235
"527212","527212",16175274.9785,-3674734.1298,16175284.9785,-3674744.1298,5.49799943447113
"527211","527211",16175274.9785,-3674724.1298,16175284.9785,-3674734.1298,4.38732314586639
"527210","527210",16175274.9785,-3674714.1298,16175284.9785,-3674724.1298,3.45749502182007
"527209","527209",16175274.9785,-3674704.1298,16175284.9785,-3674714.1298,3.69343770980835
"527208","527208",16175274.9785,-3674694.1298,16175284.9785,-3674704.1298,5.01356233358383
"527207","527207",16175274.9785,-3674684.1298,16175284.9785,-3674694.1298,6.39398677349091
"527206","527206",16175274.9785,-3674674.1298,16175284.9785,-3674684.1298,6.68612815856934
"527205","527205",16175274.9785,-3674664.1298,16175284.9785,-3674674.1298,5.93010726451874
"527204","527204",16175274.9785,-3674654.1298,16175284.9785,-3674664.1298,5.23643790721893
"527203","527203",16175274.9785,-3674644.1298,16175284.9785,-3674654.1298,5.12155402183533
"527202","527202",16175274.9785,-3674634.1298,16175284.9785,-3674644.1298,5.39405566692352
"527201","527201",16175274.9785,-3674624.1298,16175284.9785,-3674634.1298,4.65467752933502
"527200","527200",16175274.9785,-3674614.1298,16175284.9785,-3674624.1298,3.9084738612175
"527199","527199",16175274.9785,-3674604.1298,16175284.9785,-3674614.1298,3.62811267852783
"527198","527198",16175274.9785,-3674594.1298,16175284.9785,-3674604.1298,2.8837332034111
"527197","527197",16175274.9785,-3674584.1298,16175284.9785,-3674594.1298,2.45352257966995
"527196","527196",16175274.9785,-3674574.1298,16175284.9785,-3674584.1298,3.2267729473114
"527195","527195",16175274.9785,-3674564.1298,16175284.9785,-3674574.1298,4.88021485328674
"527194","527194",16175274.9785,-3674554.1298,16175284.9785,-3674564.1298,5.77258773326874
"527193","527193",16175274.9785,-3674544.1298,16175284.9785,-3674554.1298,5.46088345527649
"527192","527192",16175274.9785,-3674534.1298,16175284.9785,-3674544.1298,4.28665982961655
"527191","527191",16175274.9785,-3674524.1298,16175284.9785,-3674534.1298,2.91705724239349
"527190","527190",16175274.9785,-3674514.1298,16175284.9785,-3674524.1298,2.51122822999954
"527189","527189",16175274.9785,-3674504.1298,16175284.9785,-3674514.1298,2.93703612089157
"527188","527188",16175274.9785,-3674494.1298,16175284.9785,-3674504.1298,3.46591196537018
"527223","527223",16175274.9785,-3674844.1298,16175284.9785,-3674854.1298,4.36014386177063
"527224","527224",16175274.9785,-3674854.1298,16175284.9785,-3674864.1298,3.94242946386337
"527225","527225",16175274.9785,-3674864.1298,16175284.9785,-3674874.1298,3.19491752624512
"527226","527226",16175274.9785,-3674874.1298,16175284.9785,-3674884.1298,2.62206133842468
"527227","527227",16175274.9785,-3674884.1298,16175284.9785,-3674894.1298,2.84956925868988
"527228","527228",16175274.9785,-3674894.1298,16175284.9785,-3674904.1298,3.44624588727951
"527229","527229",16175274.9785,-3674904.1298,16175284.9785,-3674914.1298,4.26658830165863
"527230","527230",16175274.9785,-3674914.1298,16175284.9785,-3674924.1298,5.32751633167267
"527231","527231",16175274.9785,-3674924.1298,16175284.9785,-3674934.1298,6.13918962478638
"527232","527232",16175274.9785,-3674934.1298,16175284.9785,-3674944.1298,5.72919271469116
"527233","527233",16175274.9785,-3674944.1298,16175284.9785,-3674954.1298,4.3993572473526
"527234","527234",16175274.9785,-3674954.1298,16175284.9785,-3674964.1298,3.62210747241974
"527235","527235",16175274.9785,-3674964.1298,16175284.9785,-3674974.1298,3.40757100343704
"527236","527236",16175274.9785,-3674974.1298,16175284.9785,-3674984.1298,2.74187012314796
"527237","527237",16175274.9785,-3674984.1298,16175284.9785,-3674994.1298,1.98109604358673
"527238","527238",16175274.9785,-3674994.1298,16175284.9785,-3675004.1298,2.3427718603611
"527273","527273",16175274.9785,-3675344.1298,16175284.9785,-3675354.1298,3.74997006893158
"527272","527272",16175274.9785,-3675334.1298,16175284.9785,-3675344.1298,3.32598307132721
"527271","527271",16175274.9785,-3675324.1298,16175284.9785,-3675334.1298,4.24335404396057
"527270","527270",16175274.9785,-3675314.1298,16175284.9785,-3675324.1298,4.8475139093399
"527269","527269",16175274.9785,-3675304.1298,16175284.9785,-3675314.1298,4.23208583593369
"527268","527268",16175274.9785,-3675294.1298,16175284.9785,-3675304.1298,4.20528991937637
"527267","527267",16175274.9785,-3675284.1298,16175284.9785,-3675294.1298,5.34333166122437
"527266","527266",16175274.9785,-3675274.1298,16175284.9785,-3675284.1298,6.03358314037323
"527265","527265",16175274.9785,-3675264.1298,16175284.9785,-3675274.1298,5.20238428592682
"527264","527264",16175274.9785,-3675254.1298,16175284.9785,-3675264.1298,3.59250044822693
"527263","527263",16175274.9785,-3675244.1298,16175284.9785,-3675254.1298,3.3785801243782
"527262","527262",16175274.9785,-3675234.1298,16175284.9785,-3675244.1298,5.48850788116455
"527261","527261",16175274.9785,-3675224.1298,16175284.9785,-3675234.1298,6.92098093032837
"527260","527260",16175274.9785,-3675214.1298,16175284.9785,-3675224.1298,6.06705431938171
"527259","527259",16175274.9785,-3675204.1298,16175284.9785,-3675214.1298,4.75247042179108
"527258","527258",16175274.9785,-3675194.1298,16175284.9785,-3675204.1298,4.45809670209885
"527257","527257",16175274.9785,-3675184.1298,16175284.9785,-3675194.1298,5.62272089004517
"527256","527256",16175274.9785,-3675174.1298,16175284.9785,-3675184.1298,6.13342463970184
"527255","527255",16175274.9785,-3675164.1298,16175284.9785,-3675174.1298,5.31043104171753
"527254","527254",16175274.9785,-3675154.1298,16175284.9785,-3675164.1298,4.00575081110001
"527253","527253",16175274.9785,-3675144.1298,16175284.9785,-3675154.1298,3.101478266716
"527252","527252",16175274.9785,-3675134.1298,16175284.9785,-3675144.1298,3.06129315853119
"527251","527251",16175274.9785,-3675124.1298,16175284.9785,-3675134.1298,3.34212022781372
"527250","527250",16175274.9785,-3675114.1298,16175284.9785,-3675124.1298,3.75368991613388
"527249","527249",16175274.9785,-3675104.1298,16175284.9785,-3675114.1298,4.96859853744507
"527248","527248",16175274.9785,-3675094.1298,16175284.9785,-3675104.1298,5.49648225307465
"527247","527247",16175274.9785,-3675084.1298,16175284.9785,-3675094.1298,4.6485998249054
"527246","527246",16175274.9785,-3675074.1298,16175284.9785,-3675084.1298,3.94314889907837
"527245","527245",16175274.9785,-3675064.1298,16175284.9785,-3675074.1298,3.51069256067276
"527244","527244",16175274.9785,-3675054.1298,16175284.9785,-3675064.1298,2.88047139406204
"527243","527243",16175274.9785,-3675044.1298,16175284.9785,-3675054.1298,2.73970720291138
"527242","527242",16175274.9785,-3675034.1298,16175284.9785,-3675044.1298,3.6087104010582
"527241","527241",16175274.9785,-3675024.1298,16175284.9785,-3675034.1298,4.64416455745697
"527240","527240",16175274.9785,-3675014.1298,16175284.9785,-3675024.1298,4.4902154135704
"527239","527239",16175274.9785,-3675004.1298,16175284.9785,-3675014.1298,3.47396672487259
"527274","527274",16175274.9785,-3675354.1298,16175284.9785,-3675364.1298,4.61729789733887
"527275","527275",16175274.9785,-3675364.1298,16175284.9785,-3675374.1298,4.9855323600769
"527276","527276",16175274.9785,-3675374.1298,16175284.9785,-3675384.1298,5.02637134075165
"527277","527277",16175274.9785,-3675384.1298,16175284.9785,-3675394.1298,5.00492114067078
"527278","527278",16175274.9785,-3675394.1298,16175284.9785,-3675404.1298,4.63208476543427
"527279","527279",16175274.9785,-3675404.1298,16175284.9785,-3675414.1298,4.61717663764954
"527280","527280",16175274.9785,-3675414.1298,16175284.9785,-3675424.1298,5.17906415462494
"527281","527281",16175274.9785,-3675424.1298,16175284.9785,-3675434.1298,5.38975710391998
"527282","527282",16175274.9785,-3675434.1298,16175284.9785,-3675444.1298,4.92758892536163
"527283","527283",16175274.9785,-3675444.1298,16175284.9785,-3675454.1298,3.81350154876709
"527284","527284",16175274.9785,-3675454.1298,16175284.9785,-3675464.1298,3.09802664518356
"527285","527285",16175274.9785,-3675464.1298,16175284.9785,-3675474.1298,2.55361796617508
"527286","527286",16175274.9785,-3675474.1298,16175284.9785,-3675484.1298,1.91039034962654
"527287","527287",16175274.9785,-3675484.1298,16175284.9785,-3675494.1298,1.26384488940239
"527288","527288",16175274.9785,-3675494.1298,16175284.9785,-3675504.1298,1.34744421362877
"527289","527289",16175274.9785,-3675504.1298,16175284.9785,-3675514.1298,2.43753306984901
"528447","528447",16175284.9785,-3675864.1298,16175294.9785,-3675874.1298,0.797022598981857
"528446","528446",16175284.9785,-3675854.1298,16175294.9785,-3675864.1298,0.768015354573727
"528445","528445",16175284.9785,-3675844.1298,16175294.9785,-3675854.1298,0.811496698558331
"528444","528444",16175284.9785,-3675834.1298,16175294.9785,-3675844.1298,0.90090050637722
"528443","528443",16175284.9785,-3675824.1298,16175294.9785,-3675834.1298,0.775608704090118
"528442","528442",16175284.9785,-3675814.1298,16175294.9785,-3675824.1298,0.543145783543587
"528441","528441",16175284.9785,-3675804.1298,16175294.9785,-3675814.1298,0.456787846982479
"528440","528440",16175284.9785,-3675794.1298,16175294.9785,-3675804.1298,0.402394090592861
"528439","528439",16175284.9785,-3675784.1298,16175294.9785,-3675794.1298,0.305866308808327
"528438","528438",16175284.9785,-3675774.1298,16175294.9785,-3675784.1298,0.288041392713785
"528437","528437",16175284.9785,-3675764.1298,16175294.9785,-3675774.1298,0.413710449635983
"528436","528436",16175284.9785,-3675754.1298,16175294.9785,-3675764.1298,0.918383591175079
"528435","528435",16175284.9785,-3675744.1298,16175294.9785,-3675754.1298,1.61521616697311
"528434","528434",16175284.9785,-3675734.1298,16175294.9785,-3675744.1298,3.02820024728775
"528433","528433",16175284.9785,-3675724.1298,16175294.9785,-3675734.1298,4.7990737080574
"528432","528432",16175284.9785,-3675714.1298,16175294.9785,-3675724.1298,5.99694642543793
"528431","528431",16175284.9785,-3675704.1298,16175294.9785,-3675714.1298,6.03618396282196
"528430","528430",16175284.9785,-3675694.1298,16175294.9785,-3675704.1298,5.29723264217377
"528429","528429",16175284.9785,-3675684.1298,16175294.9785,-3675694.1298,4.70818425655365
"528428","528428",16175284.9785,-3675674.1298,16175294.9785,-3675684.1298,4.16431871891022
"528427","528427",16175284.9785,-3675664.1298,16175294.9785,-3675674.1298,3.66532675027847
"528426","528426",16175284.9785,-3675654.1298,16175294.9785,-3675664.1298,2.91280464529991
"528425","528425",16175284.9785,-3675644.1298,16175294.9785,-3675654.1298,1.69984702467918
"528424","528424",16175284.9785,-3675634.1298,16175294.9785,-3675644.1298,1.20045588135719
"528423","528423",16175284.9785,-3675624.1298,16175294.9785,-3675634.1298,1.15122620224953
"528422","528422",16175284.9785,-3675614.1298,16175294.9785,-3675624.1298,0.846590910851955
"528421","528421",16175284.9785,-3675604.1298,16175294.9785,-3675614.1298,0.329140114933252
"528420","528420",16175284.9785,-3675594.1298,16175294.9785,-3675604.1298,0.742838596701622
"528419","528419",16175284.9785,-3675584.1298,16175294.9785,-3675594.1298,2.67849183797836
"528418","528418",16175284.9785,-3675574.1298,16175294.9785,-3675584.1298,5.14529566526413
"528417","528417",16175284.9785,-3675564.1298,16175294.9785,-3675574.1298,5.60657622814179
"528416","528416",16175284.9785,-3675554.1298,16175294.9785,-3675564.1298,4.21429892539978
"528415","528415",16175284.9785,-3675544.1298,16175294.9785,-3675554.1298,3.48748767137527
"528414","528414",16175284.9785,-3675534.1298,16175294.9785,-3675544.1298,3.7048473739624
"528413","528413",16175284.9785,-3675524.1298,16175294.9785,-3675534.1298,4.69129325866699
"528412","528412",16175284.9785,-3675514.1298,16175294.9785,-3675524.1298,4.59778180122376
"528448","528448",16175284.9785,-3675874.1298,16175294.9785,-3675884.1298,1.15060554563999
"528449","528449",16175284.9785,-3675884.1298,16175294.9785,-3675894.1298,2.26588241577148
"528450","528450",16175284.9785,-3675894.1298,16175294.9785,-3675904.1298,3.83281198740006
"528451","528451",16175284.9785,-3675904.1298,16175294.9785,-3675914.1298,4.1695131444931
"528452","528452",16175284.9785,-3675914.1298,16175294.9785,-3675924.1298,3.5094323348999
"528453","528453",16175284.9785,-3675924.1298,16175294.9785,-3675934.1298,3.13354619979858
"528454","528454",16175284.9785,-3675934.1298,16175294.9785,-3675944.1298,4.29279578208923
"528455","528455",16175284.9785,-3675944.1298,16175294.9785,-3675954.1298,5.74100264072418
"528456","528456",16175284.9785,-3675954.1298,16175294.9785,-3675964.1298,6.09769643306732
"528457","528457",16175284.9785,-3675964.1298,16175294.9785,-3675974.1298,6.20240234851837
"528458","528458",16175284.9785,-3675974.1298,16175294.9785,-3675984.1298,6.44153272628784
"528459","528459",16175284.9785,-3675984.1298,16175294.9785,-3675994.1298,5.96151042938232
"528460","528460",16175284.9785,-3675994.1298,16175294.9785,-3676004.1298,4.75169152259827
"528461","528461",16175284.9785,-3676004.1298,16175294.9785,-3676014.1298,2.92263900518417
"528462","528462",16175284.9785,-3676014.1298,16175294.9785,-3676024.1298,2.05746321678162
"528285","528285",16175284.9785,-3674244.1298,16175294.9785,-3674254.1298,4.23354136943817
"528284","528284",16175284.9785,-3674234.1298,16175294.9785,-3674244.1298,4.03608678416772
"528283","528283",16175284.9785,-3674224.1298,16175294.9785,-3674234.1298,3.02734316775673
"528282","528282",16175284.9785,-3674214.1298,16175294.9785,-3674224.1298,2.05364600817362
"528281","528281",16175284.9785,-3674204.1298,16175294.9785,-3674214.1298,1.69331062861851
"528280","528280",16175284.9785,-3674194.1298,16175294.9785,-3674204.1298,1.77340912818909
"528299","528299",16175284.9785,-3674384.1298,16175294.9785,-3674394.1298,3.93102938334147
"528300","528300",16175284.9785,-3674394.1298,16175294.9785,-3674404.1298,3.66767212152481
"528301","528301",16175284.9785,-3674404.1298,16175294.9785,-3674414.1298,3.20459331035614
"528302","528302",16175284.9785,-3674414.1298,16175294.9785,-3674424.1298,3.27015818595886
"528303","528303",16175284.9785,-3674424.1298,16175294.9785,-3674434.1298,3.29740402698517
"528304","528304",16175284.9785,-3674434.1298,16175294.9785,-3674444.1298,2.6143935251236
"528305","528305",16175284.9785,-3674444.1298,16175294.9785,-3674454.1298,2.53435981035233
"528306","528306",16175284.9785,-3674454.1298,16175294.9785,-3674464.1298,3.41416526079178
"528307","528307",16175284.9785,-3674464.1298,16175294.9785,-3674474.1298,4.15133924007416
"528308","528308",16175284.9785,-3674474.1298,16175294.9785,-3674484.1298,4.36542193651199
"528309","528309",16175284.9785,-3674484.1298,16175294.9785,-3674494.1298,3.84079087972641
"528344","528344",16175284.9785,-3674834.1298,16175294.9785,-3674844.1298,3.83521135568619
"528343","528343",16175284.9785,-3674824.1298,16175294.9785,-3674834.1298,3.80431750535965
"528342","528342",16175284.9785,-3674814.1298,16175294.9785,-3674824.1298,3.87900094032288
"528341","528341",16175284.9785,-3674804.1298,16175294.9785,-3674814.1298,3.54064037561417
"528340","528340",16175284.9785,-3674794.1298,16175294.9785,-3674804.1298,3.5411731505394
"528339","528339",16175284.9785,-3674784.1298,16175294.9785,-3674794.1298,4.81593165397644
"528338","528338",16175284.9785,-3674774.1298,16175294.9785,-3674784.1298,7.2232120847702
"528337","528337",16175284.9785,-3674764.1298,16175294.9785,-3674774.1298,8.31856494903565
"528336","528336",16175284.9785,-3674754.1298,16175294.9785,-3674764.1298,7.23101825714111
"528335","528335",16175284.9785,-3674744.1298,16175294.9785,-3674754.1298,5.53057629585266
"528334","528334",16175284.9785,-3674734.1298,16175294.9785,-3674744.1298,4.66019936561584
"528333","528333",16175284.9785,-3674724.1298,16175294.9785,-3674734.1298,4.46883011817932
"528332","528332",16175284.9785,-3674714.1298,16175294.9785,-3674724.1298,4.53680111408234
"528331","528331",16175284.9785,-3674704.1298,16175294.9785,-3674714.1298,4.94793271064758
"528330","528330",16175284.9785,-3674694.1298,16175294.9785,-3674704.1298,5.93985656738281
"528329","528329",16175284.9785,-3674684.1298,16175294.9785,-3674694.1298,6.61759509086609
"528328","528328",16175284.9785,-3674674.1298,16175294.9785,-3674684.1298,6.49514484882355
"528327","528327",16175284.9785,-3674664.1298,16175294.9785,-3674674.1298,5.80834812164307
"528326","528326",16175284.9785,-3674654.1298,16175294.9785,-3674664.1298,4.97995240211487
"528325","528325",16175284.9785,-3674644.1298,16175294.9785,-3674654.1298,4.46093332290649
"528324","528324",16175284.9785,-3674634.1298,16175294.9785,-3674644.1298,4.51244210720062
"528323","528323",16175284.9785,-3674624.1298,16175294.9785,-3674634.1298,3.96453085184097
"528322","528322",16175284.9785,-3674614.1298,16175294.9785,-3674624.1298,3.29679512500763
"528321","528321",16175284.9785,-3674604.1298,16175294.9785,-3674614.1298,2.96479416847229
"528320","528320",16175284.9785,-3674594.1298,16175294.9785,-3674604.1298,2.90040775060654
"528319","528319",16175284.9785,-3674584.1298,16175294.9785,-3674594.1298,3.273867623806
"528318","528318",16175284.9785,-3674574.1298,16175294.9785,-3674584.1298,4.15715198755264
"528317","528317",16175284.9785,-3674564.1298,16175294.9785,-3674574.1298,5.52968869686127
"528316","528316",16175284.9785,-3674554.1298,16175294.9785,-3674564.1298,6.1129432964325
"528315","528315",16175284.9785,-3674544.1298,16175294.9785,-3674554.1298,5.45105232238769
"528314","528314",16175284.9785,-3674534.1298,16175294.9785,-3674544.1298,4.36350608110428
"528313","528313",16175284.9785,-3674524.1298,16175294.9785,-3674534.1298,3.05788028478622
"528312","528312",16175284.9785,-3674514.1298,16175294.9785,-3674524.1298,2.30150062680244
"528311","528311",16175284.9785,-3674504.1298,16175294.9785,-3674514.1298,2.02395642995834
"528310","528310",16175284.9785,-3674494.1298,16175294.9785,-3674504.1298,2.74563892126083
"528345","528345",16175284.9785,-3674844.1298,16175294.9785,-3674854.1298,4.00165280342102
"528346","528346",16175284.9785,-3674854.1298,16175294.9785,-3674864.1298,3.96509196519852
"528347","528347",16175284.9785,-3674864.1298,16175294.9785,-3674874.1298,3.65326900959015
"528348","528348",16175284.9785,-3674874.1298,16175294.9785,-3674884.1298,3.55383457899094
"528349","528349",16175284.9785,-3674884.1298,16175294.9785,-3674894.1298,3.67646507024765
"528350","528350",16175284.9785,-3674894.1298,16175294.9785,-3674904.1298,3.83287440299988
"528351","528351",16175284.9785,-3674904.1298,16175294.9785,-3674914.1298,4.2652244591713
"528352","528352",16175284.9785,-3674914.1298,16175294.9785,-3674924.1298,5.12591035842896
"528353","528353",16175284.9785,-3674924.1298,16175294.9785,-3674934.1298,5.5572213602066
"528354","528354",16175284.9785,-3674934.1298,16175294.9785,-3674944.1298,5.12573043823242
"528355","528355",16175284.9785,-3674944.1298,16175294.9785,-3674954.1298,4.63434220314026
"528356","528356",16175284.9785,-3674954.1298,16175294.9785,-3674964.1298,4.48500031471252
"528357","528357",16175284.9785,-3674964.1298,16175294.9785,-3674974.1298,3.75945949792862
"528358","528358",16175284.9785,-3674974.1298,16175294.9785,-3674984.1298,2.36187638044357
"528359","528359",16175284.9785,-3674984.1298,16175294.9785,-3674994.1298,1.82119077920914
"528360","528360",16175284.9785,-3674994.1298,16175294.9785,-3675004.1298,2.8258304142952
"528395","528395",16175284.9785,-3675344.1298,16175294.9785,-3675354.1298,4.90207217693329
"528394","528394",16175284.9785,-3675334.1298,16175294.9785,-3675344.1298,4.74225597858429
