fid,id,left,top,right,bottom,row_index,col_index,ALS_30m_46mean
"42118","42118",338473.875535156,6534175.8492533,338503.875535156,6534145.8492533,"257","130",4.26000722050667
"42119","42119",338473.875535156,6534145.8492533,338503.875535156,6534115.8492533,"258","130",4.81308099846045
"42120","42120",338473.875535156,6534115.8492533,338503.875535156,6534085.8492533,"259","130",4.67847106671996
"42121","42121",338473.875535156,6534085.8492533,338503.875535156,6534055.8492533,"260","130",1.95633842243089
"42122","42122",338473.875535156,6534055.8492533,338503.875535156,6534025.8492533,"261","130",2.13297057317363
"42123","42123",338473.875535156,6534025.8492533,338503.875535156,6533995.8492533,"262","130",1.60251132716735
"42124","42124",338473.875535156,6533995.8492533,338503.875535156,6533965.8492533,"263","130",2.75148422638575
"42125","42125",338473.875535156,6533965.8492533,338503.875535156,6533935.8492533,"264","130",1.65705341036949
"42126","42126",338473.875535156,6533935.8492533,338503.875535156,6533905.8492533,"265","130",3.55704376786947
"42127","42127",338473.875535156,6533905.8492533,338503.875535156,6533875.8492533,"266","130",1.25222148743976
"42128","42128",338473.875535156,6533875.8492533,338503.875535156,6533845.8492533,"267","130",0.714717383466454
"42129","42129",338473.875535156,6533845.8492533,338503.875535156,6533815.8492533,"268","130",2.04539794562591
"42130","42130",338473.875535156,6533815.8492533,338503.875535156,6533785.8492533,"269","130",2.12050668492913
"42131","42131",338473.875535156,6533785.8492533,338503.875535156,6533755.8492533,"270","130",3.17181018600861
"42132","42132",338473.875535156,6533755.8492533,338503.875535156,6533725.8492533,"271","130",3.77834767536985
"42133","42133",338473.875535156,6533725.8492533,338503.875535156,6533695.8492533,"272","130",2.90329925460948
"42134","42134",338473.875535156,6533695.8492533,338503.875535156,6533665.8492533,"273","130",3.64785935656892
"42135","42135",338473.875535156,6533665.8492533,338503.875535156,6533635.8492533,"274","130",4.12962579932478
"42136","42136",338473.875535156,6533635.8492533,338503.875535156,6533605.8492533,"275","130",2.30851197754343
"42137","42137",338473.875535156,6533605.8492533,338503.875535156,6533575.8492533,"276","130",1.29307471751339
"42138","42138",338473.875535156,6533575.8492533,338503.875535156,6533545.8492533,"277","130",1.87525703739789
"42139","42139",338473.875535156,6533545.8492533,338503.875535156,6533515.8492533,"278","130",2.05515999275777
"42140","42140",338473.875535156,6533515.8492533,338503.875535156,6533485.8492533,"279","130",1.65116977286008
"42141","42141",338473.875535156,6533485.8492533,338503.875535156,6533455.8492533,"280","130",4.07820686658224
"42142","42142",338473.875535156,6533455.8492533,338503.875535156,6533425.8492533,"281","130",4.87582453979386
"42143","42143",338473.875535156,6533425.8492533,338503.875535156,6533395.8492533,"282","130",4.66271799756421
"42144","42144",338473.875535156,6533395.8492533,338503.875535156,6533365.8492533,"283","130",3.27135791218943
"42145","42145",338473.875535156,6533365.8492533,338503.875535156,6533335.8492533,"284","130",3.14870249225034
"42146","42146",338473.875535156,6533335.8492533,338503.875535156,6533305.8492533,"285","130",3.6658574740092
"42147","42147",338473.875535156,6533305.8492533,338503.875535156,6533275.8492533,"286","130",3.98687327471044
"42148","42148",338473.875535156,6533275.8492533,338503.875535156,6533245.8492533,"287","130",2.31701366600063
"42149","42149",338473.875535156,6533245.8492533,338503.875535156,6533215.8492533,"288","130",4.47928213626146
"42150","42150",338473.875535156,6533215.8492533,338503.875535156,6533185.8492533,"289","130",5.2125265503592
"42151","42151",338473.875535156,6533185.8492533,338503.875535156,6533155.8492533,"290","130",3.98534714460373
"42152","42152",338473.875535156,6533155.8492533,338503.875535156,6533125.8492533,"291","130",4.07934505403042
"42153","42153",338473.875535156,6533125.8492533,338503.875535156,6533095.8492533,"292","130",2.39729254408015
"42154","42154",338473.875535156,6533095.8492533,338503.875535156,6533065.8492533,"293","130",3.57052254339059
"42155","42155",338473.875535156,6533065.8492533,338503.875535156,6533035.8492533,"294","130",4.25864740272363
"42156","42156",338473.875535156,6533035.8492533,338503.875535156,6533005.8492533,"295","130",5.0098779434628
"42157","42157",338473.875535156,6533005.8492533,338503.875535156,6532975.8492533,"296","130",2.55468649813698
"42158","42158",338473.875535156,6532975.8492533,338503.875535156,6532945.8492533,"297","130",0.940787715804246
"42159","42159",338473.875535156,6532945.8492533,338503.875535156,6532915.8492533,"298","130",1.94389265431298
"42160","42160",338473.875535156,6532915.8492533,338503.875535156,6532885.8492533,"299","130",4.27270718349351
"42161","42161",338473.875535156,6532885.8492533,338503.875535156,6532855.8492533,"300","130",3.93969364548723
"42162","42162",338473.875535156,6532855.8492533,338503.875535156,6532825.8492533,"301","130",1.30171535318096
"42163","42163",338473.875535156,6532825.8492533,338503.875535156,6532795.8492533,"302","130",1.56615441918373
"42164","42164",338473.875535156,6532795.8492533,338503.875535156,6532765.8492533,"303","130",2.45085687359174
"42165","42165",338473.875535156,6532765.8492533,338503.875535156,6532735.8492533,"304","130",4.19133464111222
"42166","42166",338473.875535156,6532735.8492533,338503.875535156,6532705.8492533,"305","130",2.01384125214484
"42167","42167",338473.875535156,6532705.8492533,338503.875535156,6532675.8492533,"306","130",3.50063639707035
"42168","42168",338473.875535156,6532675.8492533,338503.875535156,6532645.8492533,"307","130",3.64830403122637
"42169","42169",338473.875535156,6532645.8492533,338503.875535156,6532615.8492533,"308","130",3.52831357445982
"42170","42170",338473.875535156,6532615.8492533,338503.875535156,6532585.8492533,"309","130",4.29870144453314
"42171","42171",338473.875535156,6532585.8492533,338503.875535156,6532555.8492533,"310","130",4.25114803512891
"42172","42172",338473.875535156,6532555.8492533,338503.875535156,6532525.8492533,"311","130",1.96537362460461
"42173","42173",338473.875535156,6532525.8492533,338503.875535156,6532495.8492533,"312","130",4.59090708750818
"42174","42174",338473.875535156,6532495.8492533,338503.875535156,6532465.8492533,"313","130",3.9443275008599
"42175","42175",338473.875535156,6532465.8492533,338503.875535156,6532435.8492533,"314","130",3.18265896704462
"42176","42176",338473.875535156,6532435.8492533,338503.875535156,6532405.8492533,"315","130",2.15594583893816
"42177","42177",338473.875535156,6532405.8492533,338503.875535156,6532375.8492533,"316","130",0.609210296248396
"42178","42178",338473.875535156,6532375.8492533,338503.875535156,6532345.8492533,"317","130",0.898375962587694
"42179","42179",338473.875535156,6532345.8492533,338503.875535156,6532315.8492533,"318","130",5.37058441824383
"42180","42180",338473.875535156,6532315.8492533,338503.875535156,6532285.8492533,"319","130",4.45290596763809
"42438","42438",338503.875535156,6534235.8492533,338533.875535156,6534205.8492533,"255","131",3.34224915638482
"42439","42439",338503.875535156,6534205.8492533,338533.875535156,6534175.8492533,"256","131",3.16184268997775
"42440","42440",338503.875535156,6534175.8492533,338533.875535156,6534145.8492533,"257","131",3.78729762739605
"42441","42441",338503.875535156,6534145.8492533,338533.875535156,6534115.8492533,"258","131",4.14619816886054
"42442","42442",338503.875535156,6534115.8492533,338533.875535156,6534085.8492533,"259","131",3.15378201994631
"42443","42443",338503.875535156,6534085.8492533,338533.875535156,6534055.8492533,"260","131",3.37333161228233
"42444","42444",338503.875535156,6534055.8492533,338533.875535156,6534025.8492533,"261","131",3.59803480899996
"42445","42445",338503.875535156,6534025.8492533,338533.875535156,6533995.8492533,"262","131",2.29573371085856
"42446","42446",338503.875535156,6533995.8492533,338533.875535156,6533965.8492533,"263","131",1.64705180777444
"42447","42447",338503.875535156,6533965.8492533,338533.875535156,6533935.8492533,"264","131",1.32007958900597
"42448","42448",338503.875535156,6533935.8492533,338533.875535156,6533905.8492533,"265","131",2.66237879556086
"42449","42449",338503.875535156,6533905.8492533,338533.875535156,6533875.8492533,"266","131",1.95242871469922
"42450","42450",338503.875535156,6533875.8492533,338533.875535156,6533845.8492533,"267","131",3.09027109358046
"42451","42451",338503.875535156,6533845.8492533,338533.875535156,6533815.8492533,"268","131",2.4127412472003
"42452","42452",338503.875535156,6533815.8492533,338533.875535156,6533785.8492533,"269","131",2.6273244260086
"42453","42453",338503.875535156,6533785.8492533,338533.875535156,6533755.8492533,"270","131",2.69323157959514
"42454","42454",338503.875535156,6533755.8492533,338533.875535156,6533725.8492533,"271","131",2.72636889778905
"42455","42455",338503.875535156,6533725.8492533,338533.875535156,6533695.8492533,"272","131",4.42677201489608
"42456","42456",338503.875535156,6533695.8492533,338533.875535156,6533665.8492533,"273","131",4.61506827314695
"42457","42457",338503.875535156,6533665.8492533,338533.875535156,6533635.8492533,"274","131",5.85037638763587
"42458","42458",338503.875535156,6533635.8492533,338533.875535156,6533605.8492533,"275","131",4.86497359527482
"42459","42459",338503.875535156,6533605.8492533,338533.875535156,6533575.8492533,"276","131",3.99196725308895
"42460","42460",338503.875535156,6533575.8492533,338533.875535156,6533545.8492533,"277","131",3.64710682777895
"42461","42461",338503.875535156,6533545.8492533,338533.875535156,6533515.8492533,"278","131",2.4090447976523
"42462","42462",338503.875535156,6533515.8492533,338533.875535156,6533485.8492533,"279","131",3.88682194054127
"42463","42463",338503.875535156,6533485.8492533,338533.875535156,6533455.8492533,"280","131",2.3503249915772
"42464","42464",338503.875535156,6533455.8492533,338533.875535156,6533425.8492533,"281","131",2.32240569093161
"42465","42465",338503.875535156,6533425.8492533,338533.875535156,6533395.8492533,"282","131",3.92384504894416
"42466","42466",338503.875535156,6533395.8492533,338533.875535156,6533365.8492533,"283","131",4.15324686768982
"42467","42467",338503.875535156,6533365.8492533,338533.875535156,6533335.8492533,"284","131",2.89427054461506
"42468","42468",338503.875535156,6533335.8492533,338533.875535156,6533305.8492533,"285","131",4.97802441272471
"42469","42469",338503.875535156,6533305.8492533,338533.875535156,6533275.8492533,"286","131",4.4889871251252
"42470","42470",338503.875535156,6533275.8492533,338533.875535156,6533245.8492533,"287","131",2.93925452407863
"42471","42471",338503.875535156,6533245.8492533,338533.875535156,6533215.8492533,"288","131",2.55737888508373
"42472","42472",338503.875535156,6533215.8492533,338533.875535156,6533185.8492533,"289","131",4.78955289628771
"42473","42473",338503.875535156,6533185.8492533,338533.875535156,6533155.8492533,"290","131",4.15391199072202
"42474","42474",338503.875535156,6533155.8492533,338533.875535156,6533125.8492533,"291","131",3.2413757024871
"42475","42475",338503.875535156,6533125.8492533,338533.875535156,6533095.8492533,"292","131",3.10217019087738
"42476","42476",338503.875535156,6533095.8492533,338533.875535156,6533065.8492533,"293","131",3.38594773557451
"42477","42477",338503.875535156,6533065.8492533,338533.875535156,6533035.8492533,"294","131",3.7910110174285
"42478","42478",338503.875535156,6533035.8492533,338533.875535156,6533005.8492533,"295","131",3.86794217288494
"42479","42479",338503.875535156,6533005.8492533,338533.875535156,6532975.8492533,"296","131",2.95009703361326
"42480","42480",338503.875535156,6532975.8492533,338533.875535156,6532945.8492533,"297","131",4.45172404037582
"42481","42481",338503.875535156,6532945.8492533,338533.875535156,6532915.8492533,"298","131",2.67777366380725
"42482","42482",338503.875535156,6532915.8492533,338533.875535156,6532885.8492533,"299","131",1.16287093458076
"42483","42483",338503.875535156,6532885.8492533,338533.875535156,6532855.8492533,"300","131",0.625201076705837
"42484","42484",338503.875535156,6532855.8492533,338533.875535156,6532825.8492533,"301","131",0.830310834878021
"42485","42485",338503.875535156,6532825.8492533,338533.875535156,6532795.8492533,"302","131",2.9207749753197
"42486","42486",338503.875535156,6532795.8492533,338533.875535156,6532765.8492533,"303","131",2.47349412318733
"42487","42487",338503.875535156,6532765.8492533,338533.875535156,6532735.8492533,"304","131",4.90373848756154
"42488","42488",338503.875535156,6532735.8492533,338533.875535156,6532705.8492533,"305","131",1.26857068012158
"42489","42489",338503.875535156,6532705.8492533,338533.875535156,6532675.8492533,"306","131",2.7672077103787
"42490","42490",338503.875535156,6532675.8492533,338533.875535156,6532645.8492533,"307","131",3.28675035191907
"42491","42491",338503.875535156,6532645.8492533,338533.875535156,6532615.8492533,"308","131",3.73677122480339
"42492","42492",338503.875535156,6532615.8492533,338533.875535156,6532585.8492533,"309","131",3.27201698889335
"42493","42493",338503.875535156,6532585.8492533,338533.875535156,6532555.8492533,"310","131",4.13141716137528
"42494","42494",338503.875535156,6532555.8492533,338533.875535156,6532525.8492533,"311","131",2.56565731565158
"42495","42495",338503.875535156,6532525.8492533,338533.875535156,6532495.8492533,"312","131",3.11683008198937
"42496","42496",338503.875535156,6532495.8492533,338533.875535156,6532465.8492533,"313","131",1.99236544066005
"42497","42497",338503.875535156,6532465.8492533,338533.875535156,6532435.8492533,"314","131",1.51772387176752
"42498","42498",338503.875535156,6532435.8492533,338533.875535156,6532405.8492533,"315","131",0.674136963871618
"42499","42499",338503.875535156,6532405.8492533,338533.875535156,6532375.8492533,"316","131",0.9916843446013
"42500","42500",338503.875535156,6532375.8492533,338533.875535156,6532345.8492533,"317","131",1.24068310640752
"42501","42501",338503.875535156,6532345.8492533,338533.875535156,6532315.8492533,"318","131",3.30345580408971
"42502","42502",338503.875535156,6532315.8492533,338533.875535156,6532285.8492533,"319","131",3.18469011156671
"42760","42760",338533.875535156,6534235.8492533,338563.875535156,6534205.8492533,"255","132",4.64783054993348
"42761","42761",338533.875535156,6534205.8492533,338563.875535156,6534175.8492533,"256","132",4.92573659168349
"42762","42762",338533.875535156,6534175.8492533,338563.875535156,6534145.8492533,"257","132",5.40553581708007
"42763","42763",338533.875535156,6534145.8492533,338563.875535156,6534115.8492533,"258","132",4.57902250534958
"42764","42764",338533.875535156,6534115.8492533,338563.875535156,6534085.8492533,"259","132",5.02303078333537
"42765","42765",338533.875535156,6534085.8492533,338563.875535156,6534055.8492533,"260","132",4.10660253842672
"42766","42766",338533.875535156,6534055.8492533,338563.875535156,6534025.8492533,"261","132",4.27209532992707
"42767","42767",338533.875535156,6534025.8492533,338563.875535156,6533995.8492533,"262","132",4.01272149377399
"42768","42768",338533.875535156,6533995.8492533,338563.875535156,6533965.8492533,"263","132",4.00296344763703
"42769","42769",338533.875535156,6533965.8492533,338563.875535156,6533935.8492533,"264","132",3.87995362665918
"42770","42770",338533.875535156,6533935.8492533,338563.875535156,6533905.8492533,"265","132",3.76624494102266
"42771","42771",338533.875535156,6533905.8492533,338563.875535156,6533875.8492533,"266","132",3.70669453084469
"42772","42772",338533.875535156,6533875.8492533,338563.875535156,6533845.8492533,"267","132",3.80730347997612
"42773","42773",338533.875535156,6533845.8492533,338563.875535156,6533815.8492533,"268","132",3.3897535789344
"42774","42774",338533.875535156,6533815.8492533,338563.875535156,6533785.8492533,"269","132",3.75535817960898
"42775","42775",338533.875535156,6533785.8492533,338563.875535156,6533755.8492533,"270","132",4.07428749475214
"42776","42776",338533.875535156,6533755.8492533,338563.875535156,6533725.8492533,"271","132",3.07163328071435
"42777","42777",338533.875535156,6533725.8492533,338563.875535156,6533695.8492533,"272","132",5.53155664609538
"42778","42778",338533.875535156,6533695.8492533,338563.875535156,6533665.8492533,"273","132",7.48552148792479
"42779","42779",338533.875535156,6533665.8492533,338563.875535156,6533635.8492533,"274","132",6.27899373299546
"42780","42780",338533.875535156,6533635.8492533,338563.875535156,6533605.8492533,"275","132",5.47088064981831
"42781","42781",338533.875535156,6533605.8492533,338563.875535156,6533575.8492533,"276","132",5.31957776162359
"42782","42782",338533.875535156,6533575.8492533,338563.875535156,6533545.8492533,"277","132",4.72021951940325
"42783","42783",338533.875535156,6533545.8492533,338563.875535156,6533515.8492533,"278","132",4.67636784354846
"42784","42784",338533.875535156,6533515.8492533,338563.875535156,6533485.8492533,"279","132",5.41787653783957
"42785","42785",338533.875535156,6533485.8492533,338563.875535156,6533455.8492533,"280","132",3.29053185353676
"42786","42786",338533.875535156,6533455.8492533,338563.875535156,6533425.8492533,"281","132",3.40182190696398
"42787","42787",338533.875535156,6533425.8492533,338563.875535156,6533395.8492533,"282","132",2.16925005604823
"42788","42788",338533.875535156,6533395.8492533,338563.875535156,6533365.8492533,"283","132",2.35454815737075
"42789","42789",338533.875535156,6533365.8492533,338563.875535156,6533335.8492533,"284","132",2.87117466360331
"42790","42790",338533.875535156,6533335.8492533,338563.875535156,6533305.8492533,"285","132",5.43771682361762
"42791","42791",338533.875535156,6533305.8492533,338563.875535156,6533275.8492533,"286","132",2.8537351439231
"42792","42792",338533.875535156,6533275.8492533,338563.875535156,6533245.8492533,"287","132",3.7410056093004
"42793","42793",338533.875535156,6533245.8492533,338563.875535156,6533215.8492533,"288","132",4.16515659984615
"42794","42794",338533.875535156,6533215.8492533,338563.875535156,6533185.8492533,"289","132",3.72043449249532
"42795","42795",338533.875535156,6533185.8492533,338563.875535156,6533155.8492533,"290","132",3.18962266789542
"42796","42796",338533.875535156,6533155.8492533,338563.875535156,6533125.8492533,"291","132",5.3668773595492
"42797","42797",338533.875535156,6533125.8492533,338563.875535156,6533095.8492533,"292","132",4.30992720411883
"42798","42798",338533.875535156,6533095.8492533,338563.875535156,6533065.8492533,"293","132",4.74471237156126
"42799","42799",338533.875535156,6533065.8492533,338563.875535156,6533035.8492533,"294","132",3.33829220765167
"42800","42800",338533.875535156,6533035.8492533,338563.875535156,6533005.8492533,"295","132",4.24671636899312
"42801","42801",338533.875535156,6533005.8492533,338563.875535156,6532975.8492533,"296","132",4.42198688156075
"42802","42802",338533.875535156,6532975.8492533,338563.875535156,6532945.8492533,"297","132",6.8638362017605
"42803","42803",338533.875535156,6532945.8492533,338563.875535156,6532915.8492533,"298","132",5.89772532549169
"42804","42804",338533.875535156,6532915.8492533,338563.875535156,6532885.8492533,"299","132",2.67153526787957
"42805","42805",338533.875535156,6532885.8492533,338563.875535156,6532855.8492533,"300","132",1.19902128210291
"42806","42806",338533.875535156,6532855.8492533,338563.875535156,6532825.8492533,"301","132",0.349553695937826
"42807","42807",338533.875535156,6532825.8492533,338563.875535156,6532795.8492533,"302","132",1.24657473486745
"42808","42808",338533.875535156,6532795.8492533,338563.875535156,6532765.8492533,"303","132",1.56199435037043
"42809","42809",338533.875535156,6532765.8492533,338563.875535156,6532735.8492533,"304","132",3.4097316068742
"42810","42810",338533.875535156,6532735.8492533,338563.875535156,6532705.8492533,"305","132",3.23907238894039
"42811","42811",338533.875535156,6532705.8492533,338563.875535156,6532675.8492533,"306","132",3.01354469650322
"42812","42812",338533.875535156,6532675.8492533,338563.875535156,6532645.8492533,"307","132",2.63510132342577
"42813","42813",338533.875535156,6532645.8492533,338563.875535156,6532615.8492533,"308","132",4.22108147607909
"42814","42814",338533.875535156,6532615.8492533,338563.875535156,6532585.8492533,"309","132",3.11117541462183
"42815","42815",338533.875535156,6532585.8492533,338563.875535156,6532555.8492533,"310","132",2.5282626047896
"42816","42816",338533.875535156,6532555.8492533,338563.875535156,6532525.8492533,"311","132",3.13243207388454
"42817","42817",338533.875535156,6532525.8492533,338563.875535156,6532495.8492533,"312","132",1.57766983798809
"42818","42818",338533.875535156,6532495.8492533,338563.875535156,6532465.8492533,"313","132",2.73149750240147
"42819","42819",338533.875535156,6532465.8492533,338563.875535156,6532435.8492533,"314","132",2.24757140564422
"42820","42820",338533.875535156,6532435.8492533,338563.875535156,6532405.8492533,"315","132",1.46123502965603
"42821","42821",338533.875535156,6532405.8492533,338563.875535156,6532375.8492533,"316","132",0.778019198655254
"42822","42822",338533.875535156,6532375.8492533,338563.875535156,6532345.8492533,"317","132",0.847097241340412
"42823","42823",338533.875535156,6532345.8492533,338563.875535156,6532315.8492533,"318","132",2.35475360174974
"42824","42824",338533.875535156,6532315.8492533,338563.875535156,6532285.8492533,"319","132",2.73526848789238
"43082","43082",338563.875535156,6534235.8492533,338593.875535156,6534205.8492533,"255","133",2.89397193596838
"43083","43083",338563.875535156,6534205.8492533,338593.875535156,6534175.8492533,"256","133",2.21958406345712
"43084","43084",338563.875535156,6534175.8492533,338593.875535156,6534145.8492533,"257","133",2.46219374620252
"43085","43085",338563.875535156,6534145.8492533,338593.875535156,6534115.8492533,"258","133",2.90568736970425
"43086","43086",338563.875535156,6534115.8492533,338593.875535156,6534085.8492533,"259","133",2.99906208174096
"43087","43087",338563.875535156,6534085.8492533,338593.875535156,6534055.8492533,"260","133",1.85652386708392
"43088","43088",338563.875535156,6534055.8492533,338593.875535156,6534025.8492533,"261","133",1.36935434553358
"43089","43089",338563.875535156,6534025.8492533,338593.875535156,6533995.8492533,"262","133",3.94465721484688
"43090","43090",338563.875535156,6533995.8492533,338593.875535156,6533965.8492533,"263","133",3.25738929768403
"43091","43091",338563.875535156,6533965.8492533,338593.875535156,6533935.8492533,"264","133",4.35857315970792
"43092","43092",338563.875535156,6533935.8492533,338593.875535156,6533905.8492533,"265","133",3.22010572241412
"43093","43093",338563.875535156,6533905.8492533,338593.875535156,6533875.8492533,"266","133",2.99427517162429
"43094","43094",338563.875535156,6533875.8492533,338593.875535156,6533845.8492533,"267","133",2.11941079098317
"43095","43095",338563.875535156,6533845.8492533,338593.875535156,6533815.8492533,"268","133",1.75398935854435
"43096","43096",338563.875535156,6533815.8492533,338593.875535156,6533785.8492533,"269","133",2.60756671008137
"43097","43097",338563.875535156,6533785.8492533,338593.875535156,6533755.8492533,"270","133",2.90482982082499
"43098","43098",338563.875535156,6533755.8492533,338593.875535156,6533725.8492533,"271","133",1.91052810220255
"43099","43099",338563.875535156,6533725.8492533,338593.875535156,6533695.8492533,"272","133",3.43958560529682
"43100","43100",338563.875535156,6533695.8492533,338593.875535156,6533665.8492533,"273","133",3.31171147614717
"43101","43101",338563.875535156,6533665.8492533,338593.875535156,6533635.8492533,"274","133",4.6009591731098
"43102","43102",338563.875535156,6533635.8492533,338593.875535156,6533605.8492533,"275","133",3.72834768798616
"43103","43103",338563.875535156,6533605.8492533,338593.875535156,6533575.8492533,"276","133",2.75626227239768
"43104","43104",338563.875535156,6533575.8492533,338593.875535156,6533545.8492533,"277","133",5.52224407040411
"43105","43105",338563.875535156,6533545.8492533,338593.875535156,6533515.8492533,"278","133",6.76784530507194
"43106","43106",338563.875535156,6533515.8492533,338593.875535156,6533485.8492533,"279","133",6.17246891008483
"43107","43107",338563.875535156,6533485.8492533,338593.875535156,6533455.8492533,"280","133",3.59252356575595
"43108","43108",338563.875535156,6533455.8492533,338593.875535156,6533425.8492533,"281","133",1.94225480395059
"43109","43109",338563.875535156,6533425.8492533,338593.875535156,6533395.8492533,"282","133",2.33986718335085
"43110","43110",338563.875535156,6533395.8492533,338593.875535156,6533365.8492533,"283","133",0.893035473488271
"43111","43111",338563.875535156,6533365.8492533,338593.875535156,6533335.8492533,"284","133",2.23065328972207
"43112","43112",338563.875535156,6533335.8492533,338593.875535156,6533305.8492533,"285","133",4.60089906156063
"43113","43113",338563.875535156,6533305.8492533,338593.875535156,6533275.8492533,"286","133",2.46783613681793
"43114","43114",338563.875535156,6533275.8492533,338593.875535156,6533245.8492533,"287","133",3.91269902394878
"43115","43115",338563.875535156,6533245.8492533,338593.875535156,6533215.8492533,"288","133",3.26247017701467
"43116","43116",338563.875535156,6533215.8492533,338593.875535156,6533185.8492533,"289","133",3.78660079929564
"43117","43117",338563.875535156,6533185.8492533,338593.875535156,6533155.8492533,"290","133",2.89636931816737
"43118","43118",338563.875535156,6533155.8492533,338593.875535156,6533125.8492533,"291","133",5.49296087563038
"43119","43119",338563.875535156,6533125.8492533,338593.875535156,6533095.8492533,"292","133",4.82492084761461
"43120","43120",338563.875535156,6533095.8492533,338593.875535156,6533065.8492533,"293","133",2.91748288187716
"43121","43121",338563.875535156,6533065.8492533,338593.875535156,6533035.8492533,"294","133",3.33807688421673
"43122","43122",338563.875535156,6533035.8492533,338593.875535156,6533005.8492533,"295","133",3.45336270491282
"43123","43123",338563.875535156,6533005.8492533,338593.875535156,6532975.8492533,"296","133",3.11355431195762
"43124","43124",338563.875535156,6532975.8492533,338593.875535156,6532945.8492533,"297","133",4.57647792120775
"43125","43125",338563.875535156,6532945.8492533,338593.875535156,6532915.8492533,"298","133",5.92418724093172
"43126","43126",338563.875535156,6532915.8492533,338593.875535156,6532885.8492533,"299","133",2.38084270409412
"43127","43127",338563.875535156,6532885.8492533,338593.875535156,6532855.8492533,"300","133",4.34631210345361
"43128","43128",338563.875535156,6532855.8492533,338593.875535156,6532825.8492533,"301","133",2.12493473838601
"43129","43129",338563.875535156,6532825.8492533,338593.875535156,6532795.8492533,"302","133",0.4906054418741
"43130","43130",338563.875535156,6532795.8492533,338593.875535156,6532765.8492533,"303","133",0.455332439032694
"43131","43131",338563.875535156,6532765.8492533,338593.875535156,6532735.8492533,"304","133",1.48262607172132
"43132","43132",338563.875535156,6532735.8492533,338593.875535156,6532705.8492533,"305","133",4.19588742507829
"43133","43133",338563.875535156,6532705.8492533,338593.875535156,6532675.8492533,"306","133",2.93116176664001
"43134","43134",338563.875535156,6532675.8492533,338593.875535156,6532645.8492533,"307","133",1.6357363225768
"43135","43135",338563.875535156,6532645.8492533,338593.875535156,6532615.8492533,"308","133",3.72931106732951
"43136","43136",338563.875535156,6532615.8492533,338593.875535156,6532585.8492533,"309","133",1.62541228834954
"43137","43137",338563.875535156,6532585.8492533,338593.875535156,6532555.8492533,"310","133",1.17092283190694
"43138","43138",338563.875535156,6532555.8492533,338593.875535156,6532525.8492533,"311","133",3.35313945723904
"43139","43139",338563.875535156,6532525.8492533,338593.875535156,6532495.8492533,"312","133",2.30268494243423
"43140","43140",338563.875535156,6532495.8492533,338593.875535156,6532465.8492533,"313","133",3.54308968057235
"43141","43141",338563.875535156,6532465.8492533,338593.875535156,6532435.8492533,"314","133",4.56127051770687
"43142","43142",338563.875535156,6532435.8492533,338593.875535156,6532405.8492533,"315","133",5.55769201907847
"43143","43143",338563.875535156,6532405.8492533,338593.875535156,6532375.8492533,"316","133",6.16952043735319
"43144","43144",338563.875535156,6532375.8492533,338593.875535156,6532345.8492533,"317","133",1.26303213952316
"43145","43145",338563.875535156,6532345.8492533,338593.875535156,6532315.8492533,"318","133",1.56500432363815
"43146","43146",338563.875535156,6532315.8492533,338593.875535156,6532285.8492533,"319","133",3.69292968618191
"43404","43404",338593.875535156,6534235.8492533,338623.875535156,6534205.8492533,"255","134",4.16788961790211
"43405","43405",338593.875535156,6534205.8492533,338623.875535156,6534175.8492533,"256","134",3.57278087804715
"43406","43406",338593.875535156,6534175.8492533,338623.875535156,6534145.8492533,"257","134",1.77562238103814
"43407","43407",338593.875535156,6534145.8492533,338623.875535156,6534115.8492533,"258","134",3.60460539764828
"43408","43408",338593.875535156,6534115.8492533,338623.875535156,6534085.8492533,"259","134",1.64759589458505
"43409","43409",338593.875535156,6534085.8492533,338623.875535156,6534055.8492533,"260","134",1.60740530979302
"43410","43410",338593.875535156,6534055.8492533,338623.875535156,6534025.8492533,"261","134",1.59061759564612
"43411","43411",338593.875535156,6534025.8492533,338623.875535156,6533995.8492533,"262","134",3.11433974693219
"43412","43412",338593.875535156,6533995.8492533,338623.875535156,6533965.8492533,"263","134",3.0537533240517
"43413","43413",338593.875535156,6533965.8492533,338623.875535156,6533935.8492533,"264","134",1.51178643258082
"43414","43414",338593.875535156,6533935.8492533,338623.875535156,6533905.8492533,"265","134",2.43330134269264
"43415","43415",338593.875535156,6533905.8492533,338623.875535156,6533875.8492533,"266","134",2.66055245811741
"43416","43416",338593.875535156,6533875.8492533,338623.875535156,6533845.8492533,"267","134",0.627875516178707
"43417","43417",338593.875535156,6533845.8492533,338623.875535156,6533815.8492533,"268","134",0.838729882136815
"43418","43418",338593.875535156,6533815.8492533,338623.875535156,6533785.8492533,"269","134",0.949612411790424
"43419","43419",338593.875535156,6533785.8492533,338623.875535156,6533755.8492533,"270","134",2.30266127081381
"43420","43420",338593.875535156,6533755.8492533,338623.875535156,6533725.8492533,"271","134",2.41312877628538
"43421","43421",338593.875535156,6533725.8492533,338623.875535156,6533695.8492533,"272","134",3.7036441658934
"43422","43422",338593.875535156,6533695.8492533,338623.875535156,6533665.8492533,"273","134",0.780960362452186
"43423","43423",338593.875535156,6533665.8492533,338623.875535156,6533635.8492533,"274","134",2.78017559231983
"43424","43424",338593.875535156,6533635.8492533,338623.875535156,6533605.8492533,"275","134",4.79476623925898
