ALS,CNN
1.21290624141693,1.31628251075745
0.944456994533539,1.19684672355652
0.203177198767662,0.364467024803162
3.3261079788208,3.32694935798645
0.290153920650482,0.60006856918335
1.68925964832306,2.23393702507019
3.33538675308228,3.16131186485291
1.43185436725616,1.92593097686768
3.28080105781555,2.64854001998901
3.12845396995544,3.05371785163879
1.73354494571686,1.83692741394043
1.9604229927063,1.6858241558075
0.458935052156448,1.3239232301712
0.684692978858948,0.792147755622864
3.29602766036987,2.94443106651306
1.04441821575165,1.49930095672607
1.62848281860352,1.79256653785706
2.12472867965698,1.93774199485779
0.472309619188309,0.899876594543457
0.206749588251114,0.548856556415558
3.05862045288086,2.55638647079468
1.15213656425476,1.25877690315247
3.32443428039551,2.58016872406006
2.67195343971252,2.23110246658325
2.88033318519592,2.33588576316833
6.60522365570068,6.61292314529419
1.37441372871399,1.15030479431152
3.26609420776367,3.21874094009399
2.81095194816589,2.93155813217163
1.72153174877167,2.07434773445129
4.24972772598267,3.67868232727051
1.71878063678741,1.36695003509521
0.658912599086761,1.13965737819672
3.5422248840332,3.24280619621277
2.21719646453857,1.9805965423584
2.26961159706116,2.54363059997559
3.8773820400238,4.96384191513062
1.7882936000824,1.82199263572693
0.175956338644028,0.525443911552429
0.348867326974869,0.678886651992798
5.33624744415283,4.83541250228882
2.42407608032227,2.89091920852661
2.21016716957092,2.67244958877563
5.15854644775391,4.54164600372314
2.06385135650635,1.95221495628357
5.71341848373413,4.91661691665649
0.275770157575607,0.527932822704315
8.60151386260986,6.58090591430664
4.92340803146362,4.58325815200806
0.992788314819336,0.869632661342621
2.84846353530884,2.34974527359009
3.58474898338318,4.20935153961182
2.81104016304016,2.50057315826416
2.80866193771362,2.49375462532043
3.14686894416809,3.19448733329773
2.22918081283569,2.26748251914978
2.66717600822449,2.34168767929077
0.988435804843903,1.04957687854767
1.45501935482025,2.05477356910706
4.54880905151367,4.31755113601685
2.52951121330261,2.64770531654358
9.45122051239014,6.83619260787964
3.07690620422363,3.20544958114624
1.17721927165985,1.32069456577301
2.83027958869934,3.12856817245483
3.68944764137268,2.0283420085907
1.56849002838135,1.09068882465363
1.35590648651123,1.49650573730469
0.893358051776886,1.12645816802979
4.14062309265137,3.6412091255188
1.77278995513916,2.11851620674133
2.72744727134705,2.73966288566589
3.95965909957886,4.42970943450928
5.68225049972534,3.85243105888367
2.07102918624878,1.67950224876404
3.49165558815002,3.189777135849
0.21911808848381,0.454442620277405
1.19662249088287,1.23524451255798
2.66825270652771,2.62852644920349
3.83345460891724,2.92191934585571
3.69567966461182,2.85331225395203
3.51304745674133,3.15513944625854
0.43041068315506,0.750432729721069
3.66228795051575,3.75750017166138
2.26755285263062,2.8253231048584
0.257310837507248,0.495364010334015
3.57584261894226,3.54517912864685
2.34523558616638,1.92166256904602
6.09857368469238,4.99327230453491
1.06706392765045,1.04414033889771
1.4848917722702,1.56293845176697
3.93230867385864,4.09733963012695
1.4129524230957,1.57810282707214
1.42712914943695,1.04813885688782
0.44829797744751,0.675169706344604
2.64660167694092,2.84833240509033
1.36679458618164,1.61767792701721
1.48661780357361,2.24384546279907
4.62998580932617,3.63891649246216
2.92100024223328,3.32379770278931
1.69035458564758,1.37264013290405
3.71612691879272,3.25254201889038
2.66839528083801,3.06880760192871
1.58027875423431,1.59246897697449
0.16398361325264,0.357276141643524
3.59164953231812,3.0522186756134
0.244667366147041,0.482462495565414
1.36504197120667,1.95989584922791
4.05101633071899,3.94646620750427
5.65346574783325,4.36799097061157
1.42535138130188,1.24287629127502
0.605992615222931,0.832125008106232
0.127566441893578,0.448756575584412
0.400101661682129,0.822328150272369
2.35482573509216,1.73774099349976
1.56275761127472,1.7845504283905
1.95228374004364,1.77797532081604
4.38780975341797,3.3784487247467
1.5510425567627,1.43491649627686
2.34990191459656,2.41760230064392
4.02920246124268,3.69090008735657
0.129491597414017,0.562683999538422
0.380310356616974,0.77277135848999
0.0550202503800392,0.272473305463791
2.83507895469666,2.88296341896057
4.58303785324097,2.77506184577942
2.55071401596069,2.47129702568054
2.95630025863647,3.08505749702454
3.02987599372864,2.54626727104187
3.81862592697144,3.35162782669067
0.16713684797287,0.64406955242157
3.82514119148254,3.87705850601196
0.0378288403153419,0.27299827337265
0.0915615633130074,0.382564604282379
0.703278243541718,0.770059108734131
0.898131012916565,1.10135054588318
1.60983610153198,1.67645072937012
0.115870647132397,0.35915544629097
1.82155501842499,1.92959666252136
0.0857033506035805,0.390160024166107
1.91856777667999,1.73688936233521
2.77998375892639,2.20195937156677
3.45390200614929,2.70371127128601
1.34022176265717,1.8491952419281
1.26064515113831,1.62743997573853
5.49429893493652,4.75385427474976
2.01921439170837,2.21645426750183
0.926942348480225,2.01196813583374
0.496153563261032,0.714873850345612
5.20028114318848,4.08059310913086
1.60444438457489,1.69634056091309
1.82880175113678,2.27189326286316
5.98838472366333,4.06224822998047
1.67770874500275,1.59790062904358
2.42683815956116,1.88065481185913
1.96618628501892,2.14933514595032
3.00684118270874,3.08266973495483
1.74159598350525,1.65715885162354
3.16714096069336,2.89805889129639
0.735498666763306,1.01450192928314
1.84652316570282,1.2821364402771
2.18563532829285,2.36782193183899
2.35759782791138,2.27486491203308
1.13254547119141,1.4046049118042
1.6225049495697,1.59999990463257
4.19404315948486,3.92902326583862
1.41410779953003,1.47485423088074
1.72969782352448,1.84073066711426
2.50548791885376,2.46299839019775
3.57168436050415,2.79671549797058
2.42910480499268,2.85131859779358
2.03853106498718,2.29849529266357
1.30999326705933,1.80754208564758
4.06463241577148,4.1800537109375
2.61927962303162,2.88863563537598
2.53099417686462,2.96129322052002
1.68428325653076,2.27387142181396
3.22452092170715,3.03836250305176
2.26739811897278,2.1172513961792
2.05246806144714,1.38627994060516
4.64418792724609,3.37254428863525
0.53050696849823,1.08173298835754
3.88247418403625,3.53383255004883
2.78800392150879,2.90812420845032
4.14618110656738,4.45844697952271
1.72082543373108,1.5605161190033
4.58850240707397,3.95891070365906
3.24024891853333,3.24122357368469
1.8999183177948,1.86269593238831
3.19987988471985,3.26476263999939
3.04894948005676,3.11383438110352
1.58874332904816,1.67253875732422
0.640735328197479,0.993882656097412
3.65100979804993,3.64096832275391
0.130217909812927,0.352715969085693
3.24942684173584,3.35831356048584
3.72444796562195,2.47832131385803
1.76358759403229,2.13400554656982
0.259095042943954,0.425345063209534
3.56485676765442,2.61009192466736
2.27071309089661,2.41057085990906
3.83783984184265,2.80301475524902
3.20569777488708,2.31029748916626
1.817742228508,1.67783451080322
2.29574966430664,3.00689649581909
0.000603025779128075,0.266343176364899
2.3787522315979,2.10173034667969
2.04727649688721,2.03686928749084
0.876220881938934,1.35006070137024
0.799278914928436,0.938250303268433
0.458517551422119,0.538167476654053
2.46983480453491,2.70634937286377
1.73905944824219,1.61031675338745
4.98907804489136,4.99735450744629
2.0875039100647,1.81095337867737
1.24312198162079,1.14705491065979
2.85032653808594,2.61156034469604
1.91949963569641,1.54110932350159
1.61592829227448,1.84097027778625
2.82896280288696,2.57933616638184
1.05487501621246,1.45247292518616
0.710687637329102,0.71618789434433
0.365347862243652,0.568055868148804
3.30208086967468,3.66282820701599
2.82731676101685,3.05057454109192
3.16451716423035,2.89274907112122
1.18844854831696,1.32470309734344
3.88329982757568,2.4904682636261
0.630453646183014,0.952477157115936
2.98040223121643,2.55223512649536
4.91118907928467,5.51451635360718
0.240697294473648,0.490870118141174
1.75455331802368,2.12072157859802
2.23333358764648,1.81620311737061
5.92146015167236,4.24501991271973
2.64059352874756,2.35131025314331
2.48744487762451,2.52892780303955
3.10182738304138,3.40646076202393
0.878054261207581,1.32694685459137
1.54438471794128,1.46393549442291
0.293557703495026,0.475237935781479
1.67768776416779,1.85605335235596
0.374290883541107,0.624745786190033
4.80691623687744,4.18258762359619
0.260293453931808,0.520164906978607
0.031278170645237,0.264177739620209
3.39971327781677,3.01640510559082
2.77088332176208,3.33048129081726
4.66140222549438,4.37891817092896
0.939813494682312,0.938355028629303
1.86545789241791,2.00831007957458
1.95434653759003,2.92803072929382
2.44603729248047,2.22698998451233
1.67006695270538,2.31680250167847
3.90691781044006,3.77316546440125
1.73010361194611,1.65634202957153
0.063137948513031,0.338774859905243
3.69775176048279,3.28706240653992
0.974137961864471,0.746617555618286
0.951391041278839,1.07699704170227
2.97914385795593,3.70847773551941
2.71320247650146,2.53462386131287
2.39779710769653,1.5210862159729
0.012081234715879,0.287884652614594
0.419986218214035,2.04218864440918
1.90522849559784,1.97085928916931
2.40951728820801,2.49506187438965
2.98411297798157,3.09316420555115
2.24234509468079,1.9441454410553
2.3126437664032,2.32336378097534
3.9855477809906,3.95767259597778
0.911881148815155,1.22036802768707
3.47972464561462,3.33240365982056
0.930138409137726,1.81067299842834
5.84004163742065,5.4666862487793
3.92952346801758,3.73162746429443
1.71903610229492,1.8351993560791
0.601304888725281,1.13009238243103
1.62270545959473,1.97898149490356
2.52122569084167,2.61816430091858
1.4107551574707,1.44169354438782
2.18156385421753,2.742267370224
0.0298584252595901,0.343188643455505
2.0470860004425,2.74783611297607
5.49512386322021,4.58391857147217
5.25865030288696,5.13160133361816
4.74271774291992,5.32232046127319
0.78057336807251,1.14549744129181
2.44247364997864,2.24080801010132
1.58573794364929,1.70815014839172
0.401979625225067,0.732415318489075
1.38724422454834,1.38918876647949
1.79467678070068,1.88580656051636
2.36674237251282,2.13306045532227
2.2045910358429,2.3051381111145
2.93140935897827,3.46202349662781
0.521000623703003,0.815097808837891
2.18899393081665,1.86859393119812
3.3250687122345,2.74208235740662
0.271885991096497,0.539330959320068
2.51281952857971,2.06513714790344
1.83875095844269,2.30131602287292
3.01451134681702,2.83903121948242
4.17526865005493,3.00218868255615
0.639690041542053,1.00407791137695
3.56322860717773,3.46882224082947
3.32114934921265,3.55035734176636
3.80169653892517,5.03602123260498
2.90978622436523,2.29109835624695
5.98796081542969,4.88420295715332
2.59382247924805,3.00356721878052
0.299474000930786,0.503147482872009
3.86015915870667,2.75628352165222
5.43097162246704,5.58328008651733
0.259660333395004,0.511932492256165
0.629052877426147,0.735170066356659
4.251389503479,2.86242508888245
2.26594662666321,1.65300321578979
1.14155089855194,1.34693741798401
3.91369724273682,3.42712163925171
0.410186499357224,0.697257220745087
1.10297966003418,1.27390241622925
1.5774073600769,1.75208258628845
2.3247766494751,2.81529402732849
1.88475704193115,2.19010829925537
1.01027822494507,1.01861715316772
2.89586925506592,2.49262022972107
2.37712121009827,2.10427212715149
0.439323097467422,0.624645829200745
0.817734122276306,0.848264813423157
1.48613798618317,1.64587473869324
5.0661301612854,2.71511793136597
4.27473402023315,2.88593554496765
3.92483353614807,2.73915863037109
2.78299808502197,2.46490955352783
0.160258784890175,0.427079141139984
3.06060314178467,3.55377721786499
2.5509467124939,2.70071053504944
1.22158253192902,1.40322947502136
0.325953215360641,0.476955533027649
1.59335386753082,1.60489130020142
1.67034196853638,2.09498620033264
1.3689466714859,1.95075011253357
0.553782165050507,0.665190517902374
1.98335683345795,2.29641246795654
1.45411598682404,1.95549607276917
0.0249516293406487,0.279546141624451
2.18089199066162,2.31977725028992
2.80699181556702,2.37651991844177
3.98043155670166,2.73463249206543
1.03404867649078,1.1922699213028
3.68410468101501,3.49573183059692
3.94255185127258,3.612633228302
2.39642286300659,2.23502707481384
0.998796343803406,0.931894779205322
0.0639097169041634,0.517442405223846
0.582925379276276,0.864120960235596
2.39467692375183,2.29549360275269
4.66269826889038,4.52991247177124
0.473972767591476,0.675207912921906
1.06151962280273,1.47362530231476
2.62706780433655,2.11269021034241
3.72102952003479,3.05594658851624
6.06153392791748,5.2856707572937
1.18015539646149,1.06990075111389
3.89746117591858,3.55985808372498
2.05936336517334,2.13188290596008
0.735327839851379,1.03958559036255
0.298064678907394,0.412193447351456
0.997766315937042,1.00856578350067
1.59361553192139,1.6693856716156
5.63260889053345,5.3168830871582
5.88211488723755,4.15526247024536
2.22590279579163,2.09904980659485
0.772213399410248,1.21947419643402
1.97604370117188,2.03328680992126
1.3687127828598,1.6959068775177
1.46413159370422,1.67448759078979
4.25587320327759,3.55644392967224
2.52449345588684,2.34333109855652
1.64732754230499,1.84588932991028
0.0214464608579874,0.335949391126633
0.117850542068481,0.39380732178688
2.67721939086914,2.91245794296265
2.63592433929443,2.13531184196472
1.47122871875763,2.12334370613098
1.93447852134705,1.75380563735962
0.546075284481049,0.910728573799133
0.678322732448578,1.04877090454102
1.8101978302002,1.70249581336975
3.46250700950623,3.01952314376831
2.32592868804932,2.68543481826782
3.04545617103577,2.78126955032349
2.67033171653748,2.88601517677307
0.910795450210571,1.19501876831055
3.50518918037415,2.68749403953552
4.0775465965271,3.14387583732605
4.0488486289978,3.14944911003113
3.83612298965454,3.20042514801025
0,2.31447124481201
1.27963054180145,1.45526194572449
0.437489956617355,0.818924427032471
1.20408761501312,1.50305724143982
6.56761455535889,5.73482656478882
4.70358657836914,5.44348907470703
0.326690971851349,0.740663349628448
2.24005270004272,2.12640190124512
1.53954291343689,1.78350377082825
2.47785353660583,2.36278009414673
2.37624955177307,3.44272375106812
2.24085640907288,2.26149606704712
1.30355882644653,1.64305877685547
0.982636690139771,1.1683406829834
4.30123949050903,3.96253943443298
3.76829361915588,2.98113131523132
4.07037591934204,3.86950945854187
2.23634266853333,1.83992052078247
2.10616683959961,2.03008770942688
0.730488836765289,0.899150967597961
3.39654207229614,2.90562129020691
0.82300877571106,1.10179042816162
2.83242988586426,2.31452417373657
2.64763045310974,2.68010807037354
2.93301653862,3.07163596153259
2.32450342178345,2.10823702812195
0.663869321346283,0.82666277885437
5.98342657089233,4.46656513214111
1.86997640132904,2.78363394737244
2.83842277526855,2.09775924682617
1.54611170291901,2.23472046852112
0.0362388379871845,0.271117806434631
0.786428153514862,0.898626863956451
2.87560248374939,3.06472635269165
3.19782543182373,2.98021268844604
4.60133600234985,4.5605788230896
0.838452637195587,1.06654834747314
0.627593398094177,0.90027904510498
3.50292921066284,2.94530391693115
1.23488998413086,1.6122453212738
2.53979015350342,2.83912587165833
2.24841046333313,2.88458943367004
0.888726353645325,0.770360946655273
1.6963073015213,1.48511946201324
3.34405779838562,2.5221962928772
5.3891429901123,5.08840465545654
5.16231441497803,3.55763244628906
0.786262929439545,0.982869207859039
2.58520603179932,2.6063392162323
1.46515786647797,1.5503716468811
3.54949712753296,3.00928568840027
2.05428552627563,1.89284181594849
3.29434704780579,3.36271572113037
3.5159318447113,3.01500082015991
0.103537358343601,0.355846643447876
3.09002614021301,3.17578220367432
1.82644653320312,1.68855023384094
0.00945496559143066,0.285639703273773
0.654699802398682,0.843937635421753
0.0292669683694839,0.205561101436615
5.68424987792969,5.61979150772095
0.209294676780701,1.37154173851013
2.95638537406921,2.58877897262573
2.5276620388031,2.69736886024475
1.05422413349152,1.43187594413757
2.23522472381592,2.44848704338074
2.73658227920532,2.76929044723511
0.00982467271387577,0.147829174995422
3.13235640525818,2.56876039505005
2.78360867500305,2.8053936958313
3.58496284484863,3.98357129096985
4.7538275718689,4.66696691513062
0.943429589271545,0.937789559364319
0.710028231143951,1.33355641365051
3.08176207542419,2.94528317451477
2.25956130027771,1.72204446792603
6.00335454940796,4.70075416564941
3.69692802429199,3.67482089996338
0.847199141979218,0.967762589454651
0.297481060028076,0.661012291908264
1.11931538581848,1.23124003410339
0.61390632390976,0.967388272285461
1.23523259162903,1.4222948551178
1.45972836017609,1.3779981136322
0.00486460654065013,0.265448540449142
0.240519225597382,0.447133272886276
1.74829041957855,1.74545454978943
3.84720993041992,3.32603693008423
4.7311487197876,4.52628755569458
1.6825098991394,1.38940286636353
1.3570317029953,1.42638111114502
0.152602195739746,0.461377501487732
0.185695677995682,0.375255614519119
0.559119939804077,0.601790070533752
1.52306842803955,1.78055882453918
0.260759681463242,0.466220617294312
4.96344757080078,5.50054883956909
1.87878859043121,2.01725077629089
2.0352258682251,2.88414144515991
3.89988207817078,3.18739604949951
0.779032170772552,0.811256289482117
1.75569081306458,2.1514003276825
2.88801574707031,2.60793471336365
1.37199807167053,1.87167000770569
2.22753310203552,2.21355128288269
2.08402943611145,2.73975467681885
0.239998713135719,0.596522092819214
0.7198486328125,0.863894581794739
1.1155492067337,1.41858649253845
2.63541626930237,2.98569202423096
1.15378487110138,1.50451898574829
1.0073516368866,1.48080146312714
3.67205452919006,3.27487874031067
1.70130395889282,1.6583297252655
3.390221118927,3.25702476501465
0.709228992462158,0.845774173736572
4.68647956848145,4.24208498001099
0.740840315818787,0.981285274028778
0.504814743995667,0.686536908149719
1.35926532745361,1.34619271755219
0.620155274868011,0.849865436553955
2.30002164840698,2.19043350219727
0.536827802658081,0.704314529895782
0.402691334486008,0.640842914581299
2.3232057094574,2.94401168823242
2.52192306518555,2.76727414131165
5.51452112197876,5.39723873138428
3.99691891670227,3.11834192276001
1.37181925773621,1.54878711700439
4.4046950340271,4.67297840118408
4.31154489517212,4.68838787078857
3.48708415031433,2.8089017868042
2.55307102203369,2.00122475624084
1.90050327777863,3.04793119430542
0.197027802467346,0.50221985578537
0.148513361811638,0.542461693286896
5.44388818740845,4.11874485015869
2.5589382648468,2.39658141136169
4.28348207473755,3.7407021522522
0.0726130530238152,0.33966338634491
1.88555538654327,1.88798570632935
0.637391984462738,0.769342422485352
2.21119546890259,2.07524800300598
3.69244146347046,2.75259399414062
1.35509943962097,1.61232948303223
0.718957245349884,1.06331181526184
3.67291808128357,3.08914089202881
2.61621642112732,2.92578077316284
3.44090580940247,2.56727147102356
0.857609152793884,1.08807301521301
1.78025054931641,1.66286468505859
4.58156633377075,4.29046726226807
3.40372943878174,2.72287464141846
2.85891270637512,3.40805912017822
3.52949094772339,3.35267400741577
1.15935087203979,1.42743229866028
1.10841917991638,1.43773555755615
1.81978392601013,2.02417039871216
3.3640124797821,3.4102668762207
0.431359738111496,0.511725604534149
6.12100744247437,4.53895330429077
1.83878016471863,2.11106562614441
0.756735622882843,1.18233489990234
1.11215734481812,0.936012148857117
0.448794633150101,0.789346158504486
1.63066279888153,1.93020081520081
3.09081935882568,3.41921949386597
3.33594417572021,2.11446905136108
0.703485369682312,0.951786756515503
1.3121885061264,1.25600576400757
2.55992746353149,2.21695780754089
1.908567070961,1.78272819519043
1.41712474822998,1.60493159294128
1.30699753761292,1.63653707504272
3.11041975021362,3.10557651519775
2.55351448059082,2.53682065010071
0.461424320936203,0.749970555305481
3.06779432296753,3.02112150192261
0.0116239357739687,0.278809040784836
3.71279501914978,3.08177971839905
1.26507449150085,1.2871458530426
1.48268818855286,1.7374529838562
2.03233170509338,2.02374076843262
1.07783246040344,1.32829415798187
1.83162796497345,2.20369434356689
2.09582662582397,2.46116304397583
4.57309913635254,3.66328763961792
1.94984459877014,2.12453389167786
7.45748043060303,5.88994026184082
1.83246147632599,1.59381985664368
1.07612574100494,1.05096638202667
5.32243824005127,4.02637147903442
1.84253299236298,2.20041418075562
0.666631102561951,1.05769729614258
0.251527786254883,0.515840590000153
0.0412040539085865,1.38491129875183
2.17067623138428,2.24116802215576
0.948667049407959,1.19740569591522
2.28096270561218,2.23288345336914
1.57191371917725,1.43701589107513
1.0505838394165,1.43952178955078
0.0102202836424112,0.288798034191132
1.06983554363251,1.28774130344391
2.06022024154663,1.85610771179199
3.751296043396,2.6938624382019
0.0272847469896078,0.285874307155609
0.683073580265045,0.751601099967957
2.07980227470398,2.44219017028809
5.70390033721924,5.51873970031738
4.23242616653442,4.16448593139648
3.39420413970947,3.28512191772461
4.35335922241211,3.36372566223145
1.84321880340576,1.74364471435547
2.72369313240051,2.15080237388611
2.62614488601685,2.31671357154846
5.56577491760254,4.8559947013855
3.50554442405701,2.80844974517822
4.57314109802246,3.57865929603577
8.18263816833496,5.75299596786499
3.54711985588074,3.2125780582428
3.03369069099426,2.68570780754089
1.66379427909851,1.82176852226257
1.09556949138641,0.904123783111572
0.199887812137604,0.472304970026016
2.90730571746826,3.12557005882263
1.10191166400909,1.23110854625702
3.22421932220459,3.16510581970215
4.44759798049927,3.7145402431488
0.013667544350028,0.303101181983948
0.939057469367981,1.13588094711304
2.78608155250549,3.26531362533569
3.72111988067627,2.84645342826843
3.53562331199646,3.20116186141968
4.38428592681885,3.86932778358459
0.813668727874756,0.852699160575867
0.639043509960175,0.844666421413422
3.15977787971497,2.76219725608826
3.80405402183533,4.50545692443848
2.32700610160828,1.98583269119263
2.6508584022522,2.58712601661682
4.86218166351318,3.31667041778564
4.56183528900146,4.55602216720581
6.3420524597168,3.9898157119751
4.28805923461914,3.74920248985291
0.262092381715775,0.410551965236664
2.50877785682678,2.31891703605652
1.49586868286133,1.53310751914978
0.285828828811646,0.590987145900726
0.111115835607052,0.374090880155563
0.375518888235092,0.497557759284973
0.156683951616287,0.153592944145203
0.173754274845123,0.388087123632431
2.87088871002197,2.31254410743713
1.2622652053833,1.3241925239563
4.2635178565979,4.16904830932617
0.360271573066711,0.482532918453217
2.13707160949707,2.456298828125
1.1186945438385,1.36326360702515
0.404077738523483,0.584948658943176
1.34068131446838,1.30456113815308
0.859519064426422,1.04087805747986
0.399935901165009,0.6997891664505
5.34897994995117,4.07189655303955
2.69517016410828,2.49338960647583
1.44876611232758,1.97556304931641
1.17158532142639,1.55664753913879
1.06542408466339,1.80647611618042
1.3345650434494,1.7819197177887
2.26081442832947,2.36818099021912
2.28017449378967,2.16475439071655
3.26362490653992,2.66392111778259
3.61555051803589,3.17646479606628
1.54457890987396,2.14393019676208
4.30909442901611,3.25937032699585
3.27426505088806,3.05602741241455
1.10190713405609,1.33302104473114
3.45103240013123,2.37140488624573
0.739006102085114,0.849401116371155
1.81651198863983,1.74739599227905
3.90289258956909,2.57647895812988
1.17815124988556,1.19528269767761
1.52915370464325,1.22758841514587
2.25864553451538,2.84013438224792
2.77846360206604,3.3069007396698
4.7201623916626,3.3996889591217
2.40783762931824,2.33085322380066
3.13697171211243,3.34823966026306
4.24135637283325,3.72486162185669
