fid,id,left,top,right,bottom,CNN_20m_1mean
"117113","117113",16174744.9785,-3673284.1298,16174764.9785,-3673304.1298,2.77989045232534
"117112","117112",16174744.9785,-3673264.1298,16174764.9785,-3673284.1298,2.16766871511936
"117111","117111",16174744.9785,-3673244.1298,16174764.9785,-3673264.1298,1.09974614281207
"117110","117110",16174744.9785,-3673224.1298,16174764.9785,-3673244.1298,0.251699837595224
"117109","117109",16174744.9785,-3673204.1298,16174764.9785,-3673224.1298,0.938874851316214
"117108","117108",16174744.9785,-3673184.1298,16174764.9785,-3673204.1298,2.44694191485643
"117107","117107",16174744.9785,-3673164.1298,16174764.9785,-3673184.1298,4.40392655074596
"117106","117106",16174744.9785,-3673144.1298,16174764.9785,-3673164.1298,2.98297331631184
"117105","117105",16174744.9785,-3673124.1298,16174764.9785,-3673144.1298,1.2353414927423
"117104","117104",16174744.9785,-3673104.1298,16174764.9785,-3673124.1298,1.61031588181853
"117103","117103",16174744.9785,-3673084.1298,16174764.9785,-3673104.1298,3.30136461615562
"117102","117102",16174744.9785,-3673064.1298,16174764.9785,-3673084.1298,2.26763369232416
"117101","117101",16174744.9785,-3673044.1298,16174764.9785,-3673064.1298,2.04141643285751
"117100","117100",16174744.9785,-3673024.1298,16174764.9785,-3673044.1298,3.41793834924698
"117099","117099",16174744.9785,-3673004.1298,16174764.9785,-3673024.1298,2.51099045395851
"117098","117098",16174744.9785,-3672984.1298,16174764.9785,-3673004.1298,1.94623132556677
"117097","117097",16174744.9785,-3672964.1298,16174764.9785,-3672984.1298,2.28997580528259
"117132","117132",16174744.9785,-3673664.1298,16174764.9785,-3673684.1298,0.354739426194053
"117080","117080",16174744.9785,-3672624.1298,16174764.9785,-3672644.1298,3.97759905636311
"117079","117079",16174744.9785,-3672604.1298,16174764.9785,-3672624.1298,2.62455476224422
"117078","117078",16174744.9785,-3672584.1298,16174764.9785,-3672604.1298,1.32988036200404
"117077","117077",16174744.9785,-3672564.1298,16174764.9785,-3672584.1298,0.671702424399555
"117076","117076",16174744.9785,-3672544.1298,16174764.9785,-3672564.1298,1.61154834479094
"117075","117075",16174744.9785,-3672524.1298,16174764.9785,-3672544.1298,2.82021185576916
"117074","117074",16174744.9785,-3672504.1298,16174764.9785,-3672524.1298,4.10675640285015
"117073","117073",16174744.9785,-3672484.1298,16174764.9785,-3672504.1298,4.92178188323975
"117072","117072",16174744.9785,-3672464.1298,16174764.9785,-3672484.1298,4.53120341658592
"117071","117071",16174744.9785,-3672444.1298,16174764.9785,-3672464.1298,2.15412008300424
"117070","117070",16174744.9785,-3672424.1298,16174764.9785,-3672444.1298,0.532689244709909
"117069","117069",16174744.9785,-3672404.1298,16174764.9785,-3672424.1298,1.34400240451097
"117068","117068",16174744.9785,-3672384.1298,16174764.9785,-3672404.1298,2.71801653832197
"117067","117067",16174744.9785,-3672364.1298,16174764.9785,-3672384.1298,1.69681604430079
"117066","117066",16174744.9785,-3672344.1298,16174764.9785,-3672364.1298,1.21488981947303
"117065","117065",16174744.9785,-3672324.1298,16174764.9785,-3672344.1298,1.47442008391023
"117064","117064",16174744.9785,-3672304.1298,16174764.9785,-3672324.1298,0.890706550180912
"117063","117063",16174744.9785,-3672284.1298,16174764.9785,-3672304.1298,0.98235081218183
"117062","117062",16174744.9785,-3672264.1298,16174764.9785,-3672284.1298,1.82735934108496
"117061","117061",16174744.9785,-3672244.1298,16174764.9785,-3672264.1298,2.41777089625597
"117060","117060",16174744.9785,-3672224.1298,16174764.9785,-3672244.1298,1.8888516741991
"117059","117059",16174744.9785,-3672204.1298,16174764.9785,-3672224.1298,1.85367861092091
"117058","117058",16174744.9785,-3672184.1298,16174764.9785,-3672204.1298,2.07765020161867
"117057","117057",16174744.9785,-3672164.1298,16174764.9785,-3672184.1298,1.50563093751669
"117056","117056",16174744.9785,-3672144.1298,16174764.9785,-3672164.1298,1.74920515269041
"117055","117055",16174744.9785,-3672124.1298,16174764.9785,-3672144.1298,2.24198807507753
"117054","117054",16174744.9785,-3672104.1298,16174764.9785,-3672124.1298,3.23650467336178
"117053","117053",16174744.9785,-3672084.1298,16174764.9785,-3672104.1298,1.98239793598652
"117052","117052",16174744.9785,-3672064.1298,16174764.9785,-3672084.1298,1.42642935723066
"117051","117051",16174744.9785,-3672044.1298,16174764.9785,-3672064.1298,0.635068158507347
"117050","117050",16174744.9785,-3672024.1298,16174764.9785,-3672044.1298,1.70061531893909
"117049","117049",16174744.9785,-3672004.1298,16174764.9785,-3672024.1298,3.72369331121445
"117048","117048",16174744.9785,-3671984.1298,16174764.9785,-3672004.1298,4.13513190209866
"117047","117047",16174744.9785,-3671964.1298,16174764.9785,-3671984.1298,4.80110569059849
"117046","117046",16174744.9785,-3671944.1298,16174764.9785,-3671964.1298,4.0285330170393
"117081","117081",16174744.9785,-3672644.1298,16174764.9785,-3672664.1298,4.57653141260147
"117082","117082",16174744.9785,-3672664.1298,16174764.9785,-3672684.1298,3.40678787142038
"117083","117083",16174744.9785,-3672684.1298,16174764.9785,-3672704.1298,2.33972765773535
"117084","117084",16174744.9785,-3672704.1298,16174764.9785,-3672724.1298,3.03890434384346
"117085","117085",16174744.9785,-3672724.1298,16174764.9785,-3672744.1298,3.54719175755978
"117086","117086",16174744.9785,-3672744.1298,16174764.9785,-3672764.1298,2.23442924886942
"117087","117087",16174744.9785,-3672764.1298,16174764.9785,-3672784.1298,1.57937398910522
"117088","117088",16174744.9785,-3672784.1298,16174764.9785,-3672804.1298,3.98607575953007
"117089","117089",16174744.9785,-3672804.1298,16174764.9785,-3672824.1298,3.30293911874294
"117090","117090",16174744.9785,-3672824.1298,16174764.9785,-3672844.1298,3.2659195971489
"117091","117091",16174744.9785,-3672844.1298,16174764.9785,-3672864.1298,3.38416363656521
"117092","117092",16174744.9785,-3672864.1298,16174764.9785,-3672884.1298,3.32751944899559
"117093","117093",16174744.9785,-3672884.1298,16174764.9785,-3672904.1298,1.71355895608664
"117094","117094",16174744.9785,-3672904.1298,16174764.9785,-3672924.1298,0.859138942956924
"117095","117095",16174744.9785,-3672924.1298,16174764.9785,-3672944.1298,1.39255541831255
"117096","117096",16174744.9785,-3672944.1298,16174764.9785,-3672964.1298,2.65106550872326
"117641","117641",16174764.9785,-3672624.1298,16174784.9785,-3672644.1298,3.85639155030251
"117640","117640",16174764.9785,-3672604.1298,16174784.9785,-3672624.1298,2.47216527312994
"117639","117639",16174764.9785,-3672584.1298,16174784.9785,-3672604.1298,1.85126238465309
"117638","117638",16174764.9785,-3672564.1298,16174784.9785,-3672584.1298,1.33727615371346
"117637","117637",16174764.9785,-3672544.1298,16174784.9785,-3672564.1298,1.79733838349581
"117636","117636",16174764.9785,-3672524.1298,16174784.9785,-3672544.1298,3.39859653890133
"117635","117635",16174764.9785,-3672504.1298,16174784.9785,-3672524.1298,4.59288227796555
"117634","117634",16174764.9785,-3672484.1298,16174784.9785,-3672504.1298,4.36242087721825
"117633","117633",16174764.9785,-3672464.1298,16174784.9785,-3672484.1298,2.74019342511892
"117632","117632",16174764.9785,-3672444.1298,16174784.9785,-3672464.1298,1.82999651044607
"117631","117631",16174764.9785,-3672424.1298,16174784.9785,-3672444.1298,1.18002151876688
"117630","117630",16174764.9785,-3672404.1298,16174784.9785,-3672424.1298,0.977897587716579
"117629","117629",16174764.9785,-3672384.1298,16174784.9785,-3672404.1298,1.10936032250524
"117628","117628",16174764.9785,-3672364.1298,16174784.9785,-3672384.1298,0.955063974186778
"117627","117627",16174764.9785,-3672344.1298,16174784.9785,-3672364.1298,0.963855165541172
"117626","117626",16174764.9785,-3672324.1298,16174784.9785,-3672344.1298,1.81901384353638
"117625","117625",16174764.9785,-3672304.1298,16174784.9785,-3672324.1298,2.2128393226862
"117624","117624",16174764.9785,-3672284.1298,16174784.9785,-3672304.1298,1.1384536010772
"117623","117623",16174764.9785,-3672264.1298,16174784.9785,-3672284.1298,0.733152631744742
"117622","117622",16174764.9785,-3672244.1298,16174784.9785,-3672264.1298,1.25446609452367
"117621","117621",16174764.9785,-3672224.1298,16174784.9785,-3672244.1298,2.35142963349819
"117620","117620",16174764.9785,-3672204.1298,16174784.9785,-3672224.1298,2.55224229812622
"117619","117619",16174764.9785,-3672184.1298,16174784.9785,-3672204.1298,1.74832750231028
"117618","117618",16174764.9785,-3672164.1298,16174784.9785,-3672184.1298,1.14528543755412
"117617","117617",16174764.9785,-3672144.1298,16174784.9785,-3672164.1298,1.65887549817562
"117616","117616",16174764.9785,-3672124.1298,16174784.9785,-3672144.1298,1.83979238599539
"117615","117615",16174764.9785,-3672104.1298,16174784.9785,-3672124.1298,3.81213965624571
"117614","117614",16174764.9785,-3672084.1298,16174784.9785,-3672104.1298,2.48647947400808
"117613","117613",16174764.9785,-3672064.1298,16174784.9785,-3672084.1298,1.41098132386804
"117612","117612",16174764.9785,-3672044.1298,16174784.9785,-3672064.1298,1.23196741148829
"117611","117611",16174764.9785,-3672024.1298,16174784.9785,-3672044.1298,2.13659374922514
"117610","117610",16174764.9785,-3672004.1298,16174784.9785,-3672024.1298,4.05314677119255
"117609","117609",16174764.9785,-3671984.1298,16174784.9785,-3672004.1298,2.93585057497025
"117608","117608",16174764.9785,-3671964.1298,16174784.9785,-3671984.1298,2.44437383770943
"117607","117607",16174764.9785,-3671944.1298,16174784.9785,-3671964.1298,2.97328697502613
"117642","117642",16174764.9785,-3672644.1298,16174784.9785,-3672664.1298,5.08467099547386
"117643","117643",16174764.9785,-3672664.1298,16174784.9785,-3672684.1298,4.6373493462801
"117644","117644",16174764.9785,-3672684.1298,16174784.9785,-3672704.1298,3.90330842792988
"117645","117645",16174764.9785,-3672704.1298,16174784.9785,-3672724.1298,2.14010058701038
"117646","117646",16174764.9785,-3672724.1298,16174784.9785,-3672744.1298,1.81295788511634
"117647","117647",16174764.9785,-3672744.1298,16174784.9785,-3672764.1298,1.6590109488368
"117648","117648",16174764.9785,-3672764.1298,16174784.9785,-3672784.1298,1.32974095493555
"117649","117649",16174764.9785,-3672784.1298,16174784.9785,-3672804.1298,2.01081755667925
"117650","117650",16174764.9785,-3672804.1298,16174784.9785,-3672824.1298,1.56358840599656
"117651","117651",16174764.9785,-3672824.1298,16174784.9785,-3672844.1298,1.93132556736469
"117652","117652",16174764.9785,-3672844.1298,16174784.9785,-3672864.1298,3.41148025810719
"117653","117653",16174764.9785,-3672864.1298,16174784.9785,-3672884.1298,1.73993852131069
"117654","117654",16174764.9785,-3672884.1298,16174784.9785,-3672904.1298,0.511288369521499
"117655","117655",16174764.9785,-3672904.1298,16174784.9785,-3672924.1298,0.826369130834937
"117656","117656",16174764.9785,-3672924.1298,16174784.9785,-3672944.1298,1.22634142383933
"117657","117657",16174764.9785,-3672944.1298,16174784.9785,-3672964.1298,1.64557318896055
"117029","117029",16174744.9785,-3671604.1298,16174764.9785,-3671624.1298,1.95506867468357
"117028","117028",16174744.9785,-3671584.1298,16174764.9785,-3671604.1298,2.17085797429085
"117027","117027",16174744.9785,-3671564.1298,16174764.9785,-3671584.1298,3.57210393369198
"117026","117026",16174744.9785,-3671544.1298,16174764.9785,-3671564.1298,3.22008661329746
"117025","117025",16174744.9785,-3671524.1298,16174764.9785,-3671544.1298,2.8058831807971
"117024","117024",16174744.9785,-3671504.1298,16174764.9785,-3671524.1298,1.87322659686208
"117023","117023",16174744.9785,-3671484.1298,16174764.9785,-3671504.1298,0.809177921116352
"117022","117022",16174744.9785,-3671464.1298,16174764.9785,-3671484.1298,0.559390521049499
"117021","117021",16174744.9785,-3671444.1298,16174764.9785,-3671464.1298,0.936105067531268
"117030","117030",16174744.9785,-3671624.1298,16174764.9785,-3671644.1298,2.61934667438269
"117031","117031",16174744.9785,-3671644.1298,16174764.9785,-3671664.1298,2.90530067741871
"117032","117032",16174744.9785,-3671664.1298,16174764.9785,-3671684.1298,2.53944463282824
"117033","117033",16174744.9785,-3671684.1298,16174764.9785,-3671704.1298,2.26770867228508
"117034","117034",16174744.9785,-3671704.1298,16174764.9785,-3671724.1298,2.5879118514061
"117035","117035",16174744.9785,-3671724.1298,16174764.9785,-3671744.1298,2.78363145828247
"117036","117036",16174744.9785,-3671744.1298,16174764.9785,-3671764.1298,2.71694842606783
"117037","117037",16174744.9785,-3671764.1298,16174764.9785,-3671784.1298,3.02611025542021
"117038","117038",16174744.9785,-3671784.1298,16174764.9785,-3671804.1298,3.55655124664307
"117039","117039",16174744.9785,-3671804.1298,16174764.9785,-3671824.1298,3.1664950299263
"117040","117040",16174744.9785,-3671824.1298,16174764.9785,-3671844.1298,3.50034465968609
"117041","117041",16174744.9785,-3671844.1298,16174764.9785,-3671864.1298,5.46357062101364
"117042","117042",16174744.9785,-3671864.1298,16174764.9785,-3671884.1298,4.16418691337109
"117043","117043",16174744.9785,-3671884.1298,16174764.9785,-3671904.1298,2.78103557527065
"117044","117044",16174744.9785,-3671904.1298,16174764.9785,-3671924.1298,2.82204804480076
"117045","117045",16174744.9785,-3671924.1298,16174764.9785,-3671944.1298,4.10030846595764
"117590","117590",16174764.9785,-3671604.1298,16174784.9785,-3671624.1298,1.8810809122026
"117589","117589",16174764.9785,-3671584.1298,16174784.9785,-3671604.1298,0.932274557054043
"117588","117588",16174764.9785,-3671564.1298,16174784.9785,-3671584.1298,2.51731213733554
"117587","117587",16174764.9785,-3671544.1298,16174784.9785,-3671564.1298,4.44214878320694
"117586","117586",16174764.9785,-3671524.1298,16174784.9785,-3671544.1298,4.47135803937912
"117585","117585",16174764.9785,-3671504.1298,16174784.9785,-3671524.1298,2.26784483328462
"117584","117584",16174764.9785,-3671484.1298,16174784.9785,-3671504.1298,0.916570811150159
"117583","117583",16174764.9785,-3671464.1298,16174784.9785,-3671484.1298,0.578806469300846
"117591","117591",16174764.9785,-3671624.1298,16174784.9785,-3671644.1298,3.23852133154869
"117592","117592",16174764.9785,-3671644.1298,16174784.9785,-3671664.1298,3.49982267558575
"117593","117593",16174764.9785,-3671664.1298,16174784.9785,-3671684.1298,2.80687147736549
"117594","117594",16174764.9785,-3671684.1298,16174784.9785,-3671704.1298,2.12003105223179
"117595","117595",16174764.9785,-3671704.1298,16174784.9785,-3671724.1298,2.97915156424046
"117596","117596",16174764.9785,-3671724.1298,16174784.9785,-3671744.1298,3.32537491202354
"117597","117597",16174764.9785,-3671744.1298,16174784.9785,-3671764.1298,2.93665153563023
"117598","117598",16174764.9785,-3671764.1298,16174784.9785,-3671784.1298,3.67362596333027
"117599","117599",16174764.9785,-3671784.1298,16174784.9785,-3671804.1298,4.41371049165726
"117600","117600",16174764.9785,-3671804.1298,16174784.9785,-3671824.1298,3.99245167434216
"117601","117601",16174764.9785,-3671824.1298,16174784.9785,-3671844.1298,3.30535238623619
"117602","117602",16174764.9785,-3671844.1298,16174784.9785,-3671864.1298,4.10264551222324
"117603","117603",16174764.9785,-3671864.1298,16174784.9785,-3671884.1298,4.68960177659988
"117604","117604",16174764.9785,-3671884.1298,16174784.9785,-3671904.1298,4.29673876583576
"117605","117605",16174764.9785,-3671904.1298,16174784.9785,-3671924.1298,3.22642156660557
"117606","117606",16174764.9785,-3671924.1298,16174784.9785,-3671944.1298,2.98454401135445
"117692","117692",16174764.9785,-3673644.1298,16174784.9785,-3673664.1298,0.324409940354526
"117691","117691",16174764.9785,-3673624.1298,16174784.9785,-3673644.1298,0.216169954426587
"117690","117690",16174764.9785,-3673604.1298,16174784.9785,-3673624.1298,0.219824550449848
"117689","117689",16174764.9785,-3673584.1298,16174784.9785,-3673604.1298,0.37431570880115
"117688","117688",16174764.9785,-3673564.1298,16174784.9785,-3673584.1298,0.445232583684847
"117687","117687",16174764.9785,-3673544.1298,16174784.9785,-3673564.1298,0.19602503429167
"117686","117686",16174764.9785,-3673524.1298,16174784.9785,-3673544.1298,0.274100755192339
"117685","117685",16174764.9785,-3673504.1298,16174784.9785,-3673524.1298,1.45078622661531
"117684","117684",16174764.9785,-3673484.1298,16174784.9785,-3673504.1298,2.86282956898212
"117683","117683",16174764.9785,-3673464.1298,16174784.9785,-3673484.1298,1.64986551314592
"117682","117682",16174764.9785,-3673444.1298,16174784.9785,-3673464.1298,0.760595964826643
"117681","117681",16174764.9785,-3673424.1298,16174784.9785,-3673444.1298,1.04209288731217
"117680","117680",16174764.9785,-3673404.1298,16174784.9785,-3673424.1298,0.956335368007421
"117679","117679",16174764.9785,-3673384.1298,16174784.9785,-3673404.1298,0.873056193515658
"117678","117678",16174764.9785,-3673364.1298,16174784.9785,-3673384.1298,0.469563832441345
"117677","117677",16174764.9785,-3673344.1298,16174784.9785,-3673364.1298,0.168466799696907
"117676","117676",16174764.9785,-3673324.1298,16174784.9785,-3673344.1298,0.5181017331779
"117675","117675",16174764.9785,-3673304.1298,16174784.9785,-3673324.1298,2.69006681978703
"117674","117674",16174764.9785,-3673284.1298,16174784.9785,-3673304.1298,2.16043184116483
"117673","117673",16174764.9785,-3673264.1298,16174784.9785,-3673284.1298,0.928588135242462
"117672","117672",16174764.9785,-3673244.1298,16174784.9785,-3673264.1298,0.354937556730583
"117671","117671",16174764.9785,-3673224.1298,16174784.9785,-3673244.1298,0.660617001112551
"117670","117670",16174764.9785,-3673204.1298,16174784.9785,-3673224.1298,2.17980759859085
"117669","117669",16174764.9785,-3673184.1298,16174784.9785,-3673204.1298,1.71533416450024
"117668","117668",16174764.9785,-3673164.1298,16174784.9785,-3673184.1298,3.39137743681669
"117667","117667",16174764.9785,-3673144.1298,16174784.9785,-3673164.1298,3.95300373494625
"117666","117666",16174764.9785,-3673124.1298,16174784.9785,-3673144.1298,2.17227845788002
"117665","117665",16174764.9785,-3673104.1298,16174784.9785,-3673124.1298,1.69519932568073
"117664","117664",16174764.9785,-3673084.1298,16174784.9785,-3673104.1298,3.92941743016243
"117663","117663",16174764.9785,-3673064.1298,16174784.9785,-3673084.1298,3.71108142077923
"117662","117662",16174764.9785,-3673044.1298,16174784.9785,-3673064.1298,2.72332280665636
"117661","117661",16174764.9785,-3673024.1298,16174784.9785,-3673044.1298,2.54508946657181
"117660","117660",16174764.9785,-3673004.1298,16174784.9785,-3673024.1298,1.09543213523924
"117659","117659",16174764.9785,-3672984.1298,16174784.9785,-3673004.1298,1.76211510211229
"117658","117658",16174764.9785,-3672964.1298,16174784.9785,-3672984.1298,2.48864752680063
"117693","117693",16174764.9785,-3673664.1298,16174784.9785,-3673684.1298,0.219106023033199
"112643","112643",16174584.9785,-3673644.1298,16174604.9785,-3673664.1298,1.01143751740456
"112642","112642",16174584.9785,-3673624.1298,16174604.9785,-3673644.1298,1.07436298255976
"112641","112641",16174584.9785,-3673604.1298,16174604.9785,-3673624.1298,1.59432097524405
"112638","112638",16174584.9785,-3673544.1298,16174604.9785,-3673564.1298,0.413830598195394
"112637","112637",16174584.9785,-3673524.1298,16174604.9785,-3673544.1298,0.596253560895615
"112636","112636",16174584.9785,-3673504.1298,16174604.9785,-3673524.1298,1.00630130837945
"112635","112635",16174584.9785,-3673484.1298,16174604.9785,-3673504.1298,1.10548029683885
"112634","112634",16174584.9785,-3673464.1298,16174604.9785,-3673484.1298,0.902978395501646
"112633","112633",16174584.9785,-3673444.1298,16174604.9785,-3673464.1298,0.860526891377977
"112632","112632",16174584.9785,-3673424.1298,16174604.9785,-3673444.1298,0.659911600341427
"112631","112631",16174584.9785,-3673404.1298,16174604.9785,-3673424.1298,0.49443539009135
"112630","112630",16174584.9785,-3673384.1298,16174604.9785,-3673404.1298,0.578023628237542
"112629","112629",16174584.9785,-3673364.1298,16174604.9785,-3673384.1298,1.69309014081955
"112622","112622",16174584.9785,-3673224.1298,16174604.9785,-3673244.1298,0.260496355593204
"112621","112621",16174584.9785,-3673204.1298,16174604.9785,-3673224.1298,1.24526318678489
"112620","112620",16174584.9785,-3673184.1298,16174604.9785,-3673204.1298,1.73203767737761
"112619","112619",16174584.9785,-3673164.1298,16174604.9785,-3673184.1298,0.738745911724188
"112618","112618",16174584.9785,-3673144.1298,16174604.9785,-3673164.1298,0.784779717437923
"112617","112617",16174584.9785,-3673124.1298,16174604.9785,-3673144.1298,1.53159896612167
"112616","112616",16174584.9785,-3673104.1298,16174604.9785,-3673124.1298,1.2490007700026
"112615","112615",16174584.9785,-3673084.1298,16174604.9785,-3673104.1298,0.868638524711132
"112614","112614",16174584.9785,-3673064.1298,16174604.9785,-3673084.1298,1.59964947298169
"112613","112613",16174584.9785,-3673044.1298,16174604.9785,-3673064.1298,2.3589287135005
"112612","112612",16174584.9785,-3673024.1298,16174604.9785,-3673044.1298,2.09045138716698
"112611","112611",16174584.9785,-3673004.1298,16174604.9785,-3673024.1298,1.91721027761698
"112610","112610",16174584.9785,-3672984.1298,16174604.9785,-3673004.1298,2.66009671151638
"112609","112609",16174584.9785,-3672964.1298,16174604.9785,-3672984.1298,2.51298840969801
"112072","112072",16174564.9785,-3673444.1298,16174584.9785,-3673464.1298,0.870507308415004
"112058","112058",16174564.9785,-3673164.1298,16174584.9785,-3673184.1298,0.322777897119522
"112057","112057",16174564.9785,-3673144.1298,16174584.9785,-3673164.1298,0.180870503760301
"112056","112056",16174564.9785,-3673124.1298,16174584.9785,-3673144.1298,0.254791807928463
"112055","112055",16174564.9785,-3673104.1298,16174584.9785,-3673124.1298,0.439546685814858
"112054","112054",16174564.9785,-3673084.1298,16174584.9785,-3673104.1298,0.729934651777148
"112053","112053",16174564.9785,-3673064.1298,16174584.9785,-3673084.1298,1.42988216564059
"112052","112052",16174564.9785,-3673044.1298,16174584.9785,-3673064.1298,1.84212629318237
"112051","112051",16174564.9785,-3673024.1298,16174584.9785,-3673044.1298,1.85855144947767
"112050","112050",16174564.9785,-3673004.1298,16174584.9785,-3673024.1298,2.02582024514675
"112049","112049",16174564.9785,-3672984.1298,16174584.9785,-3673004.1298,1.58080633312464
"112048","112048",16174564.9785,-3672964.1298,16174584.9785,-3672984.1298,1.04931612253189
"111495","111495",16174544.9785,-3673124.1298,16174564.9785,-3673144.1298,0.38773076236248
"111494","111494",16174544.9785,-3673104.1298,16174564.9785,-3673124.1298,0.476016324545656
"111493","111493",16174544.9785,-3673084.1298,16174564.9785,-3673104.1298,0.454252596367688
"111492","111492",16174544.9785,-3673064.1298,16174564.9785,-3673084.1298,1.5074735981226
"111491","111491",16174544.9785,-3673044.1298,16174564.9785,-3673064.1298,3.95311006933451
"111490","111490",16174544.9785,-3673024.1298,16174564.9785,-3673044.1298,3.19649670481682
"111489","111489",16174544.9785,-3673004.1298,16174564.9785,-3673024.1298,2.64225163936615
"111488","111488",16174544.9785,-3672984.1298,16174564.9785,-3673004.1298,2.71940161764622
"111487","111487",16174544.9785,-3672964.1298,16174564.9785,-3672984.1298,1.88265023440123
"112592","112592",16174584.9785,-3672624.1298,16174604.9785,-3672644.1298,3.74717385232449
"112591","112591",16174584.9785,-3672604.1298,16174604.9785,-3672624.1298,1.15858231775463
"112590","112590",16174584.9785,-3672584.1298,16174604.9785,-3672604.1298,1.09989682510495
"112589","112589",16174584.9785,-3672564.1298,16174604.9785,-3672584.1298,1.88372459560633
"112588","112588",16174584.9785,-3672544.1298,16174604.9785,-3672564.1298,3.45162770450115
"112587","112587",16174584.9785,-3672524.1298,16174604.9785,-3672544.1298,3.14293522447348
"112586","112586",16174584.9785,-3672504.1298,16174604.9785,-3672524.1298,1.42489556014538
"112585","112585",16174584.9785,-3672484.1298,16174604.9785,-3672504.1298,2.41281313747168
"112584","112584",16174584.9785,-3672464.1298,16174604.9785,-3672484.1298,3.87682163119316
"112583","112583",16174584.9785,-3672444.1298,16174604.9785,-3672464.1298,3.81447081327438
"112582","112582",16174584.9785,-3672424.1298,16174604.9785,-3672444.1298,2.41896065115929
"112581","112581",16174584.9785,-3672404.1298,16174604.9785,-3672424.1298,4.77849031448364
"112580","112580",16174584.9785,-3672384.1298,16174604.9785,-3672404.1298,5.39550087451935
"112579","112579",16174584.9785,-3672364.1298,16174604.9785,-3672384.1298,4.97474638938904
"112578","112578",16174584.9785,-3672344.1298,16174604.9785,-3672364.1298,5.03085484981537
"112577","112577",16174584.9785,-3672324.1298,16174604.9785,-3672344.1298,3.09588259756565
"112576","112576",16174584.9785,-3672304.1298,16174604.9785,-3672324.1298,2.249582003057
"112575","112575",16174584.9785,-3672284.1298,16174604.9785,-3672304.1298,2.63252885550261
"112574","112574",16174584.9785,-3672264.1298,16174604.9785,-3672284.1298,1.83888440683484
"112573","112573",16174584.9785,-3672244.1298,16174604.9785,-3672264.1298,0.793508521467447
"112572","112572",16174584.9785,-3672224.1298,16174604.9785,-3672244.1298,1.4444546289742
"112571","112571",16174584.9785,-3672204.1298,16174604.9785,-3672224.1298,2.82241927057505
"112570","112570",16174584.9785,-3672184.1298,16174604.9785,-3672204.1298,2.00699476212263
"112569","112569",16174584.9785,-3672164.1298,16174604.9785,-3672184.1298,2.76028549015522
"112568","112568",16174584.9785,-3672144.1298,16174604.9785,-3672164.1298,2.45727711319923
"112567","112567",16174584.9785,-3672124.1298,16174604.9785,-3672144.1298,2.07782875627279
"112566","112566",16174584.9785,-3672104.1298,16174604.9785,-3672124.1298,1.44378009498119
"112565","112565",16174584.9785,-3672084.1298,16174604.9785,-3672104.1298,1.71220120042562
"112564","112564",16174584.9785,-3672064.1298,16174604.9785,-3672084.1298,1.62838769972324
"112563","112563",16174584.9785,-3672044.1298,16174604.9785,-3672064.1298,3.3062040746212
"112562","112562",16174584.9785,-3672024.1298,16174604.9785,-3672044.1298,3.06627370893955
"112561","112561",16174584.9785,-3672004.1298,16174604.9785,-3672024.1298,3.48682365834713
"112560","112560",16174584.9785,-3671984.1298,16174604.9785,-3672004.1298,3.85678564190865
"112559","112559",16174584.9785,-3671964.1298,16174604.9785,-3671984.1298,3.4408381909132
"112558","112558",16174584.9785,-3671944.1298,16174604.9785,-3671964.1298,2.76066549628973
"112593","112593",16174584.9785,-3672644.1298,16174604.9785,-3672664.1298,4.19974572241306
"112594","112594",16174584.9785,-3672664.1298,16174604.9785,-3672684.1298,3.20952122569084
"112595","112595",16174584.9785,-3672684.1298,16174604.9785,-3672704.1298,3.28536725223064
"112596","112596",16174584.9785,-3672704.1298,16174604.9785,-3672724.1298,1.46906907707453
"112597","112597",16174584.9785,-3672724.1298,16174604.9785,-3672744.1298,0.770000446587801
"112598","112598",16174584.9785,-3672744.1298,16174604.9785,-3672764.1298,0.998852688521147
"112599","112599",16174584.9785,-3672764.1298,16174604.9785,-3672784.1298,1.05287276014686
"112600","112600",16174584.9785,-3672784.1298,16174604.9785,-3672804.1298,0.912537368088961
"112601","112601",16174584.9785,-3672804.1298,16174604.9785,-3672824.1298,1.84157538831234
"112602","112602",16174584.9785,-3672824.1298,16174604.9785,-3672844.1298,1.24078810811043
"112603","112603",16174584.9785,-3672844.1298,16174604.9785,-3672864.1298,2.73898713886738
"112604","112604",16174584.9785,-3672864.1298,16174604.9785,-3672884.1298,3.24634139448404
"112605","112605",16174584.9785,-3672884.1298,16174604.9785,-3672904.1298,1.73139491468668
"112606","112606",16174584.9785,-3672904.1298,16174604.9785,-3672924.1298,1.9948786842823
"112607","112607",16174584.9785,-3672924.1298,16174604.9785,-3672944.1298,2.99970041036606
"112608","112608",16174584.9785,-3672944.1298,16174604.9785,-3672964.1298,2.92316910117865
"112031","112031",16174564.9785,-3672624.1298,16174584.9785,-3672644.1298,1.4606683113426
"112030","112030",16174564.9785,-3672604.1298,16174584.9785,-3672624.1298,0.49863038931042
"112029","112029",16174564.9785,-3672584.1298,16174584.9785,-3672604.1298,0.904745018929243
"112028","112028",16174564.9785,-3672564.1298,16174584.9785,-3672584.1298,1.29296929851174
"112027","112027",16174564.9785,-3672544.1298,16174584.9785,-3672564.1298,0.801686688289046
"112026","112026",16174564.9785,-3672524.1298,16174584.9785,-3672544.1298,0.787047858983278
