id,left,top,right,bottom,row_index,col_index,ALS_30m_1mean
43099,338563.875535156,6533725.8492533,338593.875535156,6533695.8492533,272,133,3.43958560529682
43100,338563.875535156,6533695.8492533,338593.875535156,6533665.8492533,273,133,3.31171147614717
43101,338563.875535156,6533665.8492533,338593.875535156,6533635.8492533,274,133,4.6009591731098
43102,338563.875535156,6533635.8492533,338593.875535156,6533605.8492533,275,133,3.72834768798616
43103,338563.875535156,6533605.8492533,338593.875535156,6533575.8492533,276,133,2.75626227239768
43104,338563.875535156,6533575.8492533,338593.875535156,6533545.8492533,277,133,5.52224407040411
43105,338563.875535156,6533545.8492533,338593.875535156,6533515.8492533,278,133,6.76784530507194
43106,338563.875535156,6533515.8492533,338593.875535156,6533485.8492533,279,133,6.17246891008483
43107,338563.875535156,6533485.8492533,338593.875535156,6533455.8492533,280,133,3.59252356575595
43108,338563.875535156,6533455.8492533,338593.875535156,6533425.8492533,281,133,1.94225480395059
43109,338563.875535156,6533425.8492533,338593.875535156,6533395.8492533,282,133,2.33986718335085
43110,338563.875535156,6533395.8492533,338593.875535156,6533365.8492533,283,133,0.893035473488271
43111,338563.875535156,6533365.8492533,338593.875535156,6533335.8492533,284,133,2.23065328972207
43112,338563.875535156,6533335.8492533,338593.875535156,6533305.8492533,285,133,4.60089906156063
43113,338563.875535156,6533305.8492533,338593.875535156,6533275.8492533,286,133,2.46783613681793
43114,338563.875535156,6533275.8492533,338593.875535156,6533245.8492533,287,133,3.91269902394878
43115,338563.875535156,6533245.8492533,338593.875535156,6533215.8492533,288,133,3.26247017701467
43116,338563.875535156,6533215.8492533,338593.875535156,6533185.8492533,289,133,3.78660079929564
43117,338563.875535156,6533185.8492533,338593.875535156,6533155.8492533,290,133,2.89636931816737
43118,338563.875535156,6533155.8492533,338593.875535156,6533125.8492533,291,133,5.49296087563038
43119,338563.875535156,6533125.8492533,338593.875535156,6533095.8492533,292,133,4.82492084761461
43120,338563.875535156,6533095.8492533,338593.875535156,6533065.8492533,293,133,2.91748288187716
43121,338563.875535156,6533065.8492533,338593.875535156,6533035.8492533,294,133,3.33807688421673
43122,338563.875535156,6533035.8492533,338593.875535156,6533005.8492533,295,133,3.45336270491282
43123,338563.875535156,6533005.8492533,338593.875535156,6532975.8492533,296,133,3.11355431195762
43124,338563.875535156,6532975.8492533,338593.875535156,6532945.8492533,297,133,4.57647792120775
43125,338563.875535156,6532945.8492533,338593.875535156,6532915.8492533,298,133,5.92418724093172
43126,338563.875535156,6532915.8492533,338593.875535156,6532885.8492533,299,133,2.38084270409412
43127,338563.875535156,6532885.8492533,338593.875535156,6532855.8492533,300,133,4.34631210345361
43128,338563.875535156,6532855.8492533,338593.875535156,6532825.8492533,301,133,2.12493473838601
43129,338563.875535156,6532825.8492533,338593.875535156,6532795.8492533,302,133,0.4906054418741
43130,338563.875535156,6532795.8492533,338593.875535156,6532765.8492533,303,133,0.455332439032694
43131,338563.875535156,6532765.8492533,338593.875535156,6532735.8492533,304,133,1.48262607172132
43132,338563.875535156,6532735.8492533,338593.875535156,6532705.8492533,305,133,4.19588742507829
43133,338563.875535156,6532705.8492533,338593.875535156,6532675.8492533,306,133,2.93116176664001
43134,338563.875535156,6532675.8492533,338593.875535156,6532645.8492533,307,133,1.6357363225768
43135,338563.875535156,6532645.8492533,338593.875535156,6532615.8492533,308,133,3.72931106732951
43136,338563.875535156,6532615.8492533,338593.875535156,6532585.8492533,309,133,1.62541228834954
43137,338563.875535156,6532585.8492533,338593.875535156,6532555.8492533,310,133,1.17092283190694
43138,338563.875535156,6532555.8492533,338593.875535156,6532525.8492533,311,133,3.35313945723904
43139,338563.875535156,6532525.8492533,338593.875535156,6532495.8492533,312,133,2.30268494243423
43140,338563.875535156,6532495.8492533,338593.875535156,6532465.8492533,313,133,3.54308968057235
43141,338563.875535156,6532465.8492533,338593.875535156,6532435.8492533,314,133,4.56127051770687
43142,338563.875535156,6532435.8492533,338593.875535156,6532405.8492533,315,133,5.55769201907847
43143,338563.875535156,6532405.8492533,338593.875535156,6532375.8492533,316,133,6.16952043735319
43144,338563.875535156,6532375.8492533,338593.875535156,6532345.8492533,317,133,1.26303213952316
43145,338563.875535156,6532345.8492533,338593.875535156,6532315.8492533,318,133,1.56500432363815
43146,338563.875535156,6532315.8492533,338593.875535156,6532285.8492533,319,133,3.69292968618191
43404,338593.875535156,6534235.8492533,338623.875535156,6534205.8492533,255,134,4.16788961790211
43405,338593.875535156,6534205.8492533,338623.875535156,6534175.8492533,256,134,3.57278087804715
43406,338593.875535156,6534175.8492533,338623.875535156,6534145.8492533,257,134,1.77562238103814
43407,338593.875535156,6534145.8492533,338623.875535156,6534115.8492533,258,134,3.60460539764828
43408,338593.875535156,6534115.8492533,338623.875535156,6534085.8492533,259,134,1.64759589458505
43409,338593.875535156,6534085.8492533,338623.875535156,6534055.8492533,260,134,1.60740530979302
43410,338593.875535156,6534055.8492533,338623.875535156,6534025.8492533,261,134,1.59061759564612
43411,338593.875535156,6534025.8492533,338623.875535156,6533995.8492533,262,134,3.11433974693219
43412,338593.875535156,6533995.8492533,338623.875535156,6533965.8492533,263,134,3.0537533240517
43413,338593.875535156,6533965.8492533,338623.875535156,6533935.8492533,264,134,1.51178643258082
43414,338593.875535156,6533935.8492533,338623.875535156,6533905.8492533,265,134,2.43330134269264
43415,338593.875535156,6533905.8492533,338623.875535156,6533875.8492533,266,134,2.66055245811741
43416,338593.875535156,6533875.8492533,338623.875535156,6533845.8492533,267,134,0.627875516178707
43417,338593.875535156,6533845.8492533,338623.875535156,6533815.8492533,268,134,0.838729882136815
43418,338593.875535156,6533815.8492533,338623.875535156,6533785.8492533,269,134,0.949612411790424
43419,338593.875535156,6533785.8492533,338623.875535156,6533755.8492533,270,134,2.30266127081381
43420,338593.875535156,6533755.8492533,338623.875535156,6533725.8492533,271,134,2.41312877628538
43421,338593.875535156,6533725.8492533,338623.875535156,6533695.8492533,272,134,3.7036441658934
43422,338593.875535156,6533695.8492533,338623.875535156,6533665.8492533,273,134,0.780960362452186
43423,338593.875535156,6533665.8492533,338623.875535156,6533635.8492533,274,134,2.78017559231983
43424,338593.875535156,6533635.8492533,338623.875535156,6533605.8492533,275,134,4.79476623925898
43425,338593.875535156,6533605.8492533,338623.875535156,6533575.8492533,276,134,2.96204795486397
43426,338593.875535156,6533575.8492533,338623.875535156,6533545.8492533,277,134,3.06134166389704
43427,338593.875535156,6533545.8492533,338623.875535156,6533515.8492533,278,134,4.4945945483115
43428,338593.875535156,6533515.8492533,338623.875535156,6533485.8492533,279,134,6.51784269094467
43429,338593.875535156,6533485.8492533,338623.875535156,6533455.8492533,280,134,5.30122201429473
43430,338593.875535156,6533455.8492533,338623.875535156,6533425.8492533,281,134,3.16551038440731
43431,338593.875535156,6533425.8492533,338623.875535156,6533395.8492533,282,134,2.22703796909915
43432,338593.875535156,6533395.8492533,338623.875535156,6533365.8492533,283,134,3.02958950665262
43433,338593.875535156,6533365.8492533,338623.875535156,6533335.8492533,284,134,3.11892754770815
43434,338593.875535156,6533335.8492533,338623.875535156,6533305.8492533,285,134,1.78034252162195
43435,338593.875535156,6533305.8492533,338623.875535156,6533275.8492533,286,134,2.84365764954024
43436,338593.875535156,6533275.8492533,338623.875535156,6533245.8492533,287,134,4.24712719321251
43437,338593.875535156,6533245.8492533,338623.875535156,6533215.8492533,288,134,3.92154203077157
43438,338593.875535156,6533215.8492533,338623.875535156,6533185.8492533,289,134,5.20772640426954
43439,338593.875535156,6533185.8492533,338623.875535156,6533155.8492533,290,134,5.29181222445435
43440,338593.875535156,6533155.8492533,338623.875535156,6533125.8492533,291,134,4.48161773635281
43441,338593.875535156,6533125.8492533,338623.875535156,6533095.8492533,292,134,2.40423360996776
43442,338593.875535156,6533095.8492533,338623.875535156,6533065.8492533,293,134,3.03042333980401
43443,338593.875535156,6533065.8492533,338623.875535156,6533035.8492533,294,134,4.8228734544913
43444,338593.875535156,6533035.8492533,338623.875535156,6533005.8492533,295,134,3.23749295771122
43445,338593.875535156,6533005.8492533,338623.875535156,6532975.8492533,296,134,5.72032587157355
43446,338593.875535156,6532975.8492533,338623.875535156,6532945.8492533,297,134,4.53122429427173
43447,338593.875535156,6532945.8492533,338623.875535156,6532915.8492533,298,134,2.7822957197494
43448,338593.875535156,6532915.8492533,338623.875535156,6532885.8492533,299,134,4.79049439466662
43449,338593.875535156,6532885.8492533,338623.875535156,6532855.8492533,300,134,5.05384200394154
43450,338593.875535156,6532855.8492533,338623.875535156,6532825.8492533,301,134,3.1055451129708
43451,338593.875535156,6532825.8492533,338623.875535156,6532795.8492533,302,134,1.43842872338163
43452,338593.875535156,6532795.8492533,338623.875535156,6532765.8492533,303,134,2.71021529819402
43453,338593.875535156,6532765.8492533,338623.875535156,6532735.8492533,304,134,2.03490132023891
43454,338593.875535156,6532735.8492533,338623.875535156,6532705.8492533,305,134,1.87372525984214
43455,338593.875535156,6532705.8492533,338623.875535156,6532675.8492533,306,134,0.51662526541286
43456,338593.875535156,6532675.8492533,338623.875535156,6532645.8492533,307,134,0.524610888502664
43457,338593.875535156,6532645.8492533,338623.875535156,6532615.8492533,308,134,1.26399373534653
43458,338593.875535156,6532615.8492533,338623.875535156,6532585.8492533,309,134,2.04330697078258
43459,338593.875535156,6532585.8492533,338623.875535156,6532555.8492533,310,134,1.90221907291975
43460,338593.875535156,6532555.8492533,338623.875535156,6532525.8492533,311,134,1.47580825129317
43461,338593.875535156,6532525.8492533,338623.875535156,6532495.8492533,312,134,3.51737518656585
43462,338593.875535156,6532495.8492533,338623.875535156,6532465.8492533,313,134,5.13716420696841
43463,338593.875535156,6532465.8492533,338623.875535156,6532435.8492533,314,134,5.39697889652517
43464,338593.875535156,6532435.8492533,338623.875535156,6532405.8492533,315,134,5.57995953016811
43465,338593.875535156,6532405.8492533,338623.875535156,6532375.8492533,316,134,7.54986797829469
43466,338593.875535156,6532375.8492533,338623.875535156,6532345.8492533,317,134,2.56555587640239
43467,338593.875535156,6532345.8492533,338623.875535156,6532315.8492533,318,134,0.993605449977848
43468,338593.875535156,6532315.8492533,338623.875535156,6532285.8492533,319,134,2.1243180788114
43726,338623.875535156,6534235.8492533,338653.875535156,6534205.8492533,255,135,3.14736574377893
43727,338623.875535156,6534205.8492533,338653.875535156,6534175.8492533,256,135,2.48284468125665
43728,338623.875535156,6534175.8492533,338653.875535156,6534145.8492533,257,135,1.94510034391069
43729,338623.875535156,6534145.8492533,338653.875535156,6534115.8492533,258,135,1.97609859735095
43730,338623.875535156,6534115.8492533,338653.875535156,6534085.8492533,259,135,1.27376267885035
43731,338623.875535156,6534085.8492533,338653.875535156,6534055.8492533,260,135,2.81093447405431
43732,338623.875535156,6534055.8492533,338653.875535156,6534025.8492533,261,135,4.05751529203521
43733,338623.875535156,6534025.8492533,338653.875535156,6533995.8492533,262,135,4.68581344630983
43734,338623.875535156,6533995.8492533,338653.875535156,6533965.8492533,263,135,4.70941424508889
43735,338623.875535156,6533965.8492533,338653.875535156,6533935.8492533,264,135,1.48629586229722
43736,338623.875535156,6533935.8492533,338653.875535156,6533905.8492533,265,135,2.70560685074992
43737,338623.875535156,6533905.8492533,338653.875535156,6533875.8492533,266,135,1.35258588357104
43738,338623.875535156,6533875.8492533,338653.875535156,6533845.8492533,267,135,0.577444671558009
43739,338623.875535156,6533845.8492533,338653.875535156,6533815.8492533,268,135,1.17807941600473
43740,338623.875535156,6533815.8492533,338653.875535156,6533785.8492533,269,135,1.69687682379451
43741,338623.875535156,6533785.8492533,338653.875535156,6533755.8492533,270,135,3.25547673576408
43742,338623.875535156,6533755.8492533,338653.875535156,6533725.8492533,271,135,2.40480870601204
43743,338623.875535156,6533725.8492533,338653.875535156,6533695.8492533,272,135,2.85765222012997
43744,338623.875535156,6533695.8492533,338653.875535156,6533665.8492533,273,135,2.96631422102037
43745,338623.875535156,6533665.8492533,338653.875535156,6533635.8492533,274,135,2.20094380377067
43746,338623.875535156,6533635.8492533,338653.875535156,6533605.8492533,275,135,2.92744616303179
43747,338623.875535156,6533605.8492533,338653.875535156,6533575.8492533,276,135,3.39178045792712
43748,338623.875535156,6533575.8492533,338653.875535156,6533545.8492533,277,135,2.68553406212065
43749,338623.875535156,6533545.8492533,338653.875535156,6533515.8492533,278,135,1.58866474906604
43750,338623.875535156,6533515.8492533,338653.875535156,6533485.8492533,279,135,6.5215123956071
43751,338623.875535156,6533485.8492533,338653.875535156,6533455.8492533,280,135,4.72053107440472
43752,338623.875535156,6533455.8492533,338653.875535156,6533425.8492533,281,135,4.0916221820977
43753,338623.875535156,6533425.8492533,338653.875535156,6533395.8492533,282,135,2.37047601049145
43754,338623.875535156,6533395.8492533,338653.875535156,6533365.8492533,283,135,1.64783420684437
43755,338623.875535156,6533365.8492533,338653.875535156,6533335.8492533,284,135,1.42563248597085
43756,338623.875535156,6533335.8492533,338653.875535156,6533305.8492533,285,135,2.42303355834964
43757,338623.875535156,6533305.8492533,338653.875535156,6533275.8492533,286,135,0.905469226009316
43758,338623.875535156,6533275.8492533,338653.875535156,6533245.8492533,287,135,2.71226488429639
43759,338623.875535156,6533245.8492533,338653.875535156,6533215.8492533,288,135,3.93739363895522
43760,338623.875535156,6533215.8492533,338653.875535156,6533185.8492533,289,135,2.26902561575174
43761,338623.875535156,6533185.8492533,338653.875535156,6533155.8492533,290,135,4.00823796530565
43762,338623.875535156,6533155.8492533,338653.875535156,6533125.8492533,291,135,3.29332834339804
43763,338623.875535156,6533125.8492533,338653.875535156,6533095.8492533,292,135,0.695024291471475
43764,338623.875535156,6533095.8492533,338653.875535156,6533065.8492533,293,135,3.2875381961796
43765,338623.875535156,6533065.8492533,338653.875535156,6533035.8492533,294,135,5.51828968332873
43766,338623.875535156,6533035.8492533,338653.875535156,6533005.8492533,295,135,3.9884155635039
43767,338623.875535156,6533005.8492533,338653.875535156,6532975.8492533,296,135,4.29888029005792
43768,338623.875535156,6532975.8492533,338653.875535156,6532945.8492533,297,135,1.78875923689869
43769,338623.875535156,6532945.8492533,338653.875535156,6532915.8492533,298,135,3.32350946949588
43770,338623.875535156,6532915.8492533,338653.875535156,6532885.8492533,299,135,5.74050969666905
43771,338623.875535156,6532885.8492533,338653.875535156,6532855.8492533,300,135,5.03577647652891
43772,338623.875535156,6532855.8492533,338653.875535156,6532825.8492533,301,135,4.78812915000651
43773,338623.875535156,6532825.8492533,338653.875535156,6532795.8492533,302,135,3.29138058993551
43774,338623.875535156,6532795.8492533,338653.875535156,6532765.8492533,303,135,1.70681241000692
43775,338623.875535156,6532765.8492533,338653.875535156,6532735.8492533,304,135,2.87194918468595
43776,338623.875535156,6532735.8492533,338653.875535156,6532705.8492533,305,135,1.68809976709386
43777,338623.875535156,6532705.8492533,338653.875535156,6532675.8492533,306,135,0.3507576812514
43778,338623.875535156,6532675.8492533,338653.875535156,6532645.8492533,307,135,0.483286036617226
43779,338623.875535156,6532645.8492533,338653.875535156,6532615.8492533,308,135,1.01096916558842
43780,338623.875535156,6532615.8492533,338653.875535156,6532585.8492533,309,135,3.64706620514393
43781,338623.875535156,6532585.8492533,338653.875535156,6532555.8492533,310,135,2.1132742914723
43782,338623.875535156,6532555.8492533,338653.875535156,6532525.8492533,311,135,1.61016788341519
43783,338623.875535156,6532525.8492533,338653.875535156,6532495.8492533,312,135,2.83161274232798
43784,338623.875535156,6532495.8492533,338653.875535156,6532465.8492533,313,135,3.32014626857307
43785,338623.875535156,6532465.8492533,338653.875535156,6532435.8492533,314,135,1.77050946778721
43786,338623.875535156,6532435.8492533,338653.875535156,6532405.8492533,315,135,4.36384747193919
43787,338623.875535156,6532405.8492533,338653.875535156,6532375.8492533,316,135,4.31648582574394
43788,338623.875535156,6532375.8492533,338653.875535156,6532345.8492533,317,135,1.61494021673997
43789,338623.875535156,6532345.8492533,338653.875535156,6532315.8492533,318,135,1.28234051062829
43790,338623.875535156,6532315.8492533,338653.875535156,6532285.8492533,319,135,3.88054980185567
44048,338653.875535156,6534235.8492533,338683.875535156,6534205.8492533,255,136,3.90705110280942
44049,338653.875535156,6534205.8492533,338683.875535156,6534175.8492533,256,136,4.50103331595352
44052,338653.875535156,6534115.8492533,338683.875535156,6534085.8492533,259,136,2.61376183646641
44053,338653.875535156,6534085.8492533,338683.875535156,6534055.8492533,260,136,4.75366121358683
44054,338653.875535156,6534055.8492533,338683.875535156,6534025.8492533,261,136,5.04030473756266
44055,338653.875535156,6534025.8492533,338683.875535156,6533995.8492533,262,136,2.95025114318002
44056,338653.875535156,6533995.8492533,338683.875535156,6533965.8492533,263,136,4.53890799778264
44057,338653.875535156,6533965.8492533,338683.875535156,6533935.8492533,264,136,3.82393572000994
44058,338653.875535156,6533935.8492533,338683.875535156,6533905.8492533,265,136,2.7414181908634
44059,338653.875535156,6533905.8492533,338683.875535156,6533875.8492533,266,136,3.03627649688058
44060,338653.875535156,6533875.8492533,338683.875535156,6533845.8492533,267,136,2.81289249506262
44061,338653.875535156,6533845.8492533,338683.875535156,6533815.8492533,268,136,3.77879783584012
44062,338653.875535156,6533815.8492533,338683.875535156,6533785.8492533,269,136,2.77402871174945
44063,338653.875535156,6533785.8492533,338683.875535156,6533755.8492533,270,136,2.34546189043257
44064,338653.875535156,6533755.8492533,338683.875535156,6533725.8492533,271,136,2.85905375834968
44065,338653.875535156,6533725.8492533,338683.875535156,6533695.8492533,272,136,4.20227277312014
44066,338653.875535156,6533695.8492533,338683.875535156,6533665.8492533,273,136,3.42272314621343
44067,338653.875535156,6533665.8492533,338683.875535156,6533635.8492533,274,136,3.50434277349048
44068,338653.875535156,6533635.8492533,338683.875535156,6533605.8492533,275,136,4.12624406145679
44069,338653.875535156,6533605.8492533,338683.875535156,6533575.8492533,276,136,3.48530675470829
44070,338653.875535156,6533575.8492533,338683.875535156,6533545.8492533,277,136,2.95872864895397
44071,338653.875535156,6533545.8492533,338683.875535156,6533515.8492533,278,136,3.7731429940131
44072,338653.875535156,6533515.8492533,338683.875535156,6533485.8492533,279,136,4.82665391895506
44073,338653.875535156,6533485.8492533,338683.875535156,6533455.8492533,280,136,4.05540157887671
44074,338653.875535156,6533455.8492533,338683.875535156,6533425.8492533,281,136,3.17800529393885
44075,338653.875535156,6533425.8492533,338683.875535156,6533395.8492533,282,136,1.94176062165035
44076,338653.875535156,6533395.8492533,338683.875535156,6533365.8492533,283,136,4.86509687206811
44077,338653.875535156,6533365.8492533,338683.875535156,6533335.8492533,284,136,1.76718720161253
44078,338653.875535156,6533335.8492533,338683.875535156,6533305.8492533,285,136,1.65846743055516
44079,338653.875535156,6533305.8492533,338683.875535156,6533275.8492533,286,136,1.24007014445133
44080,338653.875535156,6533275.8492533,338683.875535156,6533245.8492533,287,136,1.50931813663079
44081,338653.875535156,6533245.8492533,338683.875535156,6533215.8492533,288,136,3.15662636541658
44082,338653.875535156,6533215.8492533,338683.875535156,6533185.8492533,289,136,3.13616520739264
44083,338653.875535156,6533185.8492533,338683.875535156,6533155.8492533,290,136,3.10491805394491
44084,338653.875535156,6533155.8492533,338683.875535156,6533125.8492533,291,136,3.53833153381944
44085,338653.875535156,6533125.8492533,338683.875535156,6533095.8492533,292,136,1.94847024377022
44086,338653.875535156,6533095.8492533,338683.875535156,6533065.8492533,293,136,2.1975195496281
44087,338653.875535156,6533065.8492533,338683.875535156,6533035.8492533,294,136,5.07364611473348
44088,338653.875535156,6533035.8492533,338683.875535156,6533005.8492533,295,136,4.57142541878753
44089,338653.875535156,6533005.8492533,338683.875535156,6532975.8492533,296,136,4.07973503477044
44090,338653.875535156,6532975.8492533,338683.875535156,6532945.8492533,297,136,2.43830743435356
44091,338653.875535156,6532945.8492533,338683.875535156,6532915.8492533,298,136,3.935569199423
44092,338653.875535156,6532915.8492533,338683.875535156,6532885.8492533,299,136,4.38170415057076
44093,338653.875535156,6532885.8492533,338683.875535156,6532855.8492533,300,136,2.90064175549481
44094,338653.875535156,6532855.8492533,338683.875535156,6532825.8492533,301,136,4.01903976543082
44095,338653.875535156,6532825.8492533,338683.875535156,6532795.8492533,302,136,2.70301719069481
44096,338653.875535156,6532795.8492533,338683.875535156,6532765.8492533,303,136,3.25435515246458
44097,338653.875535156,6532765.8492533,338683.875535156,6532735.8492533,304,136,1.83430198603206
44098,338653.875535156,6532735.8492533,338683.875535156,6532705.8492533,305,136,2.24689973872569
44099,338653.875535156,6532705.8492533,338683.875535156,6532675.8492533,306,136,2.52342835783131
44100,338653.875535156,6532675.8492533,338683.875535156,6532645.8492533,307,136,0.975865674674925
44101,338653.875535156,6532645.8492533,338683.875535156,6532615.8492533,308,136,0.378967680535797
44102,338653.875535156,6532615.8492533,338683.875535156,6532585.8492533,309,136,1.05474167877963
44103,338653.875535156,6532585.8492533,338683.875535156,6532555.8492533,310,136,1.26312009604441
44104,338653.875535156,6532555.8492533,338683.875535156,6532525.8492533,311,136,2.27056232949098
44105,338653.875535156,6532525.8492533,338683.875535156,6532495.8492533,312,136,3.01557642761204
44106,338653.875535156,6532495.8492533,338683.875535156,6532465.8492533,313,136,3.30644465996159
44107,338653.875535156,6532465.8492533,338683.875535156,6532435.8492533,314,136,3.65668048600356
44108,338653.875535156,6532435.8492533,338683.875535156,6532405.8492533,315,136,3.56056190126472
44109,338653.875535156,6532405.8492533,338683.875535156,6532375.8492533,316,136,3.65251428491539
44110,338653.875535156,6532375.8492533,338683.875535156,6532345.8492533,317,136,3.58285307635864
44111,338653.875535156,6532345.8492533,338683.875535156,6532315.8492533,318,136,3.06809541182386
44112,338653.875535156,6532315.8492533,338683.875535156,6532285.8492533,319,136,3.65726869748986
44376,338683.875535156,6534055.8492533,338713.875535156,6534025.8492533,261,137,1.55779102444649
44377,338683.875535156,6534025.8492533,338713.875535156,6533995.8492533,262,137,1.52623997983478
44378,338683.875535156,6533995.8492533,338713.875535156,6533965.8492533,263,137,5.54234431971104
44379,338683.875535156,6533965.8492533,338713.875535156,6533935.8492533,264,137,1.93907023776801
44380,338683.875535156,6533935.8492533,338713.875535156,6533905.8492533,265,137,3.77553079234436
44381,338683.875535156,6533905.8492533,338713.875535156,6533875.8492533,266,137,3.18612187077602
44382,338683.875535156,6533875.8492533,338713.875535156,6533845.8492533,267,137,1.70400667970379
44383,338683.875535156,6533845.8492533,338713.875535156,6533815.8492533,268,137,2.87829901291264
44384,338683.875535156,6533815.8492533,338713.875535156,6533785.8492533,269,137,2.70018072713225
44385,338683.875535156,6533785.8492533,338713.875535156,6533755.8492533,270,137,2.08311458062314
44386,338683.875535156,6533755.8492533,338713.875535156,6533725.8492533,271,137,2.65505039330519
44387,338683.875535156,6533725.8492533,338713.875535156,6533695.8492533,272,137,3.69525532217358
44388,338683.875535156,6533695.8492533,338713.875535156,6533665.8492533,273,137,3.40626770729274
44389,338683.875535156,6533665.8492533,338713.875535156,6533635.8492533,274,137,4.05113114727868
44390,338683.875535156,6533635.8492533,338713.875535156,6533605.8492533,275,137,4.42977159586218
44391,338683.875535156,6533605.8492533,338713.875535156,6533575.8492533,276,137,4.03127978761991
44392,338683.875535156,6533575.8492533,338713.875535156,6533545.8492533,277,137,3.28044880840513
44393,338683.875535156,6533545.8492533,338713.875535156,6533515.8492533,278,137,3.414538983802
44394,338683.875535156,6533515.8492533,338713.875535156,6533485.8492533,279,137,5.68318480425411
44395,338683.875535156,6533485.8492533,338713.875535156,6533455.8492533,280,137,4.7506127159463
44396,338683.875535156,6533455.8492533,338713.875535156,6533425.8492533,281,137,4.83043647779359
44397,338683.875535156,6533425.8492533,338713.875535156,6533395.8492533,282,137,2.97768426911698
44398,338683.875535156,6533395.8492533,338713.875535156,6533365.8492533,283,137,6.7322545308537
44399,338683.875535156,6533365.8492533,338713.875535156,6533335.8492533,284,137,4.42101392855247
44400,338683.875535156,6533335.8492533,338713.875535156,6533305.8492533,285,137,3.07006211005979
44401,338683.875535156,6533305.8492533,338713.875535156,6533275.8492533,286,137,1.78453771796491
44402,338683.875535156,6533275.8492533,338713.875535156,6533245.8492533,287,137,2.85815523087978
44403,338683.875535156,6533245.8492533,338713.875535156,6533215.8492533,288,137,2.7251087600655
44404,338683.875535156,6533215.8492533,338713.875535156,6533185.8492533,289,137,2.44857296443648
44405,338683.875535156,6533185.8492533,338713.875535156,6533155.8492533,290,137,3.08519215448035
44406,338683.875535156,6533155.8492533,338713.875535156,6533125.8492533,291,137,3.86121636940373
44407,338683.875535156,6533125.8492533,338713.875535156,6533095.8492533,292,137,5.30644201338291
44408,338683.875535156,6533095.8492533,338713.875535156,6533065.8492533,293,137,3.24610580046972
44409,338683.875535156,6533065.8492533,338713.875535156,6533035.8492533,294,137,4.1259990978241
44410,338683.875535156,6533035.8492533,338713.875535156,6533005.8492533,295,137,5.92661683837573
44411,338683.875535156,6533005.8492533,338713.875535156,6532975.8492533,296,137,5.30126435087787
44412,338683.875535156,6532975.8492533,338713.875535156,6532945.8492533,297,137,3.27197398708926
44413,338683.875535156,6532945.8492533,338713.875535156,6532915.8492533,298,137,2.84185836202568
44414,338683.875535156,6532915.8492533,338713.875535156,6532885.8492533,299,137,4.47863302515613
44415,338683.875535156,6532885.8492533,338713.875535156,6532855.8492533,300,137,2.7868374814921
44416,338683.875535156,6532855.8492533,338713.875535156,6532825.8492533,301,137,5.12515925672319
44417,338683.875535156,6532825.8492533,338713.875535156,6532795.8492533,302,137,5.55931078321404
44418,338683.875535156,6532795.8492533,338713.875535156,6532765.8492533,303,137,2.43676769402292
44419,338683.875535156,6532765.8492533,338713.875535156,6532735.8492533,304,137,1.52920466615094
44420,338683.875535156,6532735.8492533,338713.875535156,6532705.8492533,305,137,2.95243529064788
44421,338683.875535156,6532705.8492533,338713.875535156,6532675.8492533,306,137,2.89951027015845
44422,338683.875535156,6532675.8492533,338713.875535156,6532645.8492533,307,137,2.5493742673099
44423,338683.875535156,6532645.8492533,338713.875535156,6532615.8492533,308,137,0.581925983962913
44424,338683.875535156,6532615.8492533,338713.875535156,6532585.8492533,309,137,0.184280872316514
44425,338683.875535156,6532585.8492533,338713.875535156,6532555.8492533,310,137,0.500182545715296
44426,338683.875535156,6532555.8492533,338713.875535156,6532525.8492533,311,137,2.21837208286756
44427,338683.875535156,6532525.8492533,338713.875535156,6532495.8492533,312,137,1.00445366187125
44428,338683.875535156,6532495.8492533,338713.875535156,6532465.8492533,313,137,1.13153813308312
44429,338683.875535156,6532465.8492533,338713.875535156,6532435.8492533,314,137,4.08583236445983
44430,338683.875535156,6532435.8492533,338713.875535156,6532405.8492533,315,137,4.33164246228006
44431,338683.875535156,6532405.8492533,338713.875535156,6532375.8492533,316,137,4.83233306692706
44432,338683.875535156,6532375.8492533,338713.875535156,6532345.8492533,317,137,4.6111394093434
44433,338683.875535156,6532345.8492533,338713.875535156,6532315.8492533,318,137,4.18865613010195
44434,338683.875535156,6532315.8492533,338713.875535156,6532285.8492533,319,137,5.00384782356069
44702,338713.875535156,6533935.8492533,338743.875535156,6533905.8492533,265,138,4.00621266697728
44703,338713.875535156,6533905.8492533,338743.875535156,6533875.8492533,266,138,3.85320042161381
44704,338713.875535156,6533875.8492533,338743.875535156,6533845.8492533,267,138,2.06084071092827
44705,338713.875535156,6533845.8492533,338743.875535156,6533815.8492533,268,138,1.68616541489311
44706,338713.875535156,6533815.8492533,338743.875535156,6533785.8492533,269,138,3.1143577448527
44710,338713.875535156,6533695.8492533,338743.875535156,6533665.8492533,273,138,3.36544005444703
44711,338713.875535156,6533665.8492533,338743.875535156,6533635.8492533,274,138,2.72615046004454
44712,338713.875535156,6533635.8492533,338743.875535156,6533605.8492533,275,138,4.46748524546623
44713,338713.875535156,6533605.8492533,338743.875535156,6533575.8492533,276,138,3.1268459195892
44714,338713.875535156,6533575.8492533,338743.875535156,6533545.8492533,277,138,3.70347743425104
