ID,Volume (L),DBH (cm),vol_opt_mean,Volume Standard Deviation (L),dbhqsm_mean (cm),DBH Standard Deviation (cm),Number of Models,Height (m),Surface Area (m^2),PatchDiam1,PatchDiam2Min,PatchDiam2Max,Processing Time,X,Y,Z,Lat,Long,Elevation
AM2_Mt_Grenfell_NP_3.0252,34.518856,10.0374192,35.02,0.99,9.0,0.0,4,3.01454163,0.0,0.0,0.0,0.0,0.0,37.6175422668457,-56.09782028198242,241.9822998046875,-31.325957991162294,145.33355128903398,241.98265831079334
AM2_Mt_Grenfell_NP_3.0860,34.3858299,9.64553058,34.49,1.2,10.0,0.0,4,3.34140015,0.0,0.0,0.0,0.0,0.0,17.610742568969727,-80.73515319824219,243.09730529785156,-31.32618019106299,145.3333410930643,243.09784259274602
AM2_Mt_Grenfell_NP_3.0002,34.3734207,9.78551954,33.78,0.76,10.0,1.0,4,4.74485779,0.0,0.0,0.0,0.0,0.0,23.318214416503906,-111.05713653564453,243.87889099121094,-31.32645365914604,145.33340105797973,243.8799042860046
AM2_Mt_Grenfell_NP_3.0030,34.1782188,8.88197049,38.11,7.41,9.0,2.0,4,3.6525116,0.0,0.0,0.0,0.0,0.0,-14.69162368774414,-16.494983673095703,242.57913208007812,-31.325600820981514,145.33300171663257,242.5791703974828
AM2_Mt_Grenfell_NP_3.0292,34.0378342,15.778963300000001,34.65,4.19,14.000000000000002,2.0,4,2.29095459,0.0,0.0,0.0,0.0,0.0,57.372222900390625,-50.97788619995117,241.4031524658203,-31.325911814657015,145.33375883634127,241.4036147892475
AM2_Mt_Grenfell_NP_3.0247,33.8696709,8.37474614,33.98,1.85,7.000000000000001,3.0,4,5.29127502,0.0,0.0,0.0,0.0,0.0,26.148710250854492,-64.18706512451172,242.373779296875,-31.326030946846497,145.33343079485124,242.37415710650384
AM2_Mt_Grenfell_NP_3.0417,33.645916,6.61996081,34.97,3.71,7.000000000000001,1.0,4,3.61224365,0.0,0.0,0.0,0.0,0.0,-32.59941101074219,-100.91722106933594,245.42750549316406,-31.326362208709114,145.33281357112654,245.42839026730508
AM2_Mt_Grenfell_NP_3.0066,33.499836,10.8616225,33.66,1.17,10.0,1.0,4,4.9430542,0.0,0.0,0.0,0.0,0.0,38.050724029541016,-100.81912231445312,242.94960021972656,-31.326361324164168,145.33355584179222,242.95051359944046
AM2_Mt_Grenfell_NP_3.1391,33.2306976,5.868975819999999,32.23,1.45,6.0,0.0,4,3.03565979,0.0,0.0,0.0,0.0,0.0,-29.0300350189209,-100.5042724609375,245.57284545898438,-31.32635848447794,145.33285107202997,245.5737064583227
AM2_Mt_Grenfell_NP_3.0334,32.695694,6.31308332,32.26,1.04,6.0,0.0,4,2.86502075,0.0,0.0,0.0,0.0,0.0,4.261165142059326,-111.37158203125,244.71485900878906,-31.326456495164628,145.3332008389259,244.7158366460353
AM2_Mt_Grenfell_NP_3.0565,32.6551018,9.01478752,32.74,1.37,9.0,1.0,4,2.86218262,0.0,0.0,0.0,0.0,0.0,35.34462356567383,-102.52561950683594,243.23065185546875,-31.326376714788456,145.3335274107605,243.2315769912675
AM2_Mt_Grenfell_NP_3.1243,32.5564728,7.82087073,32.13,1.55,7.000000000000001,1.0,4,3.56474304,0.0,0.0,0.0,0.0,0.0,46.2810173034668,-110.58802795410156,243.05838012695312,-31.32644942778567,145.33364231208333,243.05951040796936
AM2_Mt_Grenfell_NP_3.0618,32.5257568,13.5845765,32.71,2.4,10.0,4.0,4,1.47740173,0.0,0.0,0.0,0.0,0.0,11.627337455749512,-115.1627197265625,245.1205291748047,-31.326490686601524,145.33327823016003,245.12158357072622
AM2_Mt_Grenfell_NP_3.0389,32.2117157,15.259909599999999,34.69,4.42,15.0,0.0,4,1.10780334,0.0,0.0,0.0,0.0,0.0,64.42452239990234,-82.25189971923828,242.4627227783203,-31.326193868740067,145.3338329314154,242.46358030382544
