fid,OBJECTID,PCTID,PCTName,vegForm,vegClass,form_PCT,labels,Shape_Length,Shape_Area
88,6505553,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,3092.59536450843,125070.619816692
89,6505554,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,305.386972355407,3347.71732572044
90,6505555,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,174.081077961678,1890.393852937
91,6505556,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,4953.20735191653,178718.985983966
92,6505557,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,145.13470108795,1221.04856384373
93,6505558,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,122.854955064869,855.481616065436
94,6505559,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,827.560330913267,16631.7679453543
95,6505560,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,789.369186550722,19323.9325224383
96,6505561,208,River Red Gum low woodland of rocky gorges and creeks in the Cobar Peneplain,Semi-arid Woodlands (Grassy sub-formation),Inland Floodplain Woodlands,(Semi-arid Woodlands (Grassy sub-formation)) River Red Gum low woodland of rocky gorges and creeks in the Cobar Peneplain,PCT : 208,798.111562829961,11110.0425932123
97,6505562,208,River Red Gum low woodland of rocky gorges and creeks in the Cobar Peneplain,Semi-arid Woodlands (Grassy sub-formation),Inland Floodplain Woodlands,(Semi-arid Woodlands (Grassy sub-formation)) River Red Gum low woodland of rocky gorges and creeks in the Cobar Peneplain,PCT : 208,721.415533924847,14759.4545873037
98,6505563,208,River Red Gum low woodland of rocky gorges and creeks in the Cobar Peneplain,Semi-arid Woodlands (Grassy sub-formation),Inland Floodplain Woodlands,(Semi-arid Woodlands (Grassy sub-formation)) River Red Gum low woodland of rocky gorges and creeks in the Cobar Peneplain,PCT : 208,676.286808043041,9037.72321245299
99,6505564,208,River Red Gum low woodland of rocky gorges and creeks in the Cobar Peneplain,Semi-arid Woodlands (Grassy sub-formation),Inland Floodplain Woodlands,(Semi-arid Woodlands (Grassy sub-formation)) River Red Gum low woodland of rocky gorges and creeks in the Cobar Peneplain,PCT : 208,935.403497977602,17937.6607092622
100,6505565,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,262.886870812335,2465.37329645828
101,6505566,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,167.43993001537,945.466460862757
102,6505567,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,339.388894505631,4214.75498574538
103,6505568,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,454.968066842177,6979.6924546205
104,6505569,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,257.883722851707,3188.61229414926
105,6505570,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,357.580905611753,5920.92255396478
106,6505571,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,386.741809590303,5497.57139297971
107,6505572,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,345.128751276077,5304.06855588317
108,6505573,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,279.437381126389,3250.31958141775
109,6505574,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,150.624733573628,1497.43796049008
110,6505575,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,383.584626368334,6203.2983650074
111,6505576,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,230.509103851003,2040.54310429881
112,6505577,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,287.071364730672,3555.77989997656
113,6505578,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,211.076498153725,2321.25691856978
114,6505579,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,244.514905073338,3158.39649799287
115,6505580,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,257.300988643359,3331.09432650144
116,6505581,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,1112.02623999221,22905.5533177666
117,6505582,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,1014.27227613962,19785.9432703919
118,6505583,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,12282.2619327479,394856.585203064
120,6505590,233,River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,Forested Wetlands,Inland Riverine Forests,(Forested Wetlands) River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,PCT : 233,33011.5965246264,1744062.47843987
121,6505592,233,River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,Forested Wetlands,Inland Riverine Forests,(Forested Wetlands) River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,PCT : 233,5115.22086869974,180223.275895688
122,6505593,0,Not classified,Not classified,Not classified,(Not classified) Not classified,PCT : 0,22356.41964337,89237.030747261
123,6505873,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,238053.532958854,22447333.7956192
124,6505880,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,406.887271369877,5207.12290696696
125,6506027,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,220.705167405504,2135.26731079872
126,6506033,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,932.136688196476,19194.1750024486
127,6506176,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,357.381574825382,6550.20079209367
128,6506184,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,1642.24729088149,41754.4069048729
129,6506189,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,543.493319220641,12127.5641453666
130,6506191,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,395.505510877063,4594.75038408485
131,6506346,103,Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,PCT : 103,346.30841619287,5753.80617951006
132,6506347,103,Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,PCT : 103,697.311496302925,10998.7909463221
133,6506348,103,Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,PCT : 103,128.357061547794,1173.37891184564
134,6506349,103,Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,PCT : 103,141.136829995821,1318.22162929825
135,6506350,103,Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,PCT : 103,174.486708211077,1917.24302597993
136,6506351,103,Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,PCT : 103,885.758509691873,16239.6435246038
137,6506352,103,Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,PCT : 103,223.393698153109,2226.77571293557
138,6506353,103,Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,PCT : 103,318.02991315063,5097.63927793414
